DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VP
2396.3806,-999,0.1243,95.3141,72.2653,7496.6678,46.0552,35,3396.6038,8.3164,-999,5982.1777,14.647,0.1087,0.2034,4855.3051,4238.8983,4.4577,1.7296,1,-7493.2188,0.2825,1,124.3587,2396.3828,0.1873,3197.848
2396.533,-999,0.1271,96.5715,72.2645,7493.8793,48.3134,35,3396.7801,8.3164,-999,5982.4837,14.647,0.112,0.2099,4899.0389,4225.8006,4.8096,1.7239,1,-7493.3706,0.2926,1,124.362,2396.5078,0.182,3156.2107
2396.6854,-999,0.128,93.8995,72.2637,7490.7236,48.4,35,3396.9565,8.3164,-999,5982.7919,14.647,0.115,0.1996,4804.1776,4211.115,5.1834,1.7361,1,-7493.5225,0.2712,1,124.3654,2396.6328,0.1826,3246.0237
2396.8378,-999,0.1311,84.4608,72.2629,7488.1294,50.4021,35,3397.3092,8.3164,-999,5983.4249,14.647,0.1311,0.1634,4363.7467,4197.2531,5.5872,1.7827,1,-7493.8257,0.1957,1,124.3687,2396.8828,0.1849,3608.7747
2396.9902,-999,0.1316,77.5943,72.2621,7486.3754,45.2831,35,3397.4855,8.3164,-999,5983.7482,14.647,0.1264,0.1362,3894.86,4188.4098,6.0193,1.8208,1,-7493.9771,0.1408,1,124.372,2397.0078,0.1839,3928.1236
2397.1426,-999,0.1232,75.6164,72.2613,7485.1869,44.1821,35,3397.6619,8.3164,-999,5984.0735,14.6471,0.1127,0.1241,3726.8875,4181.9744,6.4734,1.8326,1,-7494.1289,0.1249,1,124.3754,2397.1328,0.1853,4030.8716
2397.295,-999,0.1051,76.3542,72.2605,7483.8335,45.042,35,3397.8382,8.3164,-999,5984.3981,14.6471,0.1067,0.118,3791.9611,4174.8964,6.9347,1.8282,1,-7494.2808,0.1308,1,124.3787,2397.2578,0.1881,3991.9219
2397.4474,-999,0.0563,77.4727,72.2597,7482.7118,48.6874,35,3398.1909,8.3164,-999,5985.0449,14.6471,0.0464,0.098,3886.033,4167.2313,7.0201,1.8216,1,-7494.584,0.1398,1,124.382,2397.5078,0.172,3934.2891
2397.5998,-999,0.0345,79.8347,72.2589,7481.0179,44.5015,35,3398.3672,8.3164,-999,5985.3658,14.6472,0.0194,0.0966,4067.1572,4158.5584,6.8935,1.8079,1,-7494.7354,0.1587,1,124.3853,2397.6328,0.1552,3817.8887
2397.7522,-999,0.0252,92.3557,72.2581,7478.4532,44.16,35,3398.5436,8.3164,-999,5985.6753,14.6472,0.0015,0.142,4746.6281,4146.2107,6.7446,1.7433,1,-7494.8872,0.2588,1,124.3887,2397.7578,0.1409,3300.2836
2397.9046,-999,0.0285,92.1305,72.2574,7475.5725,44.6538,35,3398.7199,8.3164,-999,5985.985,14.6472,0.0071,0.1428,4737.8064,4132.4901,6.6289,1.7443,1,-7495.0391,0.257,1,124.392,2397.8828,0.1296,3308.3507
2398.057,-999,0.0355,87.592,72.2566,7472.8899,41.1079,35,3398.8963,8.3164,-999,5986.2986,14.6472,0.0202,0.1281,4533.8445,4119.3576,6.5689,1.7665,1,-7495.1904,0.2207,1,124.3953,2398.0078,0.119,3479.7698
2398.2094,-999,0.034,83.282,72.2558,7471.4793,45.074,35,3399.249,8.3164,-999,5986.9338,14.6472,0.0244,0.1101,4296.9778,4110.1976,6.7577,1.7889,1,-7495.4937,0.1863,1,124.3987,2398.2578,0.1096,3659.8545
2398.3618,-999,0.0316,87.1629,72.255,7470.194,45.3604,35,3399.4253,8.3163,-999,5987.2478,14.6472,0.0171,0.1245,4513.0947,4103.132,6.7199,1.7687,1,-7495.6455,0.2173,1,124.402,2398.3828,0.1115,3496.9006
2398.5142,-999,0.0303,87.0355,72.2542,7469.7261,43.81,35,3399.6017,8.3163,-999,5987.5619,14.6472,0.0153,0.1233,4506.8959,4099.3502,6.5785,1.7693,1,-7495.7974,0.2163,1,124.4053,2398.5078,0.114,3502.0193
2398.6666,-999,0.0315,86.43,72.2534,7469.7261,43.4826,35,3399.778,8.3163,-999,5987.8766,14.6472,0.0171,0.1215,4475.8419,4097.5128,6.3959,1.7724,1,-7495.9487,0.2114,1,124.4087,2398.6328,0.1145,3526.5533
2398.819,-999,0.0359,86.7238,72.2526,7469.653,47.1717,35,3399.9543,8.3163,-999,5988.191,14.6472,0.0222,0.1249,4491.4411,4095.4186,6.2094,1.7709,1,-7496.1006,0.2138,1,124.412,2398.7578,0.1145,3514.6061
2398.9714,-999,0.0426,93.7999,72.2518,7469.6266,47.034,35,3400.307,8.3163,-999,5988.8076,14.6472,0.024,0.1565,4805.8015,4092.0396,6.029,1.7365,1,-7496.4038,0.2704,1,124.4153,2399.0078,0.1204,3249.4704
2399.1238,-999,0.0451,95.0399,72.251,7469.8053,47.5539,35,3400.4834,8.3163,-999,5989.1149,14.6472,0.0257,0.1627,4851.7918,4090.9994,5.8566,1.7308,1,-7496.5557,0.2803,1,124.4186,2399.1328,0.1238,3207.0741
2399.2762,-999,0.0474,94.0606,72.2502,7469.4548,48.93,35,3400.6597,8.3163,-999,5989.423,14.6472,0.029,0.1599,4816.1845,4087.5332,5.7105,1.7353,1,-7496.707,0.2725,1,124.422,2399.2578,0.1236,3240.4641
2399.4286,-999,0.0511,87.3693,72.2494,7467.7024,43.4843,35,3400.8361,8.3163,-999,5989.7368,14.6472,0.0388,0.135,4525.7347,4077.9599,5.6187,1.7676,1,-7496.8589,0.219,1,124.4253,2399.3828,0.1206,3488.6396
2399.581,-999,0.0695,85.505,72.2486,7466.5285,41.5484,35,3401.1888,8.3163,-999,5990.3678,14.6472,0.0619,0.1368,4428.3856,4069.3157,5.6026,1.7772,1,-7497.1621,0.204,1,124.4286,2399.6328,0.1292,3564.7038
2399.7334,-999,0.0795,85.0083,72.2478,7467.0264,42.1367,35,3401.3651,8.3163,-999,5990.6838,14.6472,0.0735,0.1398,4401.1282,4069.6337,5.6666,1.7798,1,-7497.314,0.2001,1,124.432,2399.7578,0.137,3585.5322
2399.8858,-999,0.0859,83.743,72.247,7466.9785,45.2708,35,3401.5414,8.3163,-999,5991.0009,14.6472,0.0826,0.1379,4328.2643,4067.4634,5.7798,1.7865,1,-7497.4653,0.1899,1,124.4353,2399.8828,0.1418,3639.7072
2400.0382,-999,0.0847,85.4723,72.2462,7466.4794,49.0999,35,3401.7178,8.3163,-999,5991.3165,14.6472,0.0779,0.1443,4427.4421,4063.2874,5.7891,1.7774,1,-7497.6172,0.2038,1,124.4386,2400.0078,0.1452,3566.0676
2400.1906,-999,0.076,84.9413,72.2454,7465.0539,50.4638,35,3401.8941,8.3163,-999,5991.6325,14.6472,0.0668,0.1378,4398.2119,4055.1029,5.7495,1.7801,1,-7497.7686,0.1995,1,124.442,2400.1328,0.1489,3588.3604
2400.343,-999,0.0825,83.5315,72.2446,7463.9966,47.5501,35,3402.2468,8.3163,-999,5992.2672,14.6473,0.0753,0.1354,4316.6714,4047.0367,5.6364,1.7876,1,-7498.0723,0.1883,1,124.4453,2400.3828,0.1575,3648.9229
2400.4954,-999,0.0958,84.4812,72.2438,7463.5522,49.7579,35,3402.4232,8.3163,-999,5992.5837,14.6473,0.0897,0.1458,4372.8297,4043.2473,5.4732,1.7825,1,-7498.2236,0.1958,1,124.4486,2400.5078,0.1626,3607.9033
2400.6478,-999,0.1086,92.929,72.2431,7463.985,50.1196,35,3402.5995,8.3163,-999,5992.8927,14.6473,0.0948,0.186,4775.9128,4043.3112,5.3272,1.7406,1,-7498.3755,0.2634,1,124.4519,2400.6328,0.1699,3279.9234
2400.8002,-999,0.1191,90.5117,72.2423,7463.917,49.3503,35,3402.7759,8.3163,-999,5993.2038,14.6473,0.108,0.1816,4676.0657,4041.1524,5.2114,1.7521,1,-7498.5269,0.2441,1,124.4553,2400.7578,0.1794,3367.5204
2400.9526,-999,0.1077,84.9498,72.2415,7462.6458,42.5264,35,3403.1286,8.3163,-999,5993.8358,14.6473,0.0978,0.1537,4400.5603,4032.4696,5.1438,1.7801,1,-7498.8306,0.1996,1,124.4586,2401.0078,0.1923,3588.0014
2401.105,-999,0.0953,83.2265,72.2407,7459.7448,39.1931,35,3403.3049,8.3163,-999,5994.1535,14.6473,0.0854,0.1405,4299.8062,4018.7315,5.0908,1.7892,1,-7498.9819,0.1858,1,124.4619,2401.1328,0.1881,3662.2951
2401.2574,-999,0.087,84.4174,72.2399,7456.7841,42.7846,35,3403.4812,8.3163,-999,5994.47,14.6473,0.076,0.1412,4370.7895,4004.7596,5.0415,1.7829,1,-7499.1338,0.1953,1,124.4653,2401.2578,0.1754,3610.63
2401.4098,-999,0.0823,84.2793,72.2391,7455.1435,39.8778,35,3403.6576,8.3163,-999,5994.7866,14.6473,0.0737,0.1383,4363.0768,3996.0578,4.9922,1.7836,1,-7499.2852,0.1942,1,124.4686,2401.3828,0.1581,3616.5464
2401.5622,-999,0.0793,81.6899,72.2383,7454.2158,38.1566,35,3403.8339,8.3163,-999,5995.1058,14.6473,0.0779,0.1264,4203.2205,3990.3266,4.9431,1.7976,1,-7499.437,0.1735,1,124.4719,2401.5078,0.1404,3731.1834
2401.7146,-999,0.0786,80.9557,72.2375,7453.9957,46.0216,35,3404.1866,8.3163,-999,5995.7455,14.6474,0.0815,0.1231,4154.5209,3986.1238,4.8008,1.8016,1,-7499.7402,0.1676,1,124.4753,2401.7578,0.1273,3765.0221
2401.867,-999,0.0805,77.448,72.2367,7452.6576,48.672,35,3404.363,8.3163,-999,5996.0689,14.6474,0.0909,0.1101,3893.1197,3978.7715,4.6479,1.8217,1,-7499.8921,0.1396,1,124.4786,2401.8828,0.135,3935.5438
2402.0194,-999,0.0824,72.3504,72.2359,7450.9583,40.1081,35,3404.5393,8.3163,-999,5996.3979,14.6474,0.0862,0.0906,3416.8248,3969.9377,4.5091,1.853,1,-7500.0435,0.0988,1,124.4819,2402.0078,0.1441,4212.8309
2402.1718,-999,0.0854,72.0333,72.2351,7448.5449,39.161,35,3404.7157,8.3163,-999,5996.7272,14.6475,0.085,0.0908,3382.8691,3958.3068,4.3855,1.855,1,-7500.1953,0.0963,1,124.4852,2402.1328,0.1466,4231.3763
2402.3242,-999,0.097,72.112,72.2343,7445.634,40.3369,35,3405.0684,8.3163,-999,5997.3857,14.6476,0.0878,0.0969,3391.8548,3943.3125,4.264,1.8545,1,-7500.4985,0.0969,1,124.4886,2402.3828,0.1431,4226.7584
2402.4766,-999,0.1051,70.7105,72.2335,7442.003,46.3111,35,3405.2447,8.3163,-999,5997.7165,14.6476,0.0823,0.0954,3234.0942,3926.8109,4.1569,1.8636,1,-7500.6504,0.0857,1,124.4919,2402.5078,0.1495,4310.5338
2402.629,-999,0.1171,70.5211,72.2327,7438.722,47.3108,35,3405.421,8.3163,-999,5998.0476,14.6477,0.0847,0.1007,3212.0241,3911.9599,4.12,1.8649,1,-7500.8018,0.0842,1,124.4952,2402.6328,0.1598,4322.1107
2402.7814,-999,0.1289,75.117,72.2319,7435.6641,48.6194,35,3405.5974,8.3163,-999,5998.3735,14.6477,0.1122,0.1249,3693.0174,3898.1528,4.2464,1.8357,1,-7500.9536,0.1209,1,124.4986,2402.7578,0.1706,4057.67
2402.9338,-999,0.1341,76.265,72.2311,7432.967,52.4138,35,3405.7737,8.3163,-999,5998.6982,14.6477,0.1198,0.1321,3795.8355,3885.9335,4.4491,1.8287,1,-7501.1055,0.1301,1,124.5019,2402.8828,0.1802,3996.5908
2403.0862,-999,0.1322,76.5487,72.2303,7430.7538,52.4226,35,3406.1264,8.3163,-999,5999.3469,14.6478,0.1209,0.1323,3820.7091,3874.2956,4.6307,1.827,1,-7501.4087,0.1324,1,124.5052,2403.1328,0.1769,3981.7789
2403.2386,-999,0.1296,74.6918,72.2296,7428.2163,48.2935,35,3406.3028,8.3163,-999,5999.6733,14.6478,0.1101,0.1236,3654.4158,3862.7546,4.756,1.8383,1,-7501.5601,0.1175,1,124.5086,2403.2578,0.1687,4080.7692
2403.391,-999,0.1237,74.9299,72.2288,7425.4956,41.3223,35,3406.4791,8.3163,-999,5999.9994,14.6479,0.1097,0.1216,3676.9706,3850.5227,4.8548,1.8368,1,-7501.7119,0.1194,1,124.5119,2403.3828,0.1661,4067.802
2403.5434,-999,0.1169,76.7444,72.228,7422.3329,40.5855,35,3406.6555,8.3163,-999,6000.3235,14.6479,0.1181,0.1254,3838.1508,3836.4775,4.9534,1.8259,1,-7501.8638,0.134,1,124.5152,2403.5078,0.1682,3971.6253
2403.6958,-999,0.1125,76.9221,72.2272,7419.4682,42.3198,35,3407.0081,8.3163,-999,6000.9714,14.6479,0.1163,0.124,3853.5753,3822.2128,5.2261,1.8248,1,-7502.167,0.1354,1,124.5185,2403.7578,0.1772,3962.4503
2403.8482,-999,0.1152,75.9267,72.2264,7416.3535,44.626,35,3407.1845,8.3163,-999,6001.2965,14.648,0.1126,0.1213,3768.2767,3808.3486,5.6252,1.8308,1,-7502.3184,0.1274,1,124.5219,2403.8828,0.1817,4014.3981
2404.0006,-999,0.1224,74.7029,72.2256,7413.4072,45.7496,35,3407.3608,8.3163,-999,6001.6228,14.648,0.1074,0.12,3656.9916,3795.1909,6.0062,1.8382,1,-7502.4702,0.1176,1,124.5252,2404.0078,0.1852,4080.1629
2404.153,-999,0.1289,74.261,72.2248,7410.6926,48.719,35,3407.5372,8.3163,-999,6001.9496,14.648,0.1069,0.1215,3615.1531,3782.9182,6.4076,1.8409,1,-7502.6221,0.1141,1,124.5285,2404.1328,0.1876,4104.4424
2404.3054,-999,0.1283,74.4934,72.224,7408.2103,46.2267,35,3407.7135,8.3163,-999,6002.2762,14.6481,0.1079,0.1221,3637.6897,3771.4811,6.8453,1.8395,1,-7502.7734,0.1159,1,124.5319,2404.2578,0.1892,4091.6376
2404.4578,-999,0.1073,75.3692,72.2232,7406.6489,47.159,35,3408.0662,8.3162,-999,6002.9275,14.6481,0.1077,0.1151,3719.6298,3762.1464,7.2552,1.8341,1,-7503.0767,0.123,1,124.5352,2404.5078,0.1835,4044.0923
2404.6102,-999,0.0938,75.5712,72.2224,7404.67,47.8466,35,3408.2426,8.3162,-999,6003.2529,14.6482,0.0979,0.1092,3738.1606,3752.5284,7.6126,1.8329,1,-7503.2285,0.1246,1,124.5385,2404.6328,0.1804,4033.2825
2404.7626,-999,0.0861,74.9717,72.2216,7402.5318,45.743,35,3408.4189,8.3162,-999,6003.5789,14.6482,0.0899,0.103,3683.6562,3742.2809,7.8518,1.8366,1,-7503.3804,0.1198,1,124.5418,2404.7578,0.1831,4065.5341
2404.915,-999,0.0847,74.3305,72.2208,7400.4852,49.3376,35,3408.5953,8.3162,-999,6003.9057,14.6482,0.0847,0.0997,3623.3669,3732.2387,7.8562,1.8405,1,-7503.5317,0.1146,1,124.5452,2404.8828,0.1939,4100.6047
2405.0674,-999,0.0858,74.2895,72.22,7397.6166,48.1064,35,3408.7716,8.3162,-999,6004.2325,14.6483,0.0821,0.1001,3619.6905,3717.9421,7.7046,1.8408,1,-7503.6836,0.1143,1,124.5485,2405.0078,0.2082,4102.8678
2405.2198,-999,0.0868,73.5747,72.2192,7392.7838,47.9596,35,3409.1243,8.3162,-999,6004.8877,14.6484,0.0832,0.0977,3549.9636,3690.8322,7.6717,1.8452,1,-7503.9868,0.1086,1,124.5518,2405.2578,0.2012,4142.7284
2405.3722,-999,0.0845,73.3781,72.2184,7385.1939,48.3062,35,3409.3006,8.3162,-999,6005.2155,14.6484,0.0861,0.0957,3530.4435,3650.1224,7.7543,1.8465,1,-7504.1387,0.107,1,124.5552,2405.3828,0.1802,4153.8279
2405.5246,-999,0.0822,73.504,72.2176,7377.0383,42.8676,35,3409.477,8.3162,-999,6005.5432,14.6484,0.0879,0.0951,3543.4038,3607.6225,7.9228,1.8457,1,-7504.29,0.108,1,124.5585,2405.5078,0.166,4146.7131
2405.677,-999,0.0805,72.8734,72.2168,7368.8986,42.2447,35,3409.6533,8.3162,-999,6005.8715,14.6485,0.0858,0.0918,3479.1955,3565.4778,8.137,1.8496,1,-7504.4419,0.103,1,124.5618,2405.6328,0.1639,4182.5961
2405.8294,-999,0.0774,71.6033,72.216,7361.4505,38.1224,35,3410.006,8.3162,-999,6006.5312,14.6486,0.0761,0.0851,3342.7744,3526.0659,8.3661,1.8578,1,-7504.7451,0.0928,1,124.5652,2405.8828,0.1819,4256.787
2405.9818,-999,0.0783,71.3223,72.2153,7355.0912,32.9445,35,3410.1824,8.3162,-999,6006.8613,14.6486,0.0757,0.0845,3311.4252,3495.5768,8.6551,1.8596,1,-7504.897,0.0906,1,124.5685,2406.0078,0.1844,4273.5582
2406.1342,-999,0.0797,74.6472,72.2145,7350.9389,30.3153,35,3410.3587,8.3162,-999,6007.1877,14.6486,0.0842,0.0984,3656.0652,3475.8578,9.0464,1.8386,1,-7505.0483,0.1172,1,124.5718,2406.1328,0.1768,4083.2074
2406.2866,-999,0.0802,77.5567,72.2137,7348.1352,31.7602,35,3410.5351,8.3162,-999,6007.511,14.6487,0.0811,0.1103,3911.1402,3461.8895,9.4909,1.8211,1,-7505.2002,0.1405,1,124.5751,2406.2578,0.1663,3930.028
2406.439,-999,0.08,77.8194,72.2129,7345.4719,36.8483,35,3410.7114,8.3162,-999,6007.8341,14.6487,0.0814,0.1113,3932.5734,3448.3185,9.9583,1.8195,1,-7505.3516,0.1426,1,124.5785,2406.3828,0.1622,3916.7611
2406.5914,-999,0.0773,76.6744,72.2121,7341.3454,37.132,35,3411.0641,8.3162,-999,6008.4825,14.6488,0.0771,0.1053,3838.6798,3425.2102,10.451,1.8263,1,-7505.6553,0.1334,1,124.5818,2406.6328,0.1722,3975.2512
2406.7438,-999,0.0749,74.523,72.2113,7335.453,36.05,35,3411.2404,8.3162,-999,6008.8091,14.6488,0.0784,0.0956,3645.5507,3393.7301,10.9669,1.8393,1,-7505.8066,0.1162,1,124.5851,2406.7578,0.173,4090.0125
2406.8962,-999,0.0729,71.973,72.2105,7328.8023,33.0262,35,3411.4168,8.3162,-999,6009.1385,14.6488,0.0764,0.0844,3385.617,3358.0321,11.5036,1.8554,1,-7505.9585,0.0958,1,124.5885,2406.8828,0.169,4234.9214
2407.0486,-999,0.0706,70.9076,72.2097,7320.2167,37.6717,35,3411.5931,8.3162,-999,6009.4691,14.6489,0.073,0.0789,3265.8327,3311.993,12.0691,1.8623,1,-7506.1099,0.0873,1,124.5918,2407.0078,0.1655,4298.5519
2407.201,-999,0.0688,69.7567,72.2089,7311.9724,35.8806,35,3411.9458,8.3162,-999,6010.1331,14.649,0.0659,0.0734,3128.1938,3265.774,12.6633,1.87,1,-7506.4136,0.0781,1,124.5951,2407.2578,0.177,4369.4728
2407.3534,-999,0.0694,72.2568,72.2081,7304.2165,37.6252,35,3412.1222,8.3162,-999,6010.4621,14.649,0.0702,0.0837,3417.3719,3225.1919,13.2779,1.8536,1,-7506.5649,0.0981,1,124.5985,2407.3828,0.1838,4218.2881
2407.5058,-999,0.0675,73.948,72.2073,7297.9096,37.2644,35,3412.2985,8.3162,-999,6010.7893,14.6491,0.0642,0.0895,3591.5135,3193.6851,13.8927,1.8429,1,-7506.7168,0.1116,1,124.6018,2407.5078,0.1833,4121.8153
2407.6582,-999,0.0638,73.3169,72.2065,7291.6189,37.3047,35,3412.4748,8.3162,-999,6011.1172,14.6491,0.0622,0.0852,3528.765,3163.3582,13.9356,1.8468,1,-7506.8682,0.1065,1,124.6051,2407.6328,0.176,4157.2952
2407.8106,-999,0.0602,72.7576,72.2057,7284.8192,42.337,35,3412.6512,8.3162,-999,6011.4457,14.6491,0.0607,0.0811,3471.3406,3129.7937,13.6988,1.8504,1,-7507.02,0.1021,1,124.6084,2407.7578,0.1674,4189.2531
2407.963,-999,0.0565,74.4443,72.2049,7277.9157,43.6581,35,3413.0039,8.3162,-999,6012.099,14.6492,0.0531,0.086,3640.5706,3092.8011,13.3628,1.8398,1,-7507.3232,0.1156,1,124.6118,2408.0078,0.1646,4094.3363
2408.1154,-999,0.0589,74.6828,72.2041,7270.8147,46.1263,35,3413.1802,8.3162,-999,6012.4253,14.6492,0.057,0.0882,3663.4869,3057.2581,13.0208,1.8383,1,-7507.4751,0.1175,1,124.6151,2408.1328,0.1624,4081.261
2408.2678,-999,0.0646,73.8473,72.2033,7266.9444,47.7502,35,3413.3566,8.3162,-999,6012.7526,14.6493,0.0706,0.0877,3583.121,3040.687,12.6851,1.8435,1,-7507.6265,0.1108,1,124.6184,2408.2578,0.1535,4127.4359
2408.4202,-999,0.0698,69.76,72.2025,7265.0054,44.3608,35,3413.5329,8.3162,-999,6013.0846,14.6493,0.0703,0.0739,3130.8021,3032.1885,12.3567,1.8699,1,-7507.7783,0.0781,1,124.6218,2408.3828,0.142,4369.2661
2408.5726,-999,0.0675,68.376,72.2017,7263.9071,42.352,35,3413.8856,8.3162,-999,6013.7519,14.6494,0.0621,0.0673,2952.6125,3025.4712,12.0284,1.8793,1,-7508.0815,0.067,1,124.6251,2408.6328,0.1321,4457.7045
2408.725,-999,0.0587,68.2295,72.201,7262.3973,40.8685,35,3414.062,8.3162,-999,6014.0857,14.6495,0.0603,0.0623,2933.1007,3018.4122,11.8335,1.8803,1,-7508.2334,0.0658,1,124.6284,2408.7578,0.1293,4467.2759
2408.8774,-999,0.0431,68.3261,72.2002,7260.0214,43.1909,35,3414.2383,8.3162,-999,6014.4194,14.6495,0.0536,0.0549,2946.3993,3007.7908,11.7827,1.8797,1,-7508.3848,0.0666,1,124.6318,2408.8828,0.1273,4460.96
2409.0298,-999,0.0281,68.4311,72.1994,7257.6075,41.488,35,3414.4146,8.3162,-999,6014.753,14.6496,0.0307,0.0478,2960.7499,2996.9812,11.8316,1.879,1,-7508.5366,0.0674,1,124.6351,2409.0078,0.1268,4454.1152
2409.1822,-999,0.0183,68.4543,72.1986,7256.4711,41.1159,35,3414.591,8.3162,-999,6015.0866,14.6496,0.0145,0.043,2964.1038,2991.2336,11.8968,1.8788,1,-7508.6885,0.0676,1,124.6384,2409.1328,0.1249,4452.6056
2409.3346,-999,0.0134,68.2747,72.1978,7255.7625,39.5035,35,3414.9437,8.3162,-999,6015.7541,14.6497,0.0155,0.0398,2940.3598,2985.7227,12.0566,1.88,1,-7508.9917,0.0662,1,124.6417,2409.3828,0.1047,4464.3184
2409.487,-999,0.0188,68.5621,72.197,7254.2446,44.2296,35,3415.12,8.3162,-999,6016.0875,14.6498,0.0264,0.0436,2979.1227,2978.5432,12.2139,1.8781,1,-7509.1431,0.0685,1,124.6451,2409.5078,0.1006,4445.6048
2409.6394,-999,0.0225,70.1728,72.1962,7252.8658,41.348,35,3415.2964,8.3162,-999,6016.419,14.6498,0.0283,0.052,3183.7408,2971.8611,12.3742,1.8672,1,-7509.2949,0.0814,1,124.6484,2409.6328,0.1051,4343.5633
2409.7918,-999,0.023,70.0327,72.1954,7251.4963,40.3683,35,3415.4727,8.3162,-999,6016.7507,14.6499,0.0269,0.0516,3166.962,2965.2575,12.5017,1.8681,1,-7509.4468,0.0803,1,124.6517,2409.7578,0.1109,4352.2526
2409.9442,-999,0.0229,69.7817,72.1946,7249.5474,36.8323,35,3415.6491,8.3162,-999,6017.0826,14.6499,0.0268,0.0506,3136.3545,2956.6896,12.5545,1.8698,1,-7509.5981,0.0783,1,124.6551,2409.8828,0.1117,4367.9073
2410.0966,-999,0.0254,70.0995,72.1938,7248.4955,35.9749,35,3416.0018,8.3162,-999,6017.7458,14.65,0.0312,0.0531,3175.7748,2950.0498,12.6117,1.8677,1,-7509.9014,0.0808,1,124.6584,2410.1328,0.1098,4348.1052
2410.249,-999,0.0269,70.1603,72.193,7247.7672,36.0574,35,3416.1781,8.3162,-999,6018.0773,14.6501,0.0329,0.0541,3183.4129,2945.9124,12.6691,1.8673,1,-7510.0532,0.0813,1,124.6617,2410.2578,0.1117,4344.3372
2410.4014,-999,0.027,70.068,72.1922,7247.6636,36.823,35,3416.3544,8.3162,-999,6018.4089,14.6501,0.0319,0.0538,3172.4516,2944.0404,12.7265,1.8679,1,-7510.2051,0.0805,1,124.6651,2410.3828,0.1148,4350.0599
2410.5538,-999,0.0256,70.5373,72.1914,7247.4109,38.626,35,3416.5308,8.3162,-999,6018.74,14.6502,0.0274,0.0549,3229.1361,2941.6418,12.766,1.8648,1,-7510.3564,0.0843,1,124.6684,2410.5078,0.1187,4321.118
2410.7062,-999,0.0217,71.2341,72.1906,7247.8207,42.0792,35,3416.8835,8.3161,-999,6019.4005,14.6503,0.0176,0.0558,3310.6298,2940.2616,12.7686,1.8602,1,-7510.6597,0.0899,1,124.6717,2410.7578,0.1262,4278.8496
2410.8586,-999,0.0203,72.2987,72.1898,7248.587,47.5172,35,3417.0598,8.3161,-999,6019.7295,14.6503,0.0137,0.0594,3428.7991,2941.4725,12.7216,1.8533,1,-7510.8115,0.0984,1,124.675,2410.8828,0.1284,4215.8434
2411.011,-999,0.0206,71.661,72.189,7249.49,46.7866,35,3417.2362,8.3161,-999,6020.0592,14.6503,0.0139,0.0569,3359.2737,2943.1655,12.6638,1.8574,1,-7510.9634,0.0933,1,124.6784,2411.0078,0.1304,4253.3596
2411.1634,-999,0.0221,71.2185,72.1882,7251.1134,46.9967,35,3417.4125,8.3161,-999,6020.3895,14.6504,0.0157,0.0559,3309.6278,2947.4087,12.6128,1.8603,1,-7511.1147,0.0897,1,124.6817,2411.1328,0.1327,4279.7869
2411.3158,-999,0.0246,71.118,72.1875,7253.9915,45.5922,35,3417.5889,8.3161,-999,6020.7199,14.6504,0.0192,0.0568,3298.3786,2956.2008,12.5634,1.861,1,-7511.2666,0.0889,1,124.685,2411.2578,0.134,4285.8348
2411.4682,-999,0.0342,70.2445,72.1867,7257.3607,44.156,35,3417.9415,8.3161,-999,6021.3827,14.6505,0.0372,0.0581,3195.9719,2965.4276,12.4776,1.8667,1,-7511.5698,0.082,1,124.6884,2411.5078,0.1301,4339.1298
2411.6206,-999,0.0394,69.5167,72.1859,7259.9855,43.7954,35,3418.1179,8.3161,-999,6021.715,14.6506,0.0504,0.0578,3106.5522,2973.408,12.3392,1.8716,1,-7511.7217,0.0761,1,124.6917,2411.6328,0.1237,4384.558
2411.773,-999,0.0418,71.0531,72.1851,7262.8016,39.449,35,3418.2942,8.3161,-999,6022.0454,14.6506,0.0529,0.0651,3291.8576,2982.1881,12.2951,1.8614,1,-7511.873,0.0884,1,124.695,2411.7578,0.1193,4289.7495
2411.9254,-999,0.0419,72.2011,72.1843,7265.4792,39.5255,35,3418.4706,8.3161,-999,6022.3746,14.6507,0.0504,0.0697,3420.2905,2990.5168,12.2392,1.8539,1,-7512.0249,0.0976,1,124.6983,2411.8828,0.1192,4221.5423
2412.0778,-999,0.0379,73.9895,72.1835,7267.4877,41.324,35,3418.8233,8.3161,-999,6023.0288,14.6507,0.0402,0.0749,3604.9055,2994.9019,12.182,1.8426,1,-7512.3281,0.1119,1,124.7017,2412.1328,0.121,4119.5034
2412.2302,-999,0.0392,74.529,72.1827,7268.8546,38.9357,35,3418.9996,8.3161,-999,6023.3554,14.6508,0.0406,0.0777,3657.3073,2998.3179,12.1245,1.8393,1,-7512.48,0.1162,1,124.705,2412.2578,0.1227,4089.6832
2412.3826,-999,0.0459,74.6084,72.1819,7270.254,41.873,35,3419.176,8.3161,-999,6023.6818,14.6508,0.0493,0.0814,3665.1217,3001.8493,12.0753,1.8388,1,-7512.6313,0.1169,1,124.7083,2412.3828,0.126,4085.3309
