DEPTH,AC,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2143.625,87.8558,-999,0.1495,87.8558,72.4294,5951.6172,59.766,50,3026.6328,8.2843,13.5196,-999,6858.2366,18.7719,0.1309,0.1862,3759.8233,3665.1704,3.571,2.3757,1,-157.3,0.1905,1,155.4811,2143.625,0.3307,-999,3470.2097
2143.75,83.8878,-999,0.1311,83.8878,72.4274,5951.2231,58.377,50,3026.8092,8.2843,13.5196,-999,6858.6633,18.772,0.1118,0.1611,3598.5417,3662.2083,3.606,2.4033,1,-157.3,0.1574,1,155.486,2143.75,0.3155,-999,3634.355
2143.875,81.6998,-999,0.1205,81.6998,72.4255,5950.9728,56.997,50,3026.9855,8.2843,13.5196,-999,6859.0927,18.7721,0.1024,0.1471,3502.6791,3659.8065,3.67,2.4192,1,-157.3,0.1392,1,155.4908,2143.875,0.3008,-999,3731.6866
2144,84.6718,-999,0.1349,84.6718,72.4236,5950.4553,56.068,50,3027.1619,8.2843,13.5196,-999,6859.5184,18.7722,0.1221,0.1661,3632.3516,3656.3905,3.733,2.3977,1,-157.3,0.1639,1,155.4957,2144,0.291,-999,3600.7035
2144.125,88.9548,-999,0.1545,88.9548,72.4217,5949.8728,56.117,50,3027.3382,8.2843,13.5196,-999,6859.9389,18.7722,0.1459,0.1931,3803.1689,3652.772,3.797,2.3683,1,-157.3,0.1996,1,155.5006,2144.125,0.2915,-999,3427.3367
2144.25,95.9488,-999,0.1841,95.9488,72.4198,5949.3352,57.406,50,3027.5146,8.2843,13.5196,-999,6860.3514,18.7723,0.1795,0.2358,4047.6751,3649.3822,3.861,2.3239,1,-157.3,0.2579,1,155.5054,2144.25,0.3051,-999,3177.5077
2144.375,102.5248,-999,0.2095,102.5248,72.4179,5949.1173,58.995,50,3027.6909,8.2843,13.5196,-999,6860.7572,18.7723,0.1826,0.2749,4245.7993,3647.259,3.925,2.2857,1,-157.251,0.3127,1,155.5103,2144.375,0.3223,-999,2973.7005
2144.5,107.1688,-999,0.2263,107.1688,72.4159,5949.0582,61.007,50,3027.8673,8.2843,13.5196,-999,6861.1586,18.7723,0.1467,0.3018,4370.5007,3645.7589,3.989,2.2605,1,-157.169,0.3514,1,155.5152,2144.5,0.3446,-999,2844.8396
2144.625,108.8998,-999,0.2323,108.8998,72.414,5949.2756,63.031,50,3028.0436,8.2843,13.5196,-999,6861.5583,18.7723,0.1132,0.3118,4414.3425,3645.3101,4.053,2.2515,1,-157.087,0.3658,1,155.52,2144.625,0.3679,-999,2799.6199
2144.75,107.1638,-999,0.2263,107.1638,72.4121,5949.6491,63.608,50,3028.22,8.2843,13.5196,-999,6861.9596,18.7723,0.1043,0.3018,4371.0275,3645.4452,4.121,2.2606,1,-157.004,0.3514,1,155.5249,2144.75,0.3747,-999,2844.9724
2144.875,103.1008,-999,0.2117,103.1008,72.4102,5950.0805,62.978,50,3028.3963,8.2843,13.5196,-999,6862.3648,18.7723,0.114,0.2782,4263.1644,3645.7887,4.237,2.2825,1,-156.921,0.3175,1,155.5298,2144.875,0.3673,-999,2957.0871
2145,96.7318,-999,0.1872,96.7318,72.4082,5950.5135,61.253,50,3028.5726,8.2843,13.5196,-999,6862.7766,18.7723,0.1424,0.2405,4074.6291,3646.1206,4.361,2.3192,1,-156.839,0.2644,1,155.5347,2145,0.3474,-999,3151.7872
2145.125,88.1268,-999,0.1508,88.1268,72.4063,5950.8208,59.996,50,3028.749,8.2843,13.5196,-999,6863.198,18.7724,0.1318,0.1879,3774.0526,3645.9496,4.485,2.3738,1,-156.756,0.1927,1,155.5395,2145.125,0.3333,-999,3459.5384
2145.25,80.2998,-999,0.1135,80.2998,72.4044,5951.0077,58.59,50,3028.9253,8.2843,13.5196,-999,6863.6294,18.7725,0.09,0.138,3441.5711,3645.2948,4.609,2.4297,1,-156.674,0.1275,1,155.5444,2145.25,0.3178,-999,3796.7473
2145.375,75.6348,-999,0.0891,75.6348,72.4025,5951.0332,57.714,50,3029.1017,8.2843,13.5196,-999,6864.0672,18.7726,0.062,0.1071,3208.9917,3644.0063,4.733,2.4663,1,-156.591,0.0886,1,155.5493,2145.375,0.3084,-999,4030.9229
2145.5,73.4998,-999,0.0773,73.4998,72.4006,5950.8984,57.378,50,3029.278,8.2843,13.5196,-999,6864.5082,18.7727,0.0453,0.0927,3092.325,3642.0898,4.858,2.484,1,-156.508,0.0708,1,155.5541,2145.5,0.3048,-999,4148.012
2145.625,75.0998,-999,0.0862,75.0998,72.3986,5950.7386,57.382,50,3029.4544,8.2843,13.5196,-999,6864.9468,18.7728,0.059,0.1035,3180.9273,3640.0689,4.982,2.4707,1,-156.426,0.0842,1,155.559,2145.625,0.3049,-999,4059.6386
2145.75,78.3918,-999,0.1038,78.3918,72.3967,5950.7477,57.379,50,3029.6307,8.2843,13.5196,-999,6865.3808,18.7729,0.0814,0.1255,3351.0445,3638.6983,5.001,2.4443,1,-156.343,0.1116,1,155.5639,2145.75,0.3048,-999,3889.1574
2145.875,81.4538,-999,0.1193,81.4538,72.3948,5950.9565,57.089,50,3029.8071,8.2843,13.5196,-999,6865.8106,18.773,0.1007,0.1455,3496.3947,3638.1081,4.988,2.421,1,-156.26,0.1371,1,155.5687,2145.875,0.3018,-999,3742.9567
2146,83.4678,-999,0.1291,83.4678,72.3929,5951.6246,56.756,50,3029.9834,8.2843,13.5196,-999,6866.2378,18.773,0.1134,0.1584,3586.0258,3639.3194,4.967,2.4063,1,-156.177,0.1539,1,155.5736,2146,0.2982,-999,3652.6427
2146.125,83.4448,-999,0.129,83.4448,72.391,5952.8144,56.428,50,3030.1597,8.2843,13.5196,-999,6866.665,18.7731,0.1141,0.1583,3585.3396,3642.5744,4.947,2.4065,1,-156.105,0.1537,1,155.5785,2146.125,0.2948,-999,3653.6495
2146.25,81.5998,-999,0.1201,81.5998,72.389,5954.118,56.25,50,3030.3361,8.2843,13.5196,-999,6867.0946,18.7732,0.1037,0.1464,3503.9421,3646.2565,4.926,2.4199,1,-156.184,0.1383,1,155.5833,2146.25,0.2929,-999,3736.2598
2146.375,80.4548,-999,0.1143,80.4548,72.3871,5955.4289,56.621,50,3030.5124,8.2843,13.5196,-999,6867.5258,18.7733,0.0959,0.139,3451.56,3649.9482,4.909,2.4285,1,-156.266,0.1288,1,155.5882,2146.375,0.2968,-999,3789.4327
2146.5,79.9928,-999,0.112,79.9928,72.3852,5956.6292,56.979,50,3030.6888,8.2843,13.5196,-999,6867.9576,18.7734,0.0923,0.136,3430.1556,3653.203,4.941,2.432,1,-156.347,0.1249,1,155.5931,2146.5,0.3006,-999,3811.3186
2146.625,80.1368,-999,0.1127,80.1368,72.3833,5957.8252,57.339,50,3030.8651,8.2843,13.5196,-999,6868.3891,18.7735,0.0922,0.1369,3437.2532,3656.4409,4.968,2.4309,1,-156.428,0.1261,1,155.5979,2146.625,0.3044,-999,3804.47
2146.75,80.6798,-999,0.1155,80.6798,72.3813,5958.8862,57.664,50,3031.0415,8.2843,13.5196,-999,6868.82,18.7735,0.0946,0.1405,3462.9508,3659.1621,4.994,2.4268,1,-156.509,0.1307,1,155.6028,2146.75,0.3079,-999,3778.8647
2146.875,80.6998,-999,0.1155,80.6998,72.3794,5959.9559,57.365,50,3031.2178,8.2843,13.5196,-999,6869.2508,18.7736,0.0955,0.1406,3464.1842,3661.9258,5.001,2.4267,1,-156.59,0.1308,1,155.6077,2146.875,0.3047,-999,3777.9282
2147,80.4088,-999,0.1141,80.4088,72.3775,5961.0379,56.656,50,3031.3942,8.2843,13.5196,-999,6869.682,18.7737,0.0955,0.1387,3450.93,3664.7459,4.885,2.4289,1,-156.671,0.1284,1,155.6125,2147,0.2972,-999,3791.6005
2147.125,80.1238,-999,0.1127,80.1238,72.3756,5962.1261,55.257,50,3031.5705,8.2843,13.5196,-999,6870.1136,18.7738,0.0973,0.1368,3437.8546,3667.5988,4.711,2.431,1,-156.752,0.126,1,155.6174,2147.125,0.2826,-999,3805.0872
2147.25,80.0798,-999,0.1125,80.0798,72.3737,5963.098,53.757,50,3031.7469,8.2843,13.5196,-999,6870.5452,18.7739,0.1007,0.1366,3436.084,3670,4.536,2.4313,1,-156.833,0.1257,1,155.6223,2147.25,0.2674,-999,3807.1779
2147.375,80.9328,-999,0.1167,80.9328,72.3718,5963.7977,53.18,50,3031.9232,8.2843,13.5196,-999,6870.9757,18.774,0.1071,0.1421,3476.185,3671.3346,4.362,2.4249,1,-156.914,0.1328,1,155.6271,2147.375,0.2616,-999,3767.0518
2147.5,83.4998,-999,0.1293,83.4998,72.3698,5964.1359,53.355,50,3032.0995,8.2843,13.5196,-999,6871.4029,18.774,0.1218,0.1586,3591.117,3671.2544,4.179,2.4061,1,-156.995,0.1542,1,155.632,2147.5,0.2634,-999,3651.2429
2147.625,86.4848,-999,0.1433,86.4848,72.3679,5964.064,54.384,50,3032.2759,8.2843,13.5196,-999,6871.8263,18.7741,0.1364,0.1776,3715.7523,3669.564,3.99,2.385,1,-157.076,0.179,1,155.6369,2147.625,0.2737,-999,3525.2212
2147.75,89.2418,-999,0.1557,89.2418,72.366,5963.6351,55.857,50,3032.4522,8.2843,13.5196,-999,6872.2464,18.7742,0.1481,0.1948,3823.1529,3666.4692,3.801,2.3664,1,-157.157,0.202,1,155.6417,2147.75,0.2888,-999,3416.3144
2147.875,90.8848,-999,0.1629,90.8848,72.3641,5963.0135,57.217,50,3032.6286,8.2843,13.5196,-999,6872.6646,18.7742,0.1537,0.205,3884.0485,3662.6208,3.612,2.3556,1,-157.238,0.2157,1,155.6466,2147.875,0.3031,-999,3354.5549
2148,91.8798,-999,0.1672,91.8798,72.3621,5962.2615,57.746,50,3032.8049,8.2843,13.5196,-999,6873.0817,18.7743,0.1577,0.2111,3919.9486,3658.2655,3.423,2.3492,1,-157.319,0.224,1,155.6515,2148,0.3088,-999,3318.2272
2148.125,92.1078,-999,0.1681,92.1078,72.3602,5961.4038,57.979,50,3032.9813,8.2843,13.5196,-999,6873.4985,18.7743,0.1583,0.2125,3928.3066,3653.4988,3.334,2.3478,1,-157.4,0.2259,1,155.6564,2148.125,0.3112,-999,3310.0134
2148.25,91.7768,-999,0.1667,91.7768,72.3583,5960.4893,57.986,50,3033.1576,8.2843,13.5196,-999,6873.9157,18.7744,0.1566,0.2105,3916.9387,3648.5098,3.274,2.3499,1,-157.485,0.2231,1,155.6612,2148.25,0.3113,-999,3321.9512
2148.375,91.8268,-999,0.1669,91.8268,72.3564,5959.5888,57.955,50,3033.334,8.2843,13.5196,-999,6874.3328,18.7744,0.1569,0.2108,3919.0279,3643.5784,3.184,2.3496,1,-157.427,0.2236,1,155.6661,2148.375,0.311,-999,3320.1424
2148.5,92.2598,-999,0.1688,92.2598,72.3545,5958.7092,59.164,50,3033.5103,8.2843,13.5196,-999,6874.7495,18.7744,0.1562,0.2134,3934.5994,3638.7346,3.155,2.3468,1,-157.335,0.2272,1,155.671,2148.5,0.3241,-999,3304.56
2148.625,92.8998,-999,0.1715,92.8998,72.3525,5957.8137,60.072,50,3033.6867,8.2843,13.5196,-999,6875.1654,18.7745,0.1574,0.2174,3957.1919,3633.8355,3.155,2.3427,1,-157.242,0.2325,1,155.6758,2148.625,0.3341,-999,3281.7945
2148.75,93.5388,-999,0.1742,93.5388,72.3506,5956.9229,60.094,50,3033.863,8.2843,13.5196,-999,6875.5806,18.7745,0.1606,0.2213,3979.4313,3628.9655,3.155,2.3387,1,-157.148,0.2378,1,155.6807,2148.75,0.3344,-999,3259.3752
2148.875,93.5758,-999,0.1743,93.5758,72.3487,5956.0014,59.806,50,3034.0393,8.2843,13.5196,-999,6875.9957,18.7746,0.1615,0.2215,3981.0102,3623.9899,3.233,2.3385,1,-157.055,0.2381,1,155.6856,2148.875,0.3312,-999,3258.0865
2149,92.5818,-999,0.1702,92.5818,72.3468,5955.1325,58.748,50,3034.2157,8.2843,13.5196,-999,6876.412,18.7746,0.159,0.2154,3947.1207,3619.2326,3.364,2.3447,1,-156.962,0.2298,1,155.6904,2149,0.3196,-999,3293.0668
2149.125,90.8908,-999,0.1629,90.8908,72.3449,5954.4892,57.257,50,3034.392,8.2843,13.5196,-999,6876.8302,18.7747,0.1536,0.205,3887.4344,3615.3611,3.494,2.3556,1,-156.869,0.2158,1,155.6953,2149.125,0.3035,-999,3354.3334
2149.25,88.7588,-999,0.1536,88.7588,72.343,5954.1747,55.827,50,3034.5684,8.2843,13.5196,-999,6877.2509,18.7747,0.1456,0.1918,3808.6686,3612.7693,3.625,2.3696,1,-156.775,0.198,1,155.7002,2149.25,0.2885,-999,3434.905
2149.375,86.2428,-999,0.1422,86.2428,72.341,5954.2995,54.397,50,3034.7447,8.2843,13.5196,-999,6877.6746,18.7748,0.135,0.1761,3710.3652,3611.8764,3.83,2.3867,1,-156.682,0.177,1,155.705,2149.375,0.2739,-999,3535.1131
2149.5,83.7258,-999,0.1304,83.7258,72.3391,5954.7966,52.901,50,3034.9211,8.2843,13.5196,-999,6878.1015,18.7749,0.1242,0.1601,3605.7801,3612.4124,4.06,2.4044,1,-156.589,0.156,1,155.7099,2149.5,0.2589,-999,3641.3871
2149.625,81.2958,-999,0.1185,81.2958,72.3372,5955.5307,51.055,50,3035.0974,8.2843,13.5196,-999,6878.5315,18.7749,0.1142,0.1444,3498.3321,3613.8514,4.289,2.4222,1,-156.495,0.1358,1,155.7148,2149.625,0.2408,-999,3750.2312
2149.75,79.5268,-999,0.1096,79.5268,72.3353,5956.3944,49.071,50,3035.2738,8.2843,13.5196,-999,6878.9639,18.775,0.1081,0.1329,3415.8352,3615.7784,4.519,2.4356,1,-156.401,0.1211,1,155.7196,2149.75,0.222,-999,3833.6517
2149.875,77.9968,-999,0.1017,77.9968,72.3333,5957.3263,46.902,50,3035.4501,8.2843,13.5196,-999,6879.3984,18.7751,0.1037,0.1229,3341.3364,3617.9588,4.748,2.4474,1,-156.306,0.1083,1,155.7245,2149.875,0.2021,-999,3908.8533
2150,77.0108,-999,0.0965,77.0108,72.3314,5958.3309,46.003,50,3035.6264,8.2843,13.5196,-999,6879.8343,18.7752,0.0996,0.1163,3291.7727,3620.4085,4.955,2.4552,1,-156.436,0.1001,1,155.7294,2150,0.1941,22.7927,3958.8999
2150.125,76.0238,-999,0.0913,76.0238,72.3295,5959.4456,45.24,50,3035.8028,8.2843,13.5196,-999,6880.2716,18.7753,0.0951,0.1097,3240.7954,3623.267,5.301,2.4631,1,-156.586,0.0919,1,155.7342,2150.125,0.1873,-999,4010.2974
2150.25,75.3598,-999,0.0876,75.3598,72.3276,5960.6354,45.25,50,3035.9791,8.2843,13.5196,-999,6880.7098,18.7754,0.0908,0.1052,3205.8012,3626.3998,5.615,2.4686,1,-156.689,0.0863,1,155.7391,2150.25,0.1874,-999,4045.6324
2150.375,75.0618,-999,0.086,75.0618,72.3257,5961.7935,45.547,50,3036.1555,8.2843,13.5196,-999,6881.1485,18.7755,0.0883,0.1032,3190.043,3629.4002,5.93,2.471,1,-156.623,0.0838,1,155.744,2150.375,0.19,-999,4061.6938
2150.5,74.7628,-999,0.0843,74.7628,72.3238,5962.8635,45.838,50,3036.3318,8.2843,13.5196,-999,6881.5877,18.7756,0.0856,0.1012,3174.0962,3632.0601,6.238,2.4735,1,-156.562,0.0814,1,155.7488,2150.5,0.1926,-999,4077.9378
2150.625,74.4648,-999,0.0827,74.4648,72.3218,5963.8387,46.669,50,3036.5082,8.2843,13.5196,-999,6882.0272,18.7758,0.0819,0.0992,3158.0663,3634.3588,6.295,2.4759,1,-156.502,0.0789,1,155.7537,2150.625,0.2,-999,4094.2573
2150.75,74.1668,-999,0.0811,74.1668,72.3199,5964.6322,48.172,50,3036.6845,8.2843,13.5196,-999,6882.4672,18.7759,0.0765,0.0972,3141.8956,3635.9714,6.354,2.4784,1,-156.441,0.0764,1,155.7586,2150.75,0.2137,-999,4110.7079
2150.875,74.0618,-999,0.0805,74.0618,72.318,5965.2537,49.2,50,3036.8609,8.2843,13.5196,-999,6882.9074,18.776,0.0733,0.0965,3136.3549,3636.9372,6.354,2.4793,1,-156.38,0.0755,1,155.7634,2150.875,0.2232,-999,4116.5358
2151,74.0128,-999,0.0802,74.0128,72.3161,5965.7733,48.766,50,3037.0372,8.2843,13.5196,-999,6883.3476,18.7761,0.074,0.0962,3133.9188,3637.5192,6.225,2.4797,1,-156.316,0.0751,1,155.7683,2151,0.2192,-999,4119.2611
2151.125,73.9638,-999,0.0799,73.9638,72.3142,5966.2326,48.203,50,3037.2136,8.2843,13.5196,-999,6883.7879,18.7762,0.075,0.0958,3131.4782,3637.8727,6.022,2.4801,1,-156.339,0.0747,1,155.7732,2151.125,0.214,-999,4121.9901
2151.25,73.9148,-999,0.0797,73.9148,72.3122,5966.7685,48.047,50,3037.3899,8.2843,13.5196,-999,6884.2283,18.7763,0.075,0.0955,3129.0342,3638.5219,5.819,2.4805,1,-156.394,0.0743,1,155.7781,2151.25,0.2126,-999,4124.7226
2151.375,74.7158,-999,0.0841,74.7158,72.3103,5967.376,48.035,50,3037.5662,8.2843,13.5196,-999,6884.6675,18.7764,0.0804,0.1009,3173.5888,3639.4556,5.615,2.4739,1,-156.45,0.081,1,155.7829,2151.375,0.2124,-999,4080.503
2151.5,76.4198,-999,0.0933,76.4198,72.3084,5968.2324,48.852,50,3037.7426,8.2843,13.5196,-999,6885.1042,18.7765,0.0896,0.1123,3264.8071,3641.3652,5.412,2.46,1,-156.506,0.0952,1,155.7878,2151.5,0.22,-999,3989.5164
2151.625,80.0598,-999,0.1123,80.0598,72.3065,5969.0368,50.659,50,3037.9189,8.2843,13.5196,-999,6885.5359,18.7766,0.1078,0.1364,3445.7547,3643.079,5.172,2.4315,1,-156.561,0.1255,1,155.7927,2151.625,0.237,-999,3808.129
2151.75,84.7498,-999,0.1353,84.7498,72.3046,5969.7191,52.368,50,3038.0953,8.2843,13.5196,-999,6885.9615,18.7767,0.1313,0.1666,3654.8669,3644.3307,4.926,2.3971,1,-156.618,0.1646,1,155.7975,2151.75,0.2536,-999,3597.3896
2151.875,92.0998,-999,0.1681,92.0998,72.3027,5970.1011,53.942,50,3038.2716,8.2843,13.5196,-999,6886.3783,18.7767,0.1678,0.2125,3937.6675,3644.4534,4.679,2.3478,1,-156.674,0.2258,1,155.8024,2151.875,0.2693,-999,3310.3009
2152,96.5638,-999,0.1865,96.5638,72.3007,5970.1423,55.345,50,3038.448,8.2843,13.5196,-999,6886.7902,18.7767,0.1873,0.2395,4087.5842,3643.2961,4.433,2.3202,1,-156.792,0.263,1,155.8073,2152,0.2835,-999,3157.2706
2152.125,100.5238,-999,0.202,100.5238,72.2988,5969.8597,56.677,50,3038.6243,8.2843,13.5196,-999,6887.198,18.7768,0.2036,0.2631,4208.9655,3640.9251,4.187,2.297,1,-156.969,0.296,1,155.8121,2152.125,0.2974,-999,3032.8942
2152.25,101.5468,-999,0.2059,101.5468,72.2969,5969.2812,58.043,50,3038.8007,8.2843,13.5196,-999,6887.6048,18.7768,0.1998,0.2691,4238.9547,3637.429,3.94,2.2912,1,-157.146,0.3046,1,155.817,2152.25,0.3119,-999,3002.3403
2152.375,100.4778,-999,0.2018,100.4778,72.295,5968.5536,59.341,50,3038.977,8.2843,13.5196,-999,6888.0126,18.7768,0.1763,0.2628,4208.2663,3633.3491,3.724,2.2973,1,-157.324,0.2956,1,155.8219,2152.375,0.3261,-999,3034.2827
2152.5,99.2998,-999,0.1973,99.2998,72.293,5967.8435,60.365,50,3039.1534,8.2843,13.5196,-999,6888.4216,18.7768,0.158,0.2559,4173.6008,3629.3138,3.654,2.304,1,-157.495,0.2858,1,155.8267,2152.5,0.3374,-999,3070.2786
2152.625,97.6258,-999,0.1907,97.6258,72.2912,5967.3101,60.663,50,3039.3297,8.2843,13.5196,-999,6888.8324,18.7769,0.1527,0.2459,4122.673,3625.9285,3.578,2.3139,1,-157.501,0.2719,1,155.8316,2152.625,0.3407,-999,3122.925
2152.75,96.1798,-999,0.185,96.1798,72.2892,5967.3895,60.943,50,3039.506,8.2843,13.5196,-999,6889.2448,18.7769,0.1478,0.2372,4077.2151,3624.8889,3.501,2.3225,1,-157.5,0.2598,1,155.8365,2152.75,0.3439,-999,3169.8761
2152.875,93.3088,-999,0.1732,93.3088,72.2873,5968.3208,60.551,50,3039.6824,8.2843,13.5196,-999,6889.6602,18.7769,0.1547,0.2198,3982.2153,3627.1535,3.428,2.3402,1,-157.5,0.2359,1,155.8413,2152.875,0.3395,-999,3267.4094
2153,89.3188,-999,0.1561,89.3188,72.2854,5969.9658,59.989,50,3039.8587,8.2843,13.5196,-999,6890.0803,18.777,0.1384,0.1953,3839.3477,3632.2057,3.431,2.3659,1,-157.5,0.2027,1,155.8462,2153,0.3332,-999,3413.3693
2153.125,85.3288,-999,0.1379,85.3288,72.2835,5972.0077,58.454,50,3040.0351,8.2843,13.5196,-999,6890.5051,18.7771,0.1199,0.1703,3682.3794,3638.8106,3.439,2.3931,1,-157.5,0.1694,1,155.8511,2153.125,0.3164,-999,3572.9794
2153.25,82.3468,-999,0.1237,82.3468,72.2815,5973.8282,57.003,50,3040.2114,8.2843,13.5196,-999,6890.9338,18.7771,0.1063,0.1513,3554.6657,3644.5263,3.446,2.4144,1,-157.5,0.1446,1,155.8559,2153.25,0.3008,-999,3702.3667
2153.375,80.6598,-999,0.1153,80.6598,72.2796,5975.0475,54.571,50,3040.3878,8.2843,13.5196,-999,6891.3646,18.7772,0.1022,0.1403,3478.135,3647.8775,3.453,2.427,1,-157.5,0.1305,1,155.8608,2153.375,0.2756,-999,3779.8017
2153.5,81.2998,-999,0.1185,81.2998,72.2777,5975.7144,52.556,50,3040.5641,8.2843,13.5196,-999,6891.7947,18.7773,0.1108,0.1445,3507.9851,3649.0723,3.461,2.4222,1,-157.5,0.1358,1,155.8657,2153.5,0.2555,-999,3750.0467
2153.625,83.6308,-999,0.1299,83.6308,72.2758,5975.9358,51.295,50,3040.7405,8.2843,13.5196,-999,6892.2217,18.7774,0.1273,0.1595,3611.8954,3648.5371,3.468,2.4051,1,-157.5,0.1553,1,155.8705,2153.625,0.2432,-999,3645.5235
2153.75,86.1128,-999,0.1416,86.1128,72.2739,5975.9245,50.187,50,3040.9168,8.2843,13.5196,-999,6892.6455,18.7774,0.1439,0.1753,3716.0598,3647.0976,3.476,2.3876,1,-157.5,0.1759,1,155.8754,2153.75,0.2325,-999,3540.4498
2153.875,88.5958,-999,0.1529,88.5958,72.272,5975.9631,49.995,50,3041.0931,8.2843,13.5196,-999,6893.0664,18.7775,0.1579,0.1908,3814.1661,3645.8573,3.483,2.3707,1,-157.5,0.1966,1,155.8803,2153.875,0.2307,-999,3441.2246
2154,89.0908,-999,0.1551,89.0908,72.27,5976.1469,50.252,50,3041.2695,8.2843,13.5196,-999,6893.4867,18.7776,0.16,0.1939,3833.2947,3645.1879,3.491,2.3674,1,-157.5,0.2008,1,155.8851,2154,0.2332,-999,3422.1047
2154.125,89.2998,-999,0.156,89.2998,72.2681,5976.5036,50.512,50,3041.4458,8.2843,13.5196,-999,6893.9068,18.7776,0.1606,0.1952,3841.4887,3645.199,3.554,2.366,1,-157.472,0.2025,1,155.89,2154.125,0.2356,-999,3414.0955
2154.25,87.4298,-999,0.1476,87.4298,72.2662,5976.9783,50.722,50,3041.6222,8.2843,13.5196,-999,6894.329,18.7777,0.1499,0.1835,3769.91,3645.6669,3.627,2.3786,1,-157.416,0.1869,1,155.8949,2154.25,0.2376,-999,3487.1182
2154.375,85.6328,-999,0.1394,85.6328,72.2643,5977.5357,50.028,50,3041.7985,8.2843,13.5196,-999,6894.7535,18.7777,0.1415,0.1722,3698.0245,3646.4514,3.699,2.3909,1,-157.359,0.1719,1,155.8998,2154.375,0.231,-999,3560.2952
2154.5,83.8368,-999,0.1309,83.8368,72.2623,5978.154,49.327,50,3041.9749,8.2843,13.5196,-999,6895.1802,18.7778,0.1329,0.1608,3622.9242,3647.4678,3.793,2.4036,1,-157.303,0.157,1,155.9046,2154.5,0.2244,-999,3636.5659
2154.625,82.1088,-999,0.1225,82.1088,72.2605,5978.8231,48.632,50,3042.1512,8.2843,13.5196,-999,6895.6092,18.7779,0.1244,0.1497,3547.3993,3648.6765,3.979,2.4162,1,-157.246,0.1426,1,155.9095,2154.625,0.218,-999,3713.0983
2154.75,80.4988,-999,0.1145,80.4988,72.2585,5979.542,47.798,50,3042.3276,8.2843,13.5196,-999,6896.0403,18.778,0.1167,0.1393,3473.9692,3650.0746,4.166,2.4282,1,-157.19,0.1292,1,155.9144,2154.75,0.2103,-999,3787.3614
2154.875,78.8888,-999,0.1063,78.8888,72.2566,5980.2869,46.385,50,3042.5039,8.2843,13.5196,-999,6896.4735,18.7781,0.1102,0.1287,3397.3709,3651.5679,4.352,2.4405,1,-157.133,0.1157,1,155.9192,2154.875,0.1975,-999,3864.6557
2155,76.8908,-999,0.0959,76.8908,72.2547,5981.0353,45.175,50,3042.6803,8.2843,13.5196,-999,6896.9096,18.7782,0.1006,0.1155,3297.5234,3653.0651,4.539,2.4562,1,-157.077,0.0991,1,155.9241,2155,0.1867,-999,3965.0784
2155.125,74.5208,-999,0.083,74.5208,72.2528,5981.7308,43.968,50,3042.8566,8.2843,13.5196,-999,6897.3491,18.7783,0.0884,0.0996,3171.6999,3654.341,4.725,2.4755,1,-157.02,0.0793,1,155.929,2155.125,0.1762,-999,4091.1806
2155.25,72.9158,-999,0.074,72.9158,72.2509,5982.4283,42.757,50,3043.0329,8.2843,13.5196,-999,6897.791,18.7784,0.0805,0.0887,3081.6837,3655.6117,4.853,2.489,1,-156.963,0.066,1,155.9338,2155.25,0.1658,-999,4181.2344
2155.375,72.4738,-999,0.0715,72.4738,72.2489,5983.1404,41.563,50,3043.2093,8.2843,13.5196,-999,6898.2335,18.7785,0.0802,0.0856,3056.3635,3656.9319,4.919,2.4928,1,-156.907,0.0623,1,155.9387,2155.375,0.1558,-999,4206.7347
2155.5,72.4188,-999,0.0712,72.4188,72.247,5983.8695,41.562,50,3043.3856,8.2843,13.5196,-999,6898.6762,18.7786,0.0799,0.0853,3053.4438,3658.3137,4.986,2.4932,1,-156.85,0.0618,1,155.9436,2155.5,0.1558,-999,4209.9296
2155.625,72.3638,-999,0.0709,72.3638,72.2451,5984.6576,41.727,50,3043.562,8.2843,13.5196,-999,6899.1189,18.7787,0.0792,0.0849,3050.5182,3659.9188,5.052,2.4937,1,-156.794,0.0614,1,155.9484,2155.625,0.1571,-999,4213.1293
2155.75,72.3088,-999,0.0705,72.3088,72.2432,5985.4972,41.898,50,3043.7383,8.2843,13.5196,-999,6899.5617,18.7788,0.0784,0.0845,3047.5866,3661.7195,5.119,2.4942,1,-156.737,0.0609,1,155.9533,2155.75,0.1586,-999,4216.334
2155.875,72.5368,-999,0.0719,72.5368,72.2413,5986.264,42.105,50,3043.9147,8.2843,13.5196,-999,6900.0041,18.779,0.0795,0.0861,3061.1927,3663.2444,5.237,2.4922,1,-156.681,0.0628,1,155.9582,2155.875,0.1603,-999,4203.081
2156,72.8198,-999,0.0735,72.8198,72.2394,5986.8402,42.646,50,3044.091,8.2843,13.5196,-999,6900.4462,18.7791,0.0802,0.088,3077.8906,3664.0422,5.285,2.4898,1,-156.624,0.0652,1,155.963,2156,0.1649,-999,4186.7466
2156.125,73.0998,-999,0.0751,73.0998,72.2374,5987.1821,43.583,50,3044.2674,8.2843,13.5196,-999,6900.8878,18.7792,0.0799,0.0899,3094.2835,3663.9414,5.285,2.4874,1,-156.568,0.0675,1,155.9679,2156.125,0.1729,-999,4170.7098
