DEPTH,AC,CAL,CALI,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1294.75,98.3083,-0.5973,-0.5973,67.029,-0.0217,96.5383,84.2431,3839.6062,71.7159,45,1827.2775,8.2808,17.5253,0.2713,4513.749,20.4553,0,0.1353,2793.7832,4.7273,2.6326,1,-109.2688,0.2923,1,121.0253,1294.725,0.3488,-999.25,3158.1045
1294.875,99.8065,-0.7178,-0.7178,70.5282,-0.0139,98.3083,84.2368,3839.9236,73.9359,45,1827.4539,8.2808,17.5253,0.2839,4514.2139,20.4554,0,0.1463,2793.7832,4.6914,2.6208,1,-109.2695,0.3065,1,121.0294,1294.85,0.3693,-999.25,3101.2441
1295,100.4306,-0.8939,-0.8939,70.4798,-0.0035,99.8065,84.2304,3840.239,74.5847,45,1827.6302,8.2808,17.5253,0.2953,4514.6768,20.4555,0,0.1575,2793.7832,4.6933,2.6052,1,-109.2766,0.3185,1,121.0334,1294.975,0.3754,-999.25,3054.6914
1295.125,99.6014,-1.0967,-1.0967,70.8268,0.0061,100.4306,84.2241,3840.5532,72.9131,45,1827.8066,8.2808,17.5253,0.3079,4515.1367,20.4556,0,0.1648,2793.7832,4.7404,2.5909,1,-109.2855,0.3234,1,121.0375,1295.1,0.3597,-999.25,3035.7087
1295.25,97.0648,-1.2401,-1.2401,69.6736,0.0123,99.6014,84.2178,3840.8662,70.2678,45,1827.9829,8.2808,17.5253,0.3161,4515.5947,20.4558,0,0.1645,2793.7832,4.8407,2.5816,1,-109.2837,0.3168,1,121.0415,1295.225,0.3357,-999.25,3060.9817
1295.375,93.8574,-1.2757,-1.2757,65.3809,0.014,97.0648,84.2115,3841.1792,67.1336,45,1828.1593,8.2808,17.5253,0.3181,4516.0527,20.4559,0,0.1553,2793.7832,5.0144,2.579,1,-109.2632,0.2965,1,121.0456,1295.35,0.3083,-999.25,3140.9744
1295.5,90.8619,-1.2124,-1.2124,60.4462,0.0135,93.8574,84.2052,3841.4922,63.2841,45,1828.3356,8.2808,17.5253,0.313,4516.5107,20.456,0,0.1422,2793.7832,5.2609,2.5798,1,-109.2242,0.2709,1,121.0497,1295.475,0.2762,-999.25,3248.3113
1295.625,88.48,-1.1032,-1.1032,56.4398,0.0101,90.8619,84.1989,3841.8057,59.0463,45,1828.512,8.2808,17.5253,0.2998,4516.9697,20.4561,0,0.1285,2793.7832,5.5876,2.5848,1,-109.1824,0.2469,1,121.0537,1295.6,0.2426,-999.25,3355.4004
1295.75,86.3332,-1.0267,-1.0267,53.41,0.0048,88.48,84.1926,3842.1201,54.2966,45,1828.6884,8.2808,17.5253,0.2824,4517.4302,20.4562,0,0.1163,2793.7832,5.9947,2.5928,1,-109.1633,0.2278,1,121.0578,1295.725,0.207,-999.25,3445.7285
1295.875,83.4567,-0.985,-0.985,50.0859,0.0015,86.3332,84.1863,3842.4348,50.2589,45,1828.8646,8.2808,17.5253,0.2686,4517.8911,20.4563,0,0.1061,2793.7832,6.4591,2.5977,1,-109.174,0.2107,1,121.0618,1295.85,0.1783,-999.25,3531.4114
1296,79.3736,-0.9462,-0.9462,46.9008,-0.0008,83.4567,84.18,3842.7502,46.9876,45,1829.041,8.2808,17.5253,0.2599,4518.353,20.4564,0,0.0934,2793.7832,6.9123,2.6012,1,-109.2055,0.1877,1,121.0659,1295.975,0.156,-999.25,3653.1284
1296.125,74.568,-0.9388,-0.9388,44.2456,-0.0051,79.3736,84.1737,3843.0662,44.2456,45,1829.2173,8.2808,17.5253,0.2535,4518.8159,20.4565,0,0.075,2793.7832,7.2988,2.6076,1,-109.2343,0.155,1,121.0699,1296.1,0.138,-999.25,3841.051
1296.25,70.9818,-1.0485,-1.0485,42.9107,-0.0092,74.568,84.1674,3843.3831,42.9107,45,1829.3937,8.2808,17.5253,0.2478,4519.2798,20.4567,0,0.0537,2793.7832,7.5559,2.6138,1,-109.235,0.1165,1,121.074,1296.225,0.1294,-999.25,4088.5908
1296.375,70.766,-1.2339,-1.2339,41.6291,-0.0131,70.9818,84.1611,3843.7002,41.6291,45,1829.5699,8.2808,17.5253,0.2392,4519.7451,20.4568,0,0.0374,2793.7832,7.6322,2.6197,1,-109.2063,0.0879,1,121.0781,1296.35,0.1213,-999.25,4295.1582
1296.5,75.1593,-1.3764,-1.3764,41.0746,-0.0079,70.766,84.1548,3844.0168,41.0746,45,1829.7465,8.2808,17.5253,0.2251,4520.2085,20.4569,0,0.0391,2793.7832,7.5881,2.6118,1,-109.148,0.0861,1,121.0821,1296.475,0.1178,-999.25,4308.2559
1296.625,83.8146,-1.3719,-1.3719,41.8636,0.0135,75.1593,84.1484,3844.3298,41.8636,45,1829.9227,8.2808,17.5253,0.2096,4520.6665,20.457,0.0102,0.0674,2793.7832,7.4825,2.5798,1,-109.0668,0.1213,1,121.0862,1296.6,0.1227,-999.25,4056.4248
1296.75,94.4928,-1.196,-1.196,43.5098,0.0475,83.8146,84.1421,3844.6375,43.5098,45,1830.0991,8.2808,17.5253,0.2005,4521.1157,20.4571,0.0428,0.119,2793.7832,7.3629,2.5288,1,-108.9822,0.1905,1,121.0902,1296.725,0.1332,-999.25,3637.5291
1296.875,103.377,-0.9909,-0.9909,46.2897,0.0811,94.4928,84.1358,3809.4426,46.2897,45,1830.2754,8.2808,17.5253,0.1978,4521.5557,20.4571,0.0711,0.1785,2703.1399,7.2383,2.4783,1,-108.9314,0.2759,1,121.0943,1296.85,0.1513,-999.25,3226.4685
1297,108.2262,-0.8761,-0.8761,49.3876,0.1021,103.377,84.1295,3781.051,49.3876,45,1830.4518,8.2808,17.5253,0.2011,4521.9902,20.4571,0.0877,0.2245,2629.8689,7.0771,2.4469,1,-108.9586,0.347,1,121.0983,1296.975,0.1722,-999.25,2949.1865
1297.125,108.512,-0.8886,-0.8886,52.8093,0.1017,108.2262,84.1232,3755.4165,52.8093,45,1830.6281,8.2808,17.5253,0.2102,4522.4243,20.4571,0.0828,0.2438,2563.6321,6.8451,2.4474,1,-109.0866,0.3858,1,121.1024,1297.1,0.1962,-999.25,2817.0449
1297.25,105.2451,-0.9567,-0.9567,56.6391,0.0776,108.512,84.1169,3730.751,56.6391,45,1830.8044,8.2808,17.5253,0.2252,4522.8657,20.4571,0.0525,0.2328,2499.8525,6.5384,2.4836,1,-109.2798,0.3881,1,121.1065,1297.225,0.2243,-999.25,2809.6252
1297.375,101.4314,-0.994,-0.994,59.8226,0.0479,105.2451,84.1106,3705.0312,59.8226,45,1830.9808,8.2808,17.5253,0.2458,4523.3145,20.4572,0.0172,0.2049,2433.3618,6.1957,2.5281,1,-109.4384,0.362,1,121.1105,1297.35,0.2486,-999.25,2896.8384
1297.5,98.8269,-1.0043,-1.0043,61.2051,0.0279,101.4314,84.1043,3676.7148,61.845,45,1831.1571,8.2808,17.5253,0.2704,4523.7686,20.4572,0,0.1797,2360.2241,5.8802,2.5582,1,-109.4926,0.3315,1,121.1146,1297.475,0.2646,-999.25,3005.7561
1297.625,98.3634,-1.0297,-1.0297,59.5901,0.0264,98.8269,84.098,3641.074,62.2431,45,1831.3335,8.2808,17.5253,0.2919,4524.2231,20.4573,0,0.1685,2268.3684,5.6445,2.5604,1,-109.4229,0.3106,1,121.1186,1297.6,0.2678,-999.25,3084.9702
1297.75,100.0442,-1.0986,-1.0986,59.7257,0.0433,98.3634,84.0917,3637.1672,61.7079,45,1831.5098,8.2808,17.5253,0.2996,4524.6733,20.4574,0.0111,0.1751,2257.5745,5.4949,2.5351,1,-109.2658,0.3069,1,121.1227,1297.725,0.2635,-999.25,3099.5071
1297.875,102.1691,-1.2,-1.2,59.9571,0.0597,100.0442,84.0854,3634.4346,60.9409,45,1831.6862,8.2808,17.5253,0.297,4525.1187,20.4574,0.0299,0.19,2249.7847,5.4121,2.5105,1,-109.1207,0.3204,1,121.1267,1297.85,0.2574,-999.25,3047.4336
1298,103.345,-1.2876,-1.2876,59.6726,0.0565,102.1691,84.0791,3632.4004,61.0615,45,1831.8625,8.2808,17.5253,0.2883,4525.5654,20.4575,0.026,0.1969,2243.7786,5.342,2.5152,1,-109.0487,0.3374,1,121.1308,1297.975,0.2583,-999.25,2984.0535
1298.125,102.7102,-1.2811,-1.2811,58.6261,0.0365,103.345,84.0728,3630.3457,62.3874,45,1832.0389,8.2808,17.5253,0.2784,4526.0171,20.4576,0.0024,0.1916,2237.71,5.2546,2.5452,1,-109.073,0.3468,1,121.1349,1298.1,0.2689,-999.25,2950.0996
1298.25,100.0882,-1.111,-1.111,58.9024,0.0107,102.7102,84.0666,3627.8406,64.5587,45,1832.2152,8.2808,17.5253,0.274,4526.4761,20.4577,0,0.1762,2230.4792,5.1441,2.584,1,-109.1916,0.3417,1,121.1389,1298.225,0.2867,-999.25,2968.3328
1298.375,96.6682,-0.8485,-0.8485,60.8793,-0.0101,100.0882,84.0603,3624.8628,66.1916,45,1832.3916,8.2808,17.5253,0.272,4526.9404,20.4578,0,0.1553,2222.032,5.0346,2.6152,1,-109.3502,0.3207,1,121.143,1298.35,0.3003,-999.25,3046.0938
1298.5,93.356,-0.595,-0.595,61.257,-0.0139,96.6682,84.054,3621.6079,66.5265,45,1832.5679,8.2808,17.5253,0.272,4527.4053,20.4579,0,0.1397,2212.8738,4.9641,2.6209,1,-109.5022,0.2933,1,121.147,1298.475,0.3032,-999.25,3153.8608
1298.625,90.7453,-0.445,-0.445,61.9139,-0.0035,93.356,84.0477,3618.2639,65.1771,45,1832.7441,8.2808,17.5253,0.273,4527.8682,20.458,0,0.1317,2203.491,4.9636,2.6053,1,-109.6213,0.2668,1,121.1511,1298.6,0.2918,-999.25,3265.7573
1298.75,89.0434,-0.4703,-0.4703,59.3881,0.0095,90.7453,84.0414,3570.46,62.439,45,1832.9207,8.2808,17.5253,0.272,4528.3271,20.4581,0,0.1277,2080.4956,5.0549,2.5858,1,-109.7096,0.246,1,121.1551,1298.725,0.2693,-999.25,3359.7117
1298.875,87.7224,-0.6387,-0.6387,57.3483,0.0157,89.0434,84.0351,3567.1157,60.0777,45,1833.0969,8.2808,17.5253,0.2695,4528.7847,20.4582,0,0.124,2071.1128,5.2662,2.5764,1,-109.7888,0.2323,1,121.1592,1298.85,0.2506,-999.25,3423.9265
1299,86.3074,-0.8773,-0.8773,56.3672,0.0126,87.7224,84.0288,3564.292,58.753,45,1833.2733,8.2808,17.5253,0.2648,4529.2427,20.4583,0,0.1172,2063.0576,5.578,2.5811,1,-109.8666,0.2218,1,121.1633,1298.975,0.2403,-999.25,3475.4868
1299.125,84.4096,-1.0511,-1.0511,57.3305,0.0035,86.3074,84.0225,3562.2068,58.7848,45,1833.4496,8.2808,17.5253,0.2572,4529.7036,20.4585,0,0.107,2056.8857,5.9792,2.5948,1,-109.9384,0.2105,1,121.1673,1299.1,0.2406,-999.25,3532.467
1299.25,81.7418,-1.0082,-1.0082,58.5475,-0.0063,84.4096,84.0162,3560.9028,58.5475,45,1833.626,8.2808,17.5253,0.2482,4530.1665,20.4586,0,0.0945,2052.7063,6.4442,2.6094,1,-109.9912,0.1953,1,121.1714,1299.225,0.2388,-999.25,3611.8882
1299.375,78.6407,-0.7786,-0.7786,56.9414,-0.0087,81.7418,84.0099,3559.9214,56.9414,45,1833.8022,8.2808,17.5253,0.2383,4530.6304,20.4587,0,0.0826,2049.3491,6.9573,2.6131,1,-110.0338,0.1739,1,121.1754,1299.35,0.2266,-999.25,3729.7693
1299.5,75.6141,-0.5135,-0.5135,53.8287,-0.0052,78.6407,84.0036,3558.0139,53.8287,45,1833.9788,8.2808,17.5253,0.2293,4531.0938,20.4588,0,0.072,2043.626,7.5189,2.6078,1,-110.0833,0.1491,1,121.1795,1299.475,0.2036,-999.25,3876.8481
1299.625,73.228,-0.4017,-0.4017,49.7271,-0.0018,75.6141,83.9973,3554.343,49.7271,45,1834.155,8.2808,17.5253,0.2232,4531.5557,20.4589,0,0.0616,2033.3962,8.1395,2.6027,1,-110.1514,0.1249,1,121.1835,1299.6,0.1746,-999.25,4032.0264
1299.75,72.0844,-0.5425,-0.5425,45.25,0.0001,73.228,83.991,3548.8591,45.25,45,1834.3313,8.2808,17.5253,0.2175,4532.0171,20.4591,0,0.053,2018.5303,8.8301,2.5998,1,-110.2344,0.1058,1,121.1876,1299.725,0.1445,-999.25,4163.4082
1299.875,72.0351,-0.7783,-0.7783,41.8303,0.0005,72.0844,83.9847,3541.989,41.8303,45,1834.5077,8.2808,17.5253,0.2095,4532.4785,20.4592,0,0.0486,2000.1196,9.5886,2.5993,1,-110.3098,0.0967,1,121.1917,1299.85,0.1225,-999.25,4229.4595
1300,72.77,-0.952,-0.952,39.2091,-0.0006,72.0351,83.9784,3534.2683,39.552,45,1834.684,8.2808,17.5253,0.198,4532.9404,20.4593,0,0.0478,1979.5314,10.3391,2.6009,1,-110.3664,0.0963,1,121.1957,1299.975,0.1084,-999.25,4232.354
1300.125,73.8218,-0.9908,-0.9908,37.4379,-0.0038,72.77,83.9721,3526.1077,38.5168,45,1834.8604,8.2808,17.5253,0.185,4533.4028,20.4594,0,0.0492,1957.8145,11.0038,2.6057,1,-110.4013,0.1022,1,121.1998,1300.1,0.102,-999.25,4189.6118
1300.25,74.6564,-0.928,-0.928,37.2946,-0.008,73.8218,83.9658,3517.8398,38.3491,45,1835.0367,8.2808,17.5253,0.1749,4533.8667,20.4595,0,0.0513,1935.8203,11.5333,2.612,1,-110.4162,0.1106,1,121.2038,1300.225,0.101,-999.25,4129.9189
1300.375,74.9708,-0.8544,-0.8544,37.416,-0.0109,74.6564,83.9596,3509.8174,38.2202,45,1835.2131,8.2808,17.5253,0.1705,4534.3311,20.4597,0,0.0532,1914.4497,11.8677,2.6164,1,-110.4262,0.1173,1,121.2079,1300.35,0.1002,-999.25,4083.7498
1300.5,74.6999,-0.8116,-0.8116,38.0384,-0.0145,74.9708,83.9533,3502.5188,38.6259,45,1835.3894,8.2808,17.5253,0.1722,4534.7969,20.4598,0,0.0526,1894.926,12.0617,2.6218,1,-110.452,0.1198,1,121.2119,1300.475,0.1027,-999.25,4066.6238
1300.625,74.0027,-0.8065,-0.8065,39.671,-0.015,74.6999,83.947,3496.4851,39.671,45,1835.5658,8.2808,17.5253,0.1782,4535.2622,20.4599,0,0.0513,1878.636,12.1677,2.6225,1,-110.5143,0.1176,1,121.216,1300.6,0.1091,19.4038,4081.3716
1300.75,73.2437,-0.8523,-0.8523,41.1386,-0.0103,74.0027,83.9407,3492.2852,41.1386,45,1835.7421,8.2808,17.5253,0.1856,4535.7266,20.4601,0,0.0509,1867.0355,12.2362,2.6154,1,-110.6194,0.112,1,121.2201,1300.725,0.1182,-999.25,4119.8232
1300.875,72.8027,-0.9545,-0.9545,41.8113,-0.0051,73.2437,83.9344,3490.2551,41.8113,45,1835.9185,8.2808,17.5253,0.1929,4536.1895,20.4602,0,0.0504,1860.986,12.3033,2.6077,1,-110.7357,0.1059,1,121.2241,1300.85,0.1224,-999.25,4162.5156
1301,72.8553,-1.083,-1.083,41.6993,0.0008,72.8027,83.9281,3489.7422,41.6993,45,1836.0948,8.2808,17.5253,0.1989,4536.6509,20.4603,0,0.0516,1858.819,12.3816,2.5988,1,-110.8377,0.1024,1,121.2282,1300.975,0.1217,-999.25,4187.73
1301.125,73.38,-1.1485,-1.1485,41.32,0.0085,72.8553,83.9218,3489.3582,41.32,45,1836.2711,8.2808,17.5253,0.201,4537.1104,20.4604,0.0058,0.0557,1856.9847,12.4682,2.5873,1,-110.9087,0.1028,1,121.2322,1301.1,0.1193,-999.25,4184.7065
1301.25,74.1717,-1.0484,-1.0484,41.281,0.0173,73.38,83.9155,3487.7817,41.281,45,1836.4475,8.2808,17.5253,0.1992,4537.5674,20.4605,0.0177,0.0622,1852.1035,12.5558,2.5741,1,-110.9519,0.107,1,121.2363,1301.225,0.1191,-999.25,4154.7842
1301.375,74.8884,-0.8302,-0.8302,42.4535,0.0242,74.1717,83.9093,3451.8511,42.4535,45,1836.6238,8.2808,17.5253,0.1946,4538.0225,20.4606,0.0245,0.0688,1759.3383,12.6348,2.5637,1,-110.9915,0.1134,1,121.2404,1301.35,0.1265,-999.25,4110.4365
1301.5,75.3709,-0.594,-0.594,44.2081,0.0285,74.8884,83.903,3425.6758,44.2081,45,1836.8002,8.2808,17.5253,0.1887,4538.4766,20.4607,0.0267,0.0738,1691.5236,12.7026,2.5573,1,-111.042,0.1191,1,121.2444,1301.475,0.1377,-999.25,4071.0984
1301.625,75.5988,-0.439,-0.439,45.3574,0.0275,75.3709,83.8967,3401.1245,45.3574,45,1836.9764,8.2808,17.5253,0.1834,4538.9307,20.4608,0.0231,0.0753,1627.8561,12.7572,2.5587,1,-111.1145,0.123,1,121.2485,1301.6,0.1452,-999.25,4045.0366
1301.75,75.6388,-0.4162,-0.4162,45.5992,0.0224,75.5988,83.8904,3375.3965,45.5992,45,1837.153,8.2808,17.5253,0.1804,4539.3862,20.4608,0.0156,0.0736,1561.1689,12.8,2.5664,1,-111.2276,0.1248,1,121.2525,1301.725,0.1468,-999.25,4032.8423
1301.875,75.6308,-0.4657,-0.4657,45.402,0.0173,75.6388,83.8841,3347.1079,45.402,45,1837.3292,8.2808,17.5253,0.1793,4539.8433,20.4609,0.0092,0.0712,1487.9216,12.8449,2.574,1,-111.3712,0.1251,1,121.2566,1301.85,0.1455,-999.25,4030.7097
1302,75.6201,-0.5407,-0.5407,44.6384,0.0156,75.6308,83.8778,3315.3926,44.6384,45,1837.5056,8.2808,17.5253,0.1788,4540.3008,20.461,0.0082,0.0703,1405.8969,12.9107,2.5766,1,-111.5165,0.125,1,121.2606,1301.975,0.1405,-999.25,4031.136
1302.125,75.6151,-0.642,-0.642,43.6479,0.0165,75.6201,83.8716,3274.03,43.6479,45,1837.6819,8.2808,17.5253,0.1784,4540.7578,20.4611,0.011,0.0707,1299.1769,13.0065,2.5753,1,-111.6261,0.125,1,121.2647,1302.1,0.1341,-999.25,4031.7065
1302.25,75.6584,-0.8095,-0.8095,42.2712,0.0183,75.6151,83.8653,3264.8491,42.2712,45,1837.8583,8.2808,17.5253,0.176,4541.2148,20.4612,0.0156,0.0716,1274.8047,13.1322,2.5726,1,-111.6676,0.1249,1,121.2688,1302.225,0.1253,-999.25,4031.9731
1302.375,75.7545,-0.9997,-0.9997,41.1282,0.0211,75.6584,83.859,3255.0916,41.1282,45,1838.0345,8.2808,17.5253,0.1697,4541.6704,20.4613,0.0212,0.0732,1248.9545,13.2827,2.5683,1,-111.6618,0.1253,1,121.2728,1302.35,0.1181,-999.25,4029.6655
1302.5,75.8048,-1.1543,-1.1543,41.0865,0.0216,75.7545,83.8527,3244.7817,41.0865,45,1838.2109,8.2808,17.5253,0.1599,4542.1265,20.4614,0.0218,0.0738,1221.6895,13.4406,2.5676,1,-111.6384,0.126,1,121.2769,1302.475,0.1179,-999.25,4024.5537
1302.625,75.6572,-1.2379,-1.2379,41.5454,0.0161,75.8048,83.8464,3234.0171,42.0337,45,1838.3873,8.2808,17.5253,0.1491,4542.5835,20.4615,0.013,0.0713,1193.2548,13.5925,2.5758,1,-111.6217,0.1264,1,121.2809,1302.6,0.1238,-999.25,4021.8833
1302.75,75.186,-1.2493,-1.2493,43.7782,0.0077,75.6572,83.8401,3222.9524,43.7782,45,1838.5636,8.2808,17.5253,0.1428,4543.043,20.4616,0,0.0665,1164.0455,13.7286,2.5884,1,-111.6195,0.1253,1,121.285,1302.725,0.1349,-999.25,4029.7295
1302.875,74.5464,-1.2097,-1.2097,44.5867,0.0047,75.186,83.8339,3211.8027,44.5867,45,1838.74,8.2808,17.5253,0.1444,4543.5034,20.4617,0,0.0631,1134.6143,13.8377,2.593,1,-111.6157,0.1215,1,121.289,1302.85,0.1402,-999.25,4054.9844
1303,73.9707,-1.1001,-1.1001,43.7216,0.0065,74.5464,83.8276,3200.8872,43.7216,45,1838.9163,8.2808,17.5253,0.1532,4543.9634,20.4618,0,0.0614,1105.7802,13.9161,2.5903,1,-111.5952,0.1164,1,121.2931,1302.975,0.1346,-999.25,4089.7756
1303.125,73.7141,-0.9264,-0.9264,41.8166,0.0129,73.9707,83.8213,3190.5132,41.8166,45,1839.0927,8.2808,17.5253,0.1658,4544.4214,20.4619,0.0104,0.0623,1078.332,13.9625,2.5806,1,-111.5512,0.1118,1,121.2972,1303.1,0.1224,-999.25,4121.6055
1303.25,73.9892,-0.7502,-0.7502,40.3324,0.0213,73.7141,83.815,3180.9226,40.3324,45,1839.269,8.2808,17.5253,0.1755,4544.8774,20.462,0.0246,0.0655,1052.8903,13.9779,2.5681,1,-111.488,0.1097,1,121.3012,1303.225,0.1132,-999.25,4135.9531
1303.375,74.6152,-0.6628,-0.6628,39.4416,0.0276,73.9892,83.8088,3172.2322,39.4416,45,1839.4454,8.2808,17.5253,0.1788,4545.332,20.4621,0.0345,0.0698,1029.7538,13.9536,2.5586,1,-111.4287,0.1119,1,121.3053,1303.35,0.1077,-999.25,4120.5752
1303.5,75.3869,-0.7041,-0.7041,39.4917,0.0321,74.6152,83.8025,3164.7371,39.4917,45,1839.6217,8.2808,17.5253,0.1768,4545.7847,20.4622,0.0398,0.0745,1009.6771,13.8886,2.5518,1,-111.3945,0.1169,1,121.3093,1303.475,0.108,-999.25,4086.0046
1303.625,76.1159,-0.8137,-0.8137,39.8624,0.0335,75.3869,83.7962,3160.0789,39.8624,45,1839.798,8.2808,17.5253,0.1731,4546.2373,20.4623,0.04,0.0783,996.8626,13.7802,2.5498,1,-111.3947,0.1231,1,121.3134,1303.6,0.1103,-999.25,4044.178
1303.75,76.6087,-0.8775,-0.8775,39.8354,0.0307,76.1159,83.7899,3168.3853,39.8354,45,1839.9744,8.2808,17.5253,0.1717,4546.6909,20.4623,0.0353,0.0798,1017.2446,13.6351,2.554,1,-111.4225,0.1289,1,121.3174,1303.725,0.1101,-999.25,4005.4451
1303.875,76.8978,-0.8581,-0.8581,39.9895,0.0251,76.6087,83.7836,3168.7327,39.9895,45,1840.1508,8.2808,17.5253,0.1733,4547.146,20.4624,0.0272,0.079,1017.2446,13.4759,2.5623,1,-111.4448,0.1329,1,121.3215,1303.85,0.111,-999.25,3979.6792
1304,77.1251,-0.7784,-0.7784,41.1323,0.0234,76.8978,83.7774,3169.0803,41.1323,45,1840.3271,8.2808,17.5253,0.1754,4547.6011,20.4625,0.023,0.0793,1017.2446,13.3425,2.5649,1,-111.4419,0.1352,1,121.3256,1303.975,0.1181,-999.25,3964.7173
1304.125,77.4469,-0.6824,-0.6824,42.6527,0.0289,77.1251,83.7711,3169.4272,42.6527,45,1840.5034,8.2808,17.5253,0.1758,4548.0552,20.4626,0.0277,0.083,1017.2446,13.262,2.5566,1,-111.4117,0.137,1,121.3296,1304.1,0.1277,-999.25,3953.0327
1304.25,77.9357,-0.61,-0.61,43.6624,0.0407,77.4469,83.7648,3169.7722,43.6624,45,1840.6798,8.2808,17.5253,0.1747,4548.5059,20.4627,0.0411,0.0901,1017.2446,13.2406,2.539,1,-111.3614,0.1396,1,121.3337,1304.225,0.1342,-999.25,3936.6074
1304.375,78.4697,-0.5662,-0.5662,44.255,0.0509,77.9357,83.7586,3164.3008,44.255,45,1840.8561,8.2808,17.5253,0.1739,4548.9536,20.4627,0.0529,0.0972,1002.3511,13.2711,2.5237,1,-111.3078,0.1435,1,121.3377,1304.35,0.138,-999.25,3911.9177
1304.5,78.893,-0.5333,-0.5333,43.8788,0.0549,78.4697,83.7523,3151.8164,43.8788,45,1841.0325,8.2808,17.5253,0.1738,4549.4009,20.4628,0.058,0.1013,969.4938,13.321,2.5176,1,-111.2592,0.1478,1,121.3418,1304.475,0.1356,-999.25,3885.2964
1304.625,79.0696,-0.4969,-0.4969,43.3361,0.056,78.893,83.746,3137.4417,43.3361,45,1841.2087,8.2808,17.5253,0.1746,4549.8477,20.4628,0.0596,0.1036,931.7914,13.363,2.516,1,-111.217,0.1511,1,121.3458,1304.6,0.1321,-999.25,3864.45
1304.75,78.931,-0.4577,-0.4577,43.5545,0.0551,79.0696,83.7397,3122.374,43.5545,45,1841.3853,8.2808,17.5253,0.1759,4550.2944,20.4629,0.0578,0.1038,892.3093,13.3741,2.5174,1,-111.1788,0.1526,1,121.3499,1304.725,0.1335,-999.25,3855.8188
1304.875,78.6131,-0.4029,-0.4029,43.7544,0.0546,78.931,83.7335,3107.0645,43.7544,45,1841.5615,8.2808,17.5253,0.177,4550.7417,20.4629,0.0571,0.103,852.2032,13.3405,2.5181,1,-111.1442,0.1514,1,121.354,1304.85,0.1348,-999.25,3862.5896
1305,78.1313,-0.339,-0.339,44.0982,0.0545,78.6131,83.7272,3091.813,44.0982,45,1841.7378,8.2808,17.5253,0.179,4551.1885,20.463,0.0569,0.1017,812.242,13.2832,2.5183,1,-111.1193,0.1489,1,121.358,1304.975,0.137,-999.25,3878.2092
1305.125,77.4374,-0.3153,-0.3153,45.2968,0.0553,78.1313,83.7209,3067.8232,45.2968,45,1841.9142,8.2808,17.5253,0.1817,4551.6353,20.463,0.0568,0.1002,749.8889,13.2297,2.5171,1,-111.111,0.1451,1,121.3621,1305.1,0.1448,-999.25,3902.1245
1305.25,76.5566,-0.3947,-0.3947,46.3433,0.0572,77.4374,83.7146,3062.3772,46.3433,45,1842.0905,8.2808,17.5253,0.1833,4552.082,20.4631,0.0587,0.0983,735.0431,13.2099,2.5142,1,-111.1296,0.1395,1,121.3661,1305.225,0.1517,-999.25,3937.0906
1305.375,75.781,-0.5279,-0.5279,47.238,0.0588,76.5566,83.7084,3060.8186,47.5459,45,1842.2668,8.2808,17.5253,0.1832,4552.5278,20.4631,0.06,0.0956,730.1587,13.2504,2.5118,1,-111.1726,0.1325,1,121.3702,1305.35,0.1597,-999.25,3982.3875
1305.5,75.4014,-0.6231,-0.6231,48.2692,0.0599,75.781,83.7021,3060.4861,48.4234,45,1842.4432,8.2808,17.5253,0.1818,4552.9731,20.4631,0.061,0.0931,728.4155,13.3289,2.5102,1,-111.2294,0.1262,1,121.3742,1305.475,0.1657,-999.25,4023.1462
1305.625,75.5875,-0.6112,-0.6112,47.6118,0.0561,75.4014,83.6958,3060.5818,47.6118,45,1842.6196,8.2808,17.5253,0.1808,4553.4199,20.4632,0.0579,0.0897,727.7683,13.4152,2.5158,1,-111.2774,0.1232,1,121.3783,1305.6,0.1602,-999.25,4043.4004
1305.75,76.3205,-0.4811,-0.4811,44.9745,0.0457,75.5875,83.6896,3060.9438,44.9745,45,1842.7959,8.2808,17.5253,0.1823,4553.8696,20.4632,0.0479,0.0852,727.7989,13.4841,2.5315,1,-111.2877,0.1247,1,121.3824,1305.725,0.1427,-999.25,4033.4453
1305.875,77.1447,-0.36,-0.36,42.9402,0.0355,76.3205,83.6833,3061.6277,42.9402,45,1842.9723,8.2808,17.5253,0.1855,4554.3213,20.4633,0.0368,0.083,728.6504,13.524,2.5467,1,-111.2633,0.1306,1,121.3864,1305.85,0.1296,-999.25,3994.7073
1306,77.6948,-0.3491,-0.3491,42.0238,0.0315,77.1447,83.677,3062.7803,42.0238,45,1843.1486,8.2808,17.5253,0.1887,4554.7749,20.4634,0.032,0.0843,730.7014,13.5504,2.5527,1,-111.2183,0.1372,1,121.3905,1305.975,0.1237,-999.25,3952.0283
1306.125,77.8123,-0.45,-0.45,42.1342,0.0367,77.6948,83.6707,3064.5132,42.1342,45,1843.325,8.2808,17.5253,0.1901,4555.2266,20.4635,0.038,0.0891,734.2423,13.5842,2.5449,1,-111.173,0.1416,1,121.3945,1306.1,0.1244,-999.25,3924.0471
