DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL
2246.5976,-999,0.0494,68.75,63.2979,7003.9436,59.72,45,3185.3187,8.3189,-999,7874.3705,20.5651,0.0021,0.0597,3557.1771,3844.1689,10.56,2.5259,1,55.7,0.07,1,161.7642,2246.625,0.3302
2246.75,-999,0.056,69.83,63.2959,7006.0376,56.71,45,3185.4951,8.3189,-999,7874.8172,20.5651,0.0036,0.0673,3624.28,3849.4014,9.43,2.516,1,55.69,0.0786,1,161.7703,2246.75,0.2978
2246.9024,-999,0.0605,70.6,63.294,7007.9169,54.01,45,3185.6714,8.3189,-999,7875.2626,20.5651,0.015,0.0727,3670.9724,3853.9617,9.22,2.5092,1,55.61,0.0848,1,161.7763,2246.875,0.2699
2247.0548,-999,0.0625,70.92,63.292,7009.3369,52.34,45,3185.8478,8.3189,-999,7875.7076,20.5652,0.0275,0.0749,3690.2769,3857.1327,9.02,2.5063,1,55.52,0.0874,1,161.7824,2247,0.2533
2247.2072,-999,0.0459,68.18,63.2901,7011.057,53.4,45,3186.2004,8.3189,-999,7876.6063,20.5652,0.0018,0.0557,3522.6,3860.0757,8.9,2.5311,1,55.43,0.0654,1,161.7885,2247.25,0.2638
2247.3596,-999,0.0397,67.19,63.2881,7012.2603,54.41,45,3186.3768,8.3189,-999,7877.0573,20.5653,0,0.0486,3458.7751,3862.5961,8.62,2.5404,1,55.49,0.0575,1,161.7946,2247.375,0.274
2247.512,-999,0.0385,66.99,63.2862,7013.0927,55.82,45,3186.5531,8.3189,-999,7877.5087,20.5653,0,0.0472,3445.9124,3864.0359,8.32,2.5423,1,55.49,0.0559,1,161.8007,2247.5,0.2885
2247.6644,-999,0.0419,67.53,63.2842,7013.6599,57.55,45,3186.7295,8.3189,-999,7877.9591,20.5653,0,0.0511,3481.6785,3864.697,8.22,2.5372,1,55.49,0.0602,1,161.8068,2247.625,0.3067
2247.8168,-999,0.0683,71.92,63.2823,7014.1805,60.44,45,3187.0822,8.3189,-999,7878.8459,20.5654,0.0083,0.0818,3750.5718,3864.1361,8.19,2.4976,1,55.62,0.0954,1,161.8129,2247.875,0.3382
2247.9692,-999,0.0754,73.16,63.2803,7013.9936,60.72,45,3187.2585,8.3189,-999,7879.2874,20.5654,0.0149,0.0903,3820.8799,3862.5538,8.16,2.4869,1,55.78,0.1053,1,161.819,2248,0.3414
2248.1216,-999,0.0826,74.44,63.2784,7013.4827,63.05,45,3187.4349,8.3189,-999,7879.727,20.5654,0.0191,0.0991,3891.0032,3859.9769,7.75,2.4761,1,55.84,0.1155,1,161.8251,2248.125,0.3681
2248.274,-999,0.0861,75.08,63.2764,7013.0562,64.72,45,3187.6112,8.3189,-999,7880.1657,20.5654,0.0208,0.1034,3925.3436,3857.6521,7.45,2.4709,1,55.9,0.1206,1,161.8311,2248.25,0.3879
2248.4264,-999,0.0867,75.19,63.2745,7012.8837,66,45,3187.7875,8.3189,-999,7880.6042,20.5654,0.0212,0.1041,3931.469,3856.0895,7.11,2.4699,1,55.89,0.1215,1,161.8372,2248.375,0.4035
2248.5788,-999,0.0936,76.46,63.2725,7013.2598,66.7,45,3188.1402,8.3189,-999,7881.4775,20.5654,0.0277,0.1126,3997.6263,3855.0901,6.6,2.4596,1,55.75,0.1317,1,161.8433,2248.625,0.4122
2248.7312,-999,0.0997,77.6,63.2706,7013.386,65.67,45,3188.3166,8.3189,-999,7881.9126,20.5654,0.0423,0.1202,4055.0251,3854.4418,6.19,2.4505,1,55.75,0.1408,1,161.8494,2248.75,0.3995
2248.8836,-999,0.1111,79.82,63.2686,7013.5367,64.11,45,3188.4929,8.3189,-999,7882.3446,20.5653,0.0633,0.1348,4161.8048,3853.8748,5.78,2.4333,1,55.73,0.1586,1,161.8555,2248.875,0.3806
2249.036,-999,0.1213,81.85,63.2667,7013.6615,63.32,45,3188.6693,8.3189,-999,7882.7739,20.5653,0.0784,0.148,4254.4253,3853.2349,5.59,2.4181,1,55.68,0.1748,1,161.8616,2249,0.3713
2249.1884,-999,0.134,84.49,63.2647,7014.0261,70.8,45,3189.022,8.3189,-999,7883.6257,20.5652,0.0283,0.165,4368.3842,3852.2492,5.45,2.399,1,55.38,0.1959,1,161.8677,2249.25,0.4652
2249.3408,-999,0.1347,84.63,63.2628,7013.9311,74.73,45,3189.1983,8.3189,-999,7884.0514,20.5652,0.0107,0.1659,4374.5469,3850.9484,5.21,2.398,1,55.26,0.197,1,161.8738,2249.375,0.5199
2249.4932,-999,0.1341,84.5,63.2608,7013.6121,79.47,45,3189.3747,8.3189,-999,7884.4773,20.5652,0.0025,0.165,4369.4951,3848.9562,4.9,2.3989,1,55.13,0.196,1,161.8799,2249.5,0.5916
2249.6456,-999,0.1333,84.34,63.2589,7013.219,82.66,45,3189.551,8.3189,-999,7884.9034,20.5652,0.0008,0.164,4363.1743,3846.7335,4.77,2.4,1,55.04,0.1947,1,161.886,2249.625,0.6437
2249.798,-999,0.1327,84.2,63.2569,7012.768,84.22,45,3189.7273,8.3189,-999,7885.3296,20.5651,0.0004,0.1631,4357.666,3844.3295,4.69,2.401,1,54.93,0.1936,1,161.892,2249.75,0.6705
2249.9504,-999,0.1321,84.08,63.255,7012.6591,85.23,45,3190.08,8.3189,-999,7886.1825,20.5651,0.0003,0.1624,4353.2168,3841.8778,4.61,2.4019,1,54.79,0.1926,1,161.8981,2250,0.6883
2250.1028,-999,0.133,84.27,63.253,7012.2359,88.11,45,3190.2564,8.3189,-999,7886.6086,20.565,0.0001,0.1636,4361.5299,3839.5595,4.59,2.4005,1,54.73,0.1942,1,161.9042,2250.125,0.7412
2250.2552,-999,0.1337,84.43,63.2511,7012.0153,88.86,45,3190.4327,8.3189,-999,7887.0346,20.565,0,0.1646,4368.5576,3837.875,4.55,2.3994,1,54.83,0.1954,1,161.9103,2250.25,0.7555
2250.4076,-999,0.1349,84.67,63.2491,7012.0227,88.09,45,3190.6091,8.3189,-999,7887.4603,20.565,0.0001,0.1661,4378.8785,3836.8959,4.51,2.3977,1,55.07,0.1974,1,161.9164,2250.375,0.7408
2250.56,-999,0.1362,84.95,63.2472,7012.1794,86.71,45,3190.7854,8.3189,-999,7887.8856,20.5649,0.0001,0.1679,4390.7908,3836.3748,4.47,2.3957,1,55.34,0.1996,1,161.9225,2250.5,0.7151
2250.7124,-999,0.138,85.34,63.2452,7012.7887,81.95,45,3191.1381,8.3189,-999,7888.7353,20.5649,0.001,0.1704,4407.3611,3836.1479,4.44,2.393,1,55.59,0.2027,1,161.9286,2250.75,0.6318
2250.8648,-999,0.1387,85.48,63.2432,7013.0166,81.49,45,3191.3145,8.3189,-999,7889.1599,20.5648,0.0012,0.1713,4413.4111,3835.8433,4.34,2.392,1,55.58,0.2038,1,161.9347,2250.875,0.6242
2251.0172,-999,0.1398,85.72,63.2413,7013.0492,81.9,45,3191.4908,8.3189,-999,7889.5843,20.5648,0.001,0.1728,4423.4909,3834.9464,4.3,2.3903,1,55.49,0.2058,1,161.9408,2251,0.631
2251.1696,-999,0.141,85.98,63.2393,7012.835,81.98,45,3191.6671,8.3189,-999,7890.0083,20.5648,0.001,0.1744,4434.3207,3833.3065,4.27,2.3885,1,55.42,0.2078,1,161.9468,2251.125,0.6323
2251.322,-999,0.1431,86.44,63.2374,7012.8447,83.35,45,3192.0198,8.3189,-999,7890.8553,20.5647,0.0006,0.1773,4453.3019,3831.2706,4.25,2.3853,1,55.45,0.2115,1,161.9529,2251.375,0.6555
2251.4744,-999,0.1434,86.5,63.2354,7012.3842,85.36,45,3192.1962,8.3189,-999,7891.2787,20.5646,0.0002,0.1777,4456.0352,3828.8836,4.24,2.3849,1,55.41,0.212,1,161.959,2251.5,0.6906
2251.6268,-999,0.1431,86.43,63.2335,7011.7919,86.28,45,3192.3725,8.3188,-999,7891.7022,20.5646,0.0002,0.1773,4453.6017,3826.0861,4.25,2.3854,1,55.32,0.2114,1,161.9651,2251.625,0.7072
2251.7792,-999,0.1418,86.15,63.2315,7011.1525,84.27,45,3192.5489,8.3188,-999,7892.126,20.5646,0.0004,0.1755,4442.776,3823.1296,4.27,2.3873,1,55.21,0.2092,1,161.9712,2251.75,0.6714
2251.9316,-999,0.1401,85.78,63.2296,7010.644,80.41,45,3192.7252,8.3188,-999,7892.5503,20.5645,0.0018,0.1732,4428.2461,3820.5501,4.3,2.3899,1,55.12,0.2062,1,161.9773,2251.875,0.6066
2252.084,-999,0.1361,84.94,63.2276,7010.5527,78.07,45,3193.0779,8.3188,-999,7893.401,20.5645,0.004,0.1678,4394.5744,3818.1431,4.32,2.3958,1,55.01,0.1995,1,161.9834,2252.125,0.5697
2252.2364,-999,0.1346,84.62,63.2257,7010.1524,79.63,45,3193.2542,8.3188,-999,7893.8267,20.5644,0.0024,0.1658,4381.691,3815.8768,4.36,2.3981,1,54.97,0.197,1,161.9895,2252.25,0.5941
2252.3888,-999,0.1328,84.24,63.2237,7009.838,79.3,45,3193.4306,8.3188,-999,7894.2529,20.5644,0.0027,0.1634,4366.1956,3813.8776,4.41,2.4008,1,54.85,0.1939,1,161.9956,2252.375,0.5889
2252.5412,-999,0.1314,83.94,63.2218,7009.5352,77.71,45,3193.6069,8.3188,-999,7894.6795,20.5644,0.0045,0.1615,4353.9338,3811.9185,4.45,2.4029,1,54.75,0.1915,1,162.0016,2252.5,0.5642
2252.6936,-999,0.1305,83.76,63.2198,7009.4748,76.44,45,3193.9596,8.3188,-999,7895.5332,20.5643,0.0066,0.1603,4346.9098,3809.6165,4.48,2.4042,1,54.69,0.1901,1,162.0077,2252.75,0.545
2252.846,-999,0.1303,83.71,63.2179,7009.0289,77.2,45,3194.136,8.3188,-999,7895.9601,20.5643,0.0052,0.16,4345.1375,3807.2337,4.54,2.4045,1,54.79,0.1897,1,162.0138,2252.875,0.5564
2252.9984,-999,0.1289,83.42,63.2159,7008.5139,79.57,45,3194.3123,8.3188,-999,7896.3873,20.5643,0.0024,0.1581,4333.1405,3804.6325,4.61,2.4066,1,55.01,0.1874,1,162.0199,2253,0.5931
2253.1508,-999,0.1274,83.1,63.214,7008.0704,80.63,45,3194.4887,8.3188,-999,7896.815,20.5642,0.0017,0.1561,4319.7661,3802.2411,4.64,2.4089,1,55.23,0.1848,1,162.026,2253.125,0.6101
2253.3032,-999,0.1254,82.7,63.212,7007.8452,78.61,45,3194.665,8.3188,-999,7897.2432,20.5642,0.0033,0.1535,4302.8114,3800.5036,4.67,2.4119,1,55.43,0.1816,1,162.0321,2253.25,0.5781
2253.4556,-999,0.1219,81.97,63.2101,7008.034,71.55,45,3195.0177,8.3188,-999,7898.1015,20.5642,0.0239,0.1488,4271.3809,3798.9258,4.7,2.4172,1,55.55,0.1758,1,162.0382,2253.5,0.4753
2253.608,-999,0.1212,81.84,63.2081,7007.8623,69.57,45,3195.194,8.3188,-999,7898.5308,20.5641,0.0368,0.148,4265.966,3797.3439,4.71,2.4182,1,55.38,0.1747,1,162.0443,2253.625,0.4489
2253.7604,-999,0.1213,81.85,63.2062,7007.6924,69.23,45,3195.3704,8.3188,-999,7898.9601,20.5641,0.0395,0.148,4266.7559,3795.7683,4.78,2.4181,1,55.26,0.1748,1,162.0504,2253.75,0.4444
2253.9128,-999,0.1221,82.01,63.2042,7007.7938,70.62,45,3195.5467,8.3188,-999,7899.3892,20.5641,0.0294,0.1491,4274.1885,3795.0415,4.81,2.4169,1,55.21,0.1761,1,162.0564,2253.875,0.4628
2254.0652,-999,0.124,82.4,63.2023,7008.7325,73.73,45,3195.8994,8.3188,-999,7900.2463,20.564,0.014,0.1516,4291.9282,3795.7839,4.84,2.414,1,55.18,0.1792,1,162.0625,2254.125,0.5056
2254.2176,-999,0.1255,82.72,63.2003,7009.9856,74.22,45,3196.0758,8.3188,-999,7900.6745,20.564,0.0123,0.1536,4306.2336,3798.5642,4.85,2.4117,1,55.15,0.1818,1,162.0686,2254.25,0.5126
2254.37,-999,0.1263,82.87,63.1984,7013.0998,75.38,45,3196.2521,8.3188,-999,7901.1024,20.564,0.009,0.1546,4313.0866,3806.7267,4.89,2.4106,1,55.09,0.183,1,162.0747,2254.375,0.5293
2254.5224,-999,0.1268,82.98,63.1964,7017.3482,78.06,45,3196.4285,8.3188,-999,7901.5302,20.564,0.004,0.1553,4318.1899,3818.0282,4.9,2.4098,1,54.94,0.1838,1,162.0808,2254.5,0.5696
2254.6748,-999,0.1271,83.04,63.1945,7022.2843,80.78,45,3196.6048,8.3188,-999,7901.958,20.5639,0.0016,0.1557,4321.126,3831.1945,4.92,2.4094,1,54.77,0.1843,1,162.0869,2254.625,0.6126
2254.8272,-999,0.1259,82.81,63.1925,7027.675,82.96,45,3196.9575,8.3188,-999,7902.8141,20.5639,0.0007,0.1542,4311.7633,3844.6018,4.95,2.4111,1,54.52,0.1825,1,162.093,2254.875,0.6488
2254.9796,-999,0.1223,82.06,63.1906,7032.3189,79.75,45,3197.1338,8.3188,-999,7903.2431,20.5639,0.0023,0.1494,4279.2886,3856.9566,5.01,2.4165,1,54.36,0.1765,1,162.0991,2255,0.596
2255.132,-999,0.1188,81.35,63.1886,7035.6881,77.37,45,3197.3102,8.3188,-999,7903.6731,20.5638,0.005,0.1448,4248.0056,3865.8399,5.2,2.4218,1,54.33,0.1708,1,162.1052,2255.125,0.559
2255.2844,-999,0.1131,80.22,63.1867,7038.2694,74.54,45,3197.4865,8.3188,-999,7904.1045,20.5638,0.0113,0.1374,4196.8559,3872.5055,5.32,2.4303,1,54.35,0.1618,1,162.1113,2255.25,0.5172
2255.4368,-999,0.1056,78.74,63.1847,7040.5009,71.35,45,3197.6629,8.3188,-999,7904.538,20.5638,0.025,0.1278,4127.5181,3878.1855,5.48,2.4416,1,54.36,0.1499,1,162.1173,2255.375,0.4726
2255.5892,-999,0.0905,75.88,63.1828,7042.8713,67.29,45,3198.0156,8.3188,-999,7905.413,20.5638,0.0246,0.1088,3985.7192,3883.2108,5.58,2.4643,1,54.77,0.127,1,162.1234,2255.625,0.4196
2255.7416,-999,0.0835,74.61,63.1808,7044.5478,64.63,45,3198.1919,8.3188,-999,7905.8523,20.5638,0.0186,0.1002,3919.3386,3887.2768,5.95,2.4747,1,54.99,0.1169,1,162.1295,2255.75,0.3868
2255.894,-999,0.0729,72.73,63.1789,7045.9731,62.35,45,3198.3683,8.3188,-999,7906.2945,20.5638,0.011,0.0874,3816.6286,3890.5952,6.16,2.4906,1,55.2,0.1018,1,162.1356,2255.875,0.36
2256.0464,-999,0.0617,70.79,63.1769,7047.3136,60.4,45,3198.5446,8.3188,-999,7906.7397,20.5638,0.0057,0.074,3704.8863,3893.6633,6.37,2.5075,1,55.33,0.0863,1,162.1417,2256,0.3378
2256.1988,-999,0.0445,67.95,63.175,7048.8933,57.82,45,3198.8973,8.3188,-999,7907.6392,20.5639,0.0006,0.054,3529.7943,3896.3117,6.54,2.5333,1,55.27,0.0636,1,162.1478,2256.25,0.3095
2256.3512,-999,0.0414,67.46,63.173,7049.9768,57.77,45,3199.0736,8.3188,-999,7908.0897,20.5639,0,0.0505,3498.3255,3898.5773,6.86,2.5379,1,55.2,0.0597,1,162.1539,2256.375,0.309
2256.5036,-999,0.0397,67.19,63.1711,7051.4753,57.14,45,3199.25,8.3188,-999,7908.5407,20.564,0,0.0486,3480.9346,3902.0923,7.31,2.5404,1,55.23,0.0575,1,162.16,2256.5,0.3023
2256.656,-999,0.0391,67.08,63.1691,7053.0575,56.8,45,3199.4263,8.3188,-999,7908.9919,20.564,0,0.0479,3474.0035,3905.8426,7.52,2.5414,1,55.24,0.0566,1,162.1661,2256.625,0.2987
2256.8084,-999,0.0388,67.04,63.1672,7054.3336,57.48,45,3199.6027,8.3188,-999,7909.4432,20.564,0,0.0476,3471.6866,3908.6436,7.65,2.5418,1,55.18,0.0563,1,162.1721,2256.75,0.3059
2256.9608,-999,0.0377,66.86,63.1652,7055.4568,61.02,45,3199.9554,8.3187,-999,7910.3463,20.5641,0,0.0463,3460.2598,3909.8482,7.81,2.5435,1,55.19,0.0549,1,162.1782,2257,0.3448
2257.1132,-999,0.0379,66.9,63.1632,7055.0738,63.09,45,3200.1317,8.3187,-999,7910.7978,20.5641,0,0.0466,3463.2497,3907.6339,7.94,2.5431,1,55.08,0.0552,1,162.1843,2257.125,0.3686
2257.2656,-999,0.0388,67.04,63.1613,7054.1614,64.11,45,3200.3081,8.3187,-999,7911.249,20.5642,0,0.0476,3472.8669,3903.8298,7.97,2.5418,1,54.98,0.0563,1,162.1904,2257.25,0.3806
2257.418,-999,0.0413,67.44,63.1593,7052.7524,62.68,45,3200.4844,8.3187,-999,7911.6996,20.5642,0,0.0504,3499.5219,3898.5406,7.98,2.538,1,54.85,0.0595,1,162.1965,2257.375,0.3638
2257.5704,-999,0.0482,68.55,63.1574,7052.0311,54.42,45,3200.8371,8.3187,-999,7912.5971,20.5643,0.0024,0.0583,3571.496,3894.1518,7.96,2.5277,1,54.47,0.0684,1,162.2026,2257.625,0.2741
2257.7228,-999,0.0523,69.23,63.1554,7051.2291,46.52,45,3201.0134,8.3187,-999,7913.0448,20.5643,0.0364,0.0631,3614.4686,3890.6263,7.94,2.5215,1,54.18,0.0738,1,162.2087,2257.75,0.1987
2257.8752,-999,0.0542,69.54,63.1535,7050.6454,43.54,45,3201.1898,8.3187,-999,7913.4919,20.5643,0.0534,0.0653,3633.9646,3887.7278,7.8,2.5187,1,54.09,0.0763,1,162.2148,2257.875,0.1725
2258.0276,-999,0.0547,69.62,63.1515,7050.2383,43.95,45,3201.3661,8.3187,-999,7913.939,20.5643,0.0524,0.0658,3639.2157,3885.3458,7.74,2.5179,1,54.2,0.077,1,162.2209,2258,0.176
2258.18,-999,0.0542,69.54,63.1496,7049.8625,46.26,45,3201.5425,8.3187,-999,7914.3861,20.5643,0.041,0.0653,3634.6314,3883.0241,7.67,2.5187,1,54.42,0.0763,1,162.2269,2258.125,0.1964
2258.3324,-999,0.0516,69.11,63.1476,7049.7243,51.09,45,3201.8952,8.3187,-999,7915.2818,20.5644,0.0112,0.0622,3608.5356,3880.247,7.64,2.5226,1,54.75,0.0729,1,162.233,2258.375,0.2412
2258.4848,-999,0.05,68.84,63.1457,7049.0053,52.27,45,3202.0715,8.3187,-999,7915.7301,20.5644,0.0057,0.0604,3591.9763,3876.771,7.64,2.525,1,54.88,0.0707,1,162.2391,2258.5,0.2526
2258.6372,-999,0.0489,68.66,63.1437,7048.3285,51.98,45,3202.2479,8.3187,-999,7916.1787,20.5645,0.0054,0.0591,3580.9733,3873.4232,7.67,2.5267,1,54.98,0.0693,1,162.2452,2258.625,0.2498
2258.7896,-999,0.0484,68.58,63.1418,7047.7308,49.46,45,3202.4242,8.3187,-999,7916.6274,20.5645,0.0133,0.0585,3576.2483,3870.326,7.68,2.5274,1,54.95,0.0686,1,162.2513,2258.75,0.2257
2258.942,-999,0.0483,68.57,63.1398,7047.6599,43.6,45,3202.7769,8.3187,-999,7917.5248,20.5645,0.0432,0.0584,3576.1453,3867.7143,7.69,2.5275,1,54.67,0.0686,1,162.2574,2259,0.173
2259.0944,-999,0.0485,68.6,63.1379,7047.2703,42.7,45,3202.9532,8.3187,-999,7917.9735,20.5646,0.0478,0.0587,3578.3759,3865.2781,7.7,2.5272,1,54.74,0.0688,1,162.2635,2259.125,0.1653
2259.2468,-999,0.0485,68.59,63.1359,7046.9199,43.66,45,3203.1296,8.3187,-999,7918.4221,20.5646,0.0431,0.0586,3578.0754,3862.9676,7.71,2.5273,1,54.8,0.0687,1,162.2696,2259.25,0.1735
2259.3992,-999,0.0475,68.44,63.134,7046.5703,45.34,45,3203.3059,8.3187,-999,7918.8711,20.5646,0.0333,0.0575,3568.8946,3860.6565,7.7,2.5287,1,54.8,0.0675,1,162.2757,2259.375,0.1882
2259.5516,-999,0.0462,68.23,63.132,7046.1961,46.67,45,3203.4823,8.3187,-999,7919.3204,20.5646,0.0238,0.056,3555.8377,3858.2639,7.68,2.5307,1,54.76,0.0658,1,162.2818,2259.5,0.2
2259.704,-999,0.0449,68.01,63.1301,7046.1462,45.3,45,3203.835,8.3187,-999,7920.2196,20.5647,0.0283,0.0545,3542.2498,3855.7077,7.66,2.5327,1,54.74,0.0641,1,162.2878,2259.75,0.1878
2259.8564,-999,0.0449,68.02,63.1281,7045.5764,44.89,45,3204.0113,8.3187,-999,7920.6693,20.5647,0.0305,0.0545,3543.2247,3852.6869,7.63,2.5326,1,54.79,0.0642,1,162.2939,2259.875,0.1842
2260.0088,-999,0.0451,68.05,63.1262,7044.8282,44.9,45,3204.1876,8.3187,-999,7921.1188,20.5648,0.0309,0.0548,3545.4859,3849.0982,7.61,2.5323,1,54.7,0.0644,1,162.3,2260,0.1843
2260.1612,-999,0.045,68.03,63.1242,7043.8762,44.5,45,3204.364,8.3187,-999,7921.5684,20.5648,0.0327,0.0546,3544.5309,3844.8711,7.6,2.5325,1,54.58,0.0642,1,162.3061,2260.125,0.1808
2260.3136,-999,0.0404,67.3,63.1223,7042.7864,43.5,45,3204.7167,8.3187,-999,7922.4701,20.5649,0.0289,0.0494,3497.5769,3839.0597,7.6,2.5394,1,54.27,0.0584,1,162.3122,2260.375,0.1722
2260.466,-999,0.0387,67.03,63.1203,7041.1132,42.58,45,3204.893,8.3187,-999,7922.9214,20.5649,0.0304,0.0475,3480.0829,3832.6117,7.59,2.5419,1,54.18,0.0562,1,162.3183,2260.5,0.1643
2260.6184,-999,0.0377,66.86,63.1184,7039.3306,43.11,45,3205.0694,8.3187,-999,7923.3729,20.5649,0.0255,0.0463,3469.1159,3825.82,7.54,2.5435,1,54.27,0.0549,1,162.3244,2260.625,0.1688
2260.7708,-999,0.0379,66.91,63.1164,7037.6025,44.64,45,3205.2457,8.3187,-999,7923.8244,20.565,0.0176,0.0466,3472.774,3819.1908,7.52,2.5431,1,54.36,0.0553,1,162.3305,2260.75,0.182
2260.9232,-999,0.0403,67.28,63.1145,7036.1195,47.15,45,3205.4221,8.3187,-999,7924.2753,20.565,0.0085,0.0493,3497.5823,3813.3061,7.48,2.5395,1,54.53,0.0582,1,162.3366,2260.875,0.2044
2261.0756,-999,0.047,68.36,63.1125,7035.2189,50.42,45,3205.7748,8.3187,-999,7925.1734,20.5651,0.0063,0.0569,3568.0476,3808.066,7.42,2.5295,1,54.99,0.0669,1,162.3426,2261.125,0.2348
2261.228,-999,0.0506,68.94,63.1106,7034.0592,45.38,45,3205.9511,8.3187,-999,7925.6215,20.5651,0.0387,0.0611,3605.0375,3803.1923,7.39,2.5241,1,54.91,0.0715,1,162.3487,2261.25,0.1885
2261.3804,-999,0.0526,69.27,63.1086,7033.0232,41.67,45,3206.1274,8.3187,-999,7926.0691,20.5651,0.056,0.0634,3625.954,3798.72,7.3,2.5211,1,54.68,0.0742,1,162.3548,2261.375,0.1567
2261.5328,-999,0.0529,69.32,63.1067,7032.0736,40.16,45,3206.3038,8.3187,-999,7926.5166,20.5651,0.0598,0.0637,3629.3892,3794.5218,7.29,2.5207,1,54.51,0.0746,1,162.3609,2261.5,0.1442
2261.6852,-999,0.0515,69.09,63.1047,7031.3476,40.71,45,3206.4801,8.3187,-999,7926.9645,20.5652,0.0568,0.0621,3615.4172,3791.0244,7.27,2.5227,1,54.47,0.0727,1,162.367,2261.625,0.1487
2261.8376,-999,0.0463,68.24,63.1028,7031.3425,43.03,45,3206.8328,8.3187,-999,7927.863,20.5652,0.0422,0.0561,3562.2412,3788.6144,7.24,2.5306,1,54.49,0.0659,1,162.3731,2261.875,0.1681
2261.99,-999,0.0448,68,63.1008,7031.2213,42.41,45,3207.0092,8.3187,-999,7928.3127,20.5652,0.0426,0.0544,3547.1646,3787.0314,7.16,2.5328,1,54.6,0.064,1,162.3792,2262,0.1629
2262.1424,-999,0.0451,68.04,63.0989,7031.3848,41.9,45,3207.1855,8.3187,-999,7928.7623,20.5653,0.0453,0.0547,3550.0718,3786.3687,7.13,2.5324,1,54.84,0.0643,1,162.3853,2262.125,0.1586
2262.2948,-999,0.0482,68.55,63.0969,7032.0162,41.88,45,3207.3619,8.3187,-999,7929.211,20.5653,0.0496,0.0583,3582.9809,3787.2507,7.12,2.5277,1,55,0.0684,1,162.3914,2262.25,0.1584
2262.4472,-999,0.0565,69.92,63.095,7033.2433,42.75,45,3207.7146,8.3186,-999,7930.1041,20.5653,0.0585,0.0679,3668.6774,3788.8835,7.12,2.5152,1,54.92,0.0794,1,162.3974,2262.5,0.1658
2262.5996,-999,0.0592,70.37,63.093,7034.2201,44.31,45,3207.8909,8.3186,-999,7930.5499,20.5654,0.0579,0.0711,3696.2634,3790.9326,7.11,2.5112,1,54.69,0.083,1,162.4035,2262.625,0.1792
2262.752,-999,0.0598,70.47,63.0911,7035.3216,45.64,45,3208.0672,8.3186,-999,7930.9956,20.5654,0.0532,0.0718,3702.6074,3793.3998,7.01,2.5103,1,54.68,0.0838,1,162.4096,2262.75,0.1908
2262.9044,-999,0.0594,70.4,63.0891,7036.4653,47.01,45,3208.2436,8.3186,-999,7931.4414,20.5654,0.0465,0.0713,3698.7382,3796.0092,6.93,2.5109,1,54.62,0.0832,1,162.4157,2262.875,0.2031
2263.0568,-999,0.0591,70.36,63.0871,7037.5213,48.06,45,3208.4199,8.3186,-999,7931.8872,20.5654,0.0413,0.071,3696.6671,3798.3196,6.84,2.5113,1,54.46,0.0829,1,162.4218,2263,0.2127
2263.2092,-999,0.0636,71.12,63.0852,7038.8839,45.69,45,3208.7726,8.3186,-999,7932.7765,20.5655,0.0589,0.0763,3742.4683,3800.4136,6.79,2.5046,1,54.29,0.089,1,162.4279,2263.25,0.1913
2263.3616,-999,0.0663,71.58,63.0832,7039.7841,45.14,45,3208.949,8.3186,-999,7933.2204,20.5655,0.0651,0.0795,3769.7336,3802.2067,6.71,2.5005,1,54.36,0.0926,1,162.434,2263.375,0.1864
2263.514,-999,0.0706,72.32,63.0813,7040.626,46.47,45,3209.1253,8.3186,-999,7933.6632,20.5655,0.066,0.0846,3812.6735,3803.8084,6.65,2.4941,1,54.61,0.0986,1,162.4401,2263.5,0.1982
2263.6664,-999,0.0745,73,63.0793,7041.4674,48.45,45,3209.3017,8.3186,-999,7934.105,20.5655,0.0638,0.0892,3851.3995,3805.4125,6.64,2.4883,1,54.9,0.104,1,162.4462,2263.625,0.2163
2263.8188,-999,0.0777,73.56,63.0774,7042.7313,48.99,45,3209.6543,8.3186,-999,7934.9868,20.5655,0.0663,0.0931,3883.0339,3807.1994,6.64,2.4835,1,55.15,0.1085,1,162.4522,2263.875,0.2213
2263.9712,-999,0.0767,73.39,63.0754,7043.6183,46.9,45,3209.8307,8.3186,-999,7935.428,20.5655,0.0726,0.0919,3873.9872,3808.9603,6.67,2.485,1,55.07,0.1071,1,162.4583,2264,0.2021
2264.1236,-999,0.0743,72.96,63.0735,7044.5107,44.9,45,3210.007,8.3186,-999,7935.8698,20.5655,0.0757,0.089,3850.3892,3810.7366,6.71,2.4886,1,54.86,0.1037,1,162.4644,2264.125,0.1843
2264.276,-999,0.0723,72.61,63.0715,7045.4455,43.86,45,3210.1834,8.3186,-999,7936.3121,20.5655,0.0756,0.0866,3831.0344,3812.6492,6.73,2.4916,1,54.69,0.1009,1,162.4705,2264.25,0.1753
2264.4284,-999,0.0716,72.49,63.0696,7046.4117,43.91,45,3210.3597,8.3186,-999,7936.7547,20.5655,0.0746,0.0858,3824.5766,3814.6613,6.75,2.4926,1,54.67,0.0999,1,162.4766,2264.375,0.1757
