DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
693.9655,-999,0.2435,112.2203,98.1027,1262.02,32.419,40,982.7071,8.3087,11.5,-999,1943.4078,16.4313,0.259,0.3306,1301.5831,610.2256,7.6946,2.2347,1,-999,0.4178,1,100.0841,693.9655,0.0842,-999,2716.7816
694.0905,-999,0.2609,117.5914,98.1,1262.6292,32.8078,40,982.8835,8.3087,11.5,-999,1943.7999,16.4316,0.2736,0.3608,1385.8869,610.9613,7.2968,2.2087,1,-999,0.4607,1,100.0891,694.0905,0.087,-999,2592.69
694.2155,-999,0.2597,117.2125,98.0974,1264.7843,32.6115,40,983.0598,8.3087,11.5,-999,1944.1924,16.432,0.2728,0.3587,1380.7707,614.7218,6.9944,2.2105,1,-999,0.4577,1,100.0942,694.2155,0.0856,-999,2601.0711
694.3405,-999,0.2561,116.0582,98.0947,1270.2689,31.8263,40,983.2362,8.3087,11.5,-999,1944.5858,16.4324,0.2707,0.3523,1364.1015,624.9974,6.8441,2.2159,1,-999,0.4485,1,100.0993,694.3405,0.0798,-999,2626.941
694.4655,-999,0.2459,112.9312,98.0921,1271.7194,30.6405,40,983.4125,8.3087,11.5,-999,1944.9819,16.4328,0.2634,0.3347,1314.8369,627.3767,6.7932,2.2311,1,-999,0.4234,1,100.1043,694.4655,0.0712,-999,2699.6795
694.5905,-999,0.2343,109.4575,98.0894,1273.35,30.1156,40,983.5889,8.3086,11.5,-999,1945.3811,16.4332,0.2541,0.315,1253.2134,630.1058,6.784,2.2486,1,-999,0.3957,1,100.1094,694.5905,0.0675,-999,2785.3555
694.7155,-999,0.2219,105.9069,98.0868,1275.1051,29.9405,40,983.7652,8.3086,11.5,-999,1945.7836,16.4336,0.2439,0.2946,1181.5225,633.0758,6.8145,2.2672,1,-999,0.3673,1,100.1144,694.7155,0.0662,-999,2878.7364
694.8405,-999,0.2093,102.4708,98.0841,1276.9609,30.1156,40,983.9416,8.3086,11.5,-999,1946.1894,16.4341,0.233,0.2745,1102.3053,636.2398,6.885,2.286,1,-999,0.3398,1,100.1195,694.8405,0.0675,-999,2975.2676
694.9655,-999,0.1985,99.5999,98.0815,1278.9026,30.6208,40,984.1179,8.3086,11.5,-999,1946.5982,16.4346,0.2231,0.2576,1027.4704,639.5698,6.9878,2.3023,1,-999,0.3168,1,100.1245,694.9655,0.0711,-999,3061.0277
695.0905,-999,0.195,98.7043,98.0788,1280.9216,31.0367,40,984.2943,8.3086,11.5,-999,1947.0078,16.4351,0.2195,0.2523,1002.4804,643.0504,7.0919,2.3075,1,-999,0.3096,1,100.1296,695.0905,0.0741,-999,3088.8021
