DEPTH,AC,CAL,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2089.625,79.995,12.691,-999,0.112,79.995,76.3457,6279.8795,40.164,45,2948.982,8.2804,12.5181,-999,7512.0906,21.093,0.1293,0.136,3197.6262,3191.5323,4.155,2.432,1,-55.614,0.16,1,143.8764,2089.625,0.1442,-999,3811.2138
2089.75,79.207,12.694,-999,0.108,79.207,76.3442,6276.5329,40.839,45,2949.1584,8.2804,12.5181,-999,7512.5234,21.0929,0.1234,0.1308,3146.3552,3178.4945,4.224,2.438,1,-55.646,0.1537,1,143.8807,2089.75,0.1497,-999,3849.1301
2089.875,78.42,12.698,-999,0.1039,78.42,76.3427,6273.571,41.515,45,2949.3347,8.2804,12.5181,-999,7512.9573,21.0929,0.1173,0.1256,3094.0094,3166.8019,4.256,2.4441,1,-55.678,0.1474,1,143.885,2089.875,0.1554,-999,3887.7588
2090,77.899,12.701,-999,0.1012,77.899,76.3413,6270.8703,42.024,45,2949.511,8.2804,12.5181,-999,7513.3919,21.0929,0.1132,0.1222,3058.8071,3156.0218,4.288,2.4482,1,-55.71,0.1432,1,143.8893,2090,0.1596,-999,3913.7608
2090.125,77.963,12.704,-999,0.1015,77.963,76.3398,6268.2911,42.291,45,2949.6874,8.2804,12.5181,-999,7513.8265,21.0928,0.1131,0.1226,3063.4812,3145.6674,4.32,2.4477,1,-55.741,0.1437,1,143.8936,2090.125,0.1619,-999,3910.5479
2090.25,78.16,12.707,-999,0.1026,78.16,76.3383,6265.8543,42.557,45,2949.8637,8.2804,12.5181,-999,7514.2608,21.0928,0.1137,0.1239,3077.2256,3135.8117,4.352,2.4461,1,-55.772,0.1453,1,143.8979,2090.25,0.1641,-999,3900.6915
2090.375,78.35,12.707,-999,0.1035,78.35,76.3368,6263.5335,42.61,45,2950.0401,8.2804,12.5181,-999,7514.6948,21.0927,0.1147,0.1252,3090.4223,3126.3627,4.375,2.4447,1,-55.819,0.1468,1,143.9022,2090.375,0.1646,-999,3891.2323
2090.5,78.441,12.707,-999,0.1041,78.441,76.3353,6261.4062,42.301,45,2950.2164,8.2804,12.5181,-999,7515.1287,21.0927,0.1159,0.1258,3096.8688,3117.5915,4.385,2.4439,1,-55.866,0.1475,1,143.9065,2090.5,0.162,-999,3886.718
2090.625,78.153,12.707,-999,0.1025,78.153,76.3338,6259.5267,41.996,45,2950.3928,8.2804,12.5181,-999,7515.5629,21.0926,0.1148,0.1239,3077.6111,3109.6877,4.395,2.4462,1,-55.913,0.1452,1,143.9108,2090.625,0.1594,-999,3901.0409
2090.75,77.807,12.707,-999,0.1007,77.807,76.3323,6257.9243,41.805,45,2950.5691,8.2804,12.5181,-999,7515.9977,21.0926,0.1131,0.1216,3054.2045,3102.7538,4.405,2.4489,1,-55.96,0.1425,1,143.9151,2090.75,0.1578,-999,3918.3884
2090.875,77.416,12.707,-999,0.0987,77.416,76.3309,6256.5838,41.522,45,2950.7455,8.2804,12.5181,-999,7516.433,21.0926,0.1113,0.119,3027.4334,3096.7369,4.415,2.452,1,-56.006,0.1393,1,143.9194,2090.875,0.1554,-999,3938.1788
2091,77.375,12.707,-999,0.0985,77.375,76.3294,6255.4855,41.513,45,2950.9218,8.2804,12.5181,-999,7516.8684,21.0925,0.1111,0.1187,3024.8646,3091.5688,4.424,2.4523,1,-56.016,0.139,1,143.9237,2091,0.1553,-999,3940.2656
2091.125,77.839,12.707,-999,0.1009,77.839,76.3279,6254.586,41.509,45,2951.0982,8.2804,12.5181,-999,7517.3031,21.0925,0.1138,0.1218,3057.2639,3087.0992,4.429,2.4487,1,-56.017,0.1427,1,143.928,2091.125,0.1553,-999,3916.7776
2091.25,78.128,12.707,-999,0.1024,78.128,76.3264,6253.7938,41.418,45,2951.2745,8.2804,12.5181,-999,7517.7374,21.0924,0.1158,0.1237,3077.3415,3083.0066,4.433,2.4464,1,-56.018,0.145,1,143.9323,2091.25,0.1546,-999,3902.2892
2091.375,78.416,12.707,-999,0.1039,78.416,76.3249,6253.129,41.115,45,2951.4508,8.2804,12.5181,-999,7518.1714,21.0924,0.1181,0.1256,3097.1925,3079.3614,4.438,2.4441,1,-56.019,0.1473,1,143.9366,2091.375,0.152,-999,3887.9572
2091.5,78.684,12.707,-999,0.1053,78.684,76.3234,6252.5312,40.812,45,2951.6272,8.2804,12.5181,-999,7518.6049,21.0924,0.1203,0.1274,3115.5446,3075.9522,4.442,2.4421,1,-56.016,0.1495,1,143.9409,2091.5,0.1495,-999,3874.7147
2091.625,78.431,12.721,-999,0.104,78.431,76.322,6251.9443,40.762,45,2951.8035,8.2804,12.5181,-999,7519.0388,21.0923,0.1189,0.1257,3098.7827,3072.5798,4.446,2.444,1,-55.8,0.1474,1,143.9452,2091.625,0.1491,-999,3887.2136
2091.75,78.023,12.743,-999,0.1019,78.023,76.3205,6251.281,40.927,45,2951.9799,8.2804,12.5181,-999,7519.4733,21.0923,0.1161,0.123,3071.3181,3068.9374,4.451,2.4472,1,-55.76,0.1442,1,143.9495,2091.75,0.1505,-999,3907.5407
2091.875,77.832,12.764,-999,0.1009,77.832,76.319,6250.4984,41.091,45,2952.1562,8.2804,12.5181,-999,7519.908,21.0922,0.1147,0.1218,3058.5028,3064.8752,4.455,2.4487,1,-55.753,0.1427,1,143.9538,2091.875,0.1518,-999,3917.1298
2092,77.586,12.786,-999,0.0995,77.586,76.3175,6249.6207,41.256,45,2952.3326,8.2804,12.5181,-999,7520.3431,21.0922,0.1128,0.1201,3041.8076,3060.4782,4.46,2.4507,1,-55.75,0.1407,1,143.9581,2092,0.1532,30.8001,3929.5498
2092.125,77.367,12.808,-999,0.0984,77.367,76.316,6248.6435,41.423,45,2952.5089,8.2804,12.5181,-999,7520.7785,21.0922,0.1112,0.1187,3026.8757,3055.7303,4.464,2.4524,1,-55.747,0.1389,1,143.9624,2092.125,0.1546,-999,3940.673
2092.25,77.101,12.829,-999,0.097,77.101,76.3145,6247.64,41.643,45,2952.6853,8.2804,12.5181,-999,7521.2142,21.0921,0.1091,0.1169,3008.5497,3050.8891,4.469,2.4545,1,-55.697,0.1368,1,143.9667,2092.25,0.1564,-999,3954.2684
2092.375,77.101,12.851,-999,0.097,77.101,76.313,6246.6205,41.98,45,2952.8616,8.2804,12.5181,-999,7521.65,21.0921,0.1084,0.1169,3008.8349,3045.991,4.473,2.4545,1,-55.645,0.1368,1,143.971,2092.375,0.1593,-999,3954.2684
2092.5,77.291,12.869,-999,0.098,77.291,76.3115,6245.6346,42.3,45,2953.0379,8.2804,12.5181,-999,7522.0855,21.092,0.109,0.1182,3022.4297,3041.2111,4.477,2.453,1,-55.594,0.1383,1,143.9753,2092.5,0.1619,-999,3944.5479
2092.625,77.572,12.875,-999,0.0995,77.572,76.3101,6244.6575,42.312,45,2953.2143,8.2804,12.5181,-999,7522.5206,21.092,0.1106,0.12,3042.2679,3036.4622,4.525,2.4508,1,-55.542,0.1406,1,143.9796,2092.625,0.162,-999,3930.259
2092.75,78.165,12.881,-999,0.1026,78.165,76.3086,6243.6272,42.31,45,2953.3906,8.2804,12.5181,-999,7522.9548,21.092,0.1142,0.124,3083.312,3031.5283,4.602,2.4461,1,-55.49,0.1453,1,143.9839,2092.75,0.162,-999,3900.442
2092.875,78.165,12.886,-999,0.1026,78.165,76.3071,6242.4954,41.581,45,2953.567,8.2804,12.5181,-999,7523.3891,21.0919,0.1157,0.124,3083.5997,3026.2378,4.772,2.4461,1,-55.505,0.1453,1,143.9882,2092.875,0.1559,-999,3900.442
2093,78.165,12.892,-999,0.1026,78.165,76.3056,6241.3158,40.704,45,2953.7433,8.2804,12.5181,-999,7523.8234,21.0919,0.1174,0.124,3083.8875,3020.7785,5.063,2.4461,1,-55.548,0.1453,1,143.9925,2093,0.1486,-999,3900.442
2093.125,77.261,12.898,-999,0.0979,77.261,76.3041,6240.1033,39.919,45,2953.9197,8.2804,12.5181,-999,7524.2589,21.0918,0.1135,0.118,3021.7584,3015.2,5.355,2.4532,1,-55.59,0.1381,1,143.9968,2093.125,0.1422,-999,3946.0795
2093.25,76.011,12.904,-999,0.0911,76.011,76.3027,6238.9796,39.905,45,2954.096,8.2804,12.5181,-999,7524.6962,21.0918,0.1058,0.1096,2933.0434,3009.9284,5.593,2.4633,1,-55.633,0.1281,1,144.0011,2093.25,0.1421,-999,4010.9727
2093.375,74.216,12.91,-999,0.0813,74.216,76.3012,6237.9317,40.076,45,2954.2724,8.2804,12.5181,-999,7525.1362,21.0918,0.0941,0.0975,2799.7359,3004.9159,5.767,2.478,1,-55.676,0.1137,1,144.0054,2093.375,0.1435,-999,4107.9828
2093.5,72.431,12.916,-999,0.0713,72.431,76.2997,6236.9313,40.447,45,2954.4487,8.2804,12.5181,-999,7525.5788,21.0918,0.0816,0.0854,2659.9229,3000.0628,5.942,2.4931,1,-55.718,0.0994,1,144.0097,2093.5,0.1465,-999,4209.2205
2093.625,70.62,12.923,-999,0.0607,70.62,76.2982,6235.8437,40.858,45,2954.6251,8.2804,12.5181,-999,7526.0242,21.0917,0.068,0.0728,2510.0768,2994.8958,6.086,2.509,1,-55.741,0.085,1,144.014,2093.625,0.1499,-999,4317.163
2093.75,68.577,12.931,-999,0.0483,68.577,76.2967,6234.6045,41.359,45,2954.8014,8.2804,12.5181,-999,7526.4729,21.0917,0.0511,0.0585,2330.4888,2989.1875,6.12,2.5275,1,-55.708,0.0686,1,144.0183,2093.75,0.1541,-999,4445.777
2093.875,68.071,12.94,-999,0.0453,68.071,76.2952,6233.1538,41.509,45,2954.9777,8.2804,12.5181,-999,7526.9225,21.0917,0.0466,0.0549,2284.3649,2982.7339,6.153,2.5321,1,-55.676,0.0646,1,144.0226,2093.875,0.1553,-999,4478.8243
2094,68.294,12.948,-999,0.0466,68.294,76.2937,6231.4613,41.516,45,2955.1541,8.2804,12.5181,-999,7527.3716,21.0917,0.0484,0.0565,2305.1603,2975.431,6.046,2.5301,1,-55.644,0.0664,1,144.0269,2094,0.1554,-999,4464.1996
2094.125,69.33,12.957,-999,0.0529,69.33,76.2922,6229.5285,41.362,45,2955.3304,8.2804,12.5181,-999,7527.8191,21.0917,0.0571,0.0638,2398.9261,2967.2875,5.904,2.5206,1,-55.613,0.0746,1,144.0312,2094.125,0.1541,-999,4397.491
2094.25,70.718,12.965,-999,0.0613,70.718,76.2908,6227.4192,41.034,45,2955.5068,8.2804,12.5181,-999,7528.2644,21.0917,0.0683,0.0735,2519.7528,2958.5286,5.732,2.5081,1,-55.581,0.0857,1,144.0355,2094.25,0.1514,-999,4311.1803
2094.375,72.048,12.972,-999,0.0691,72.048,76.2893,6225.2471,40.735,45,2955.6831,8.2804,12.5181,-999,7528.7076,21.0917,0.0784,0.0827,2630.7672,2949.5535,5.561,2.4964,1,-55.549,0.0964,1,144.0398,2094.375,0.1489,-999,4231.5963
2094.5,73.36,12.942,-999,0.0765,73.36,76.2878,6223.1451,41.162,45,2955.8595,8.2804,12.5181,-999,7529.1488,21.0917,0.0864,0.0917,2735.9703,2940.8285,5.389,2.4852,1,-55.518,0.1069,1,144.0441,2094.5,0.1524,-999,4155.9167
2094.625,74.441,12.913,-999,0.0826,74.441,76.2863,6221.1609,42.334,45,2956.0358,8.2804,12.5181,-999,7529.5884,21.0917,0.091,0.0991,2819.6521,2932.5209,5.218,2.4761,1,-55.487,0.1155,1,144.0484,2094.625,0.1622,-999,4095.5663
2094.75,74.775,12.883,-999,0.0844,74.775,76.2848,6219.392,43.588,45,2956.2122,8.2804,12.5181,-999,7530.0275,21.0916,0.0906,0.1013,2845.1662,2924.9699,5.046,2.4734,1,-55.465,0.1182,1,144.0527,2094.75,0.1729,-999,4077.2725
2094.875,75.001,12.853,-999,0.0857,75.001,76.2833,6217.8446,44.666,45,2956.3885,8.2804,12.5181,-999,7530.4663,21.0916,0.0898,0.1028,2862.3817,2918.1974,4.875,2.4715,1,-55.437,0.12,1,144.057,2094.875,0.1823,-999,4064.9865
2095,75.228,12.823,-999,0.0869,75.228,76.2819,6216.6078,44.01,45,2956.5649,8.2804,12.5181,-999,7530.9047,21.0916,0.0926,0.1044,2879.5599,2912.5164,4.747,2.4696,1,-55.409,0.1218,1,144.0613,2095,0.1766,-999,4052.7204
2095.125,75.454,12.794,-999,0.0881,75.454,76.2804,6215.5889,43.393,45,2956.7412,8.2804,12.5181,-999,7531.3428,21.0915,0.0953,0.1059,2896.5545,2907.6011,4.646,2.4678,1,-55.381,0.1236,1,144.0656,2095.125,0.1712,-999,4040.5817
2095.25,75.505,12.765,-999,0.0884,75.505,76.2789,6214.7845,43.08,45,2956.9175,8.2804,12.5181,-999,7531.7809,21.0915,0.0963,0.1062,2900.5926,2903.4395,4.646,2.4674,1,-55.353,0.124,1,144.0699,2095.25,0.1686,-999,4037.8524
2095.375,75.505,12.737,-999,0.0884,75.505,76.2774,6214.1652,42.729,45,2957.0939,8.2804,12.5181,-999,7532.2189,21.0915,0.097,0.1062,2900.8721,2899.9278,4.646,2.4674,1,-55.324,0.124,1,144.0742,2095.375,0.1656,-999,4037.8524
2095.5,75.505,12.718,-999,0.0884,75.505,76.2759,6213.6442,42.43,45,2957.2702,8.2804,12.5181,-999,7532.657,21.0914,0.0976,0.1062,2901.1538,2896.7616,4.677,2.4674,1,-55.296,0.124,1,144.0785,2095.5,0.163,-999,4037.8524
2095.625,75.505,12.769,-999,0.0884,75.505,76.2744,6213.1676,42.099,45,2957.4466,8.2804,12.5181,-999,7533.095,21.0914,0.0983,0.1062,2901.4355,2893.7508,4.712,2.4674,1,-55.268,0.124,1,144.0828,2095.625,0.1603,-999,4037.8524
2095.75,75.505,12.801,-999,0.0884,75.505,76.273,6212.6251,41.779,45,2957.6229,8.2804,12.5181,-999,7533.5331,21.0914,0.0989,0.1062,2901.7165,2890.5079,4.747,2.4674,1,-55.24,0.124,1,144.0871,2095.75,0.1576,-999,4037.8524
2095.875,75.062,12.831,-999,0.086,75.062,76.2715,6211.9814,41.432,45,2957.7993,8.2804,12.5181,-999,7533.9718,21.0913,0.0968,0.1032,2869.1746,2886.9076,4.814,2.471,1,-55.215,0.1205,1,144.0914,2095.875,0.1547,-999,4061.683
2096,73.949,12.861,-999,0.0799,73.949,76.27,6211.4049,41.091,45,2957.9756,8.2804,12.5181,-999,7534.4121,21.0913,0.0904,0.0957,2785.0739,2883.5389,4.902,2.4802,1,-55.214,0.1116,1,144.0957,2096,0.1518,-999,4122.815
2096.125,72.314,12.895,-999,0.0706,72.314,76.2685,6211.3242,40.725,45,2958.152,8.2804,12.5181,-999,7534.8549,21.0913,0.0802,0.0846,2656.1999,2881.9063,4.999,2.4941,1,-55.214,0.0985,1,144.1,2096.125,0.1488,-999,4216.0308
2096.25,71.449,12.948,-999,0.0655,71.449,76.267,6211.7166,40.341,45,2958.3283,8.2804,12.5181,-999,7535.299,21.0913,0.075,0.0786,2585.5086,2881.9337,5.159,2.5017,1,-55.214,0.0916,1,144.1043,2096.25,0.1456,-999,4267.0723
2096.375,70.718,13.001,-999,0.0613,70.718,76.2655,6212.5081,39.926,45,2958.5046,8.2804,12.5181,-999,7535.7443,21.0913,0.0707,0.0735,2524.3146,2883.3617,5.34,2.5081,1,-55.214,0.0857,1,144.1086,2096.375,0.1423,-999,4311.1803
2096.5,70.653,13.054,-999,0.0609,70.653,76.2641,6213.7389,39.922,45,2958.681,8.2804,12.5181,-999,7536.1897,21.0913,0.0702,0.073,2519.0481,2886.3338,5.521,2.5087,1,-55.214,0.0852,1,144.1129,2096.5,0.1422,-999,4315.1465
2096.625,70.502,13.112,-999,0.06,70.502,76.2626,6215.2953,40.571,45,2958.8573,8.2804,12.5181,-999,7536.6353,21.0913,0.0678,0.072,2506.4183,2890.4504,5.701,2.51,1,-55.214,0.084,1,144.1172,2096.625,0.1475,-999,4324.3887
2096.75,70.352,13.176,-999,0.0591,70.352,76.2611,6216.8713,41.299,45,2959.0337,8.2804,12.5181,-999,7537.0812,21.0912,0.065,0.0709,2493.8118,2894.6359,5.882,2.5114,1,-55.214,0.0828,1,144.1215,2096.75,0.1536,-999,4333.6088
2096.875,70.186,13.239,-999,0.0581,70.186,76.2596,6218.3729,42.059,45,2959.21,8.2804,12.5181,-999,7537.5273,21.0912,0.0621,0.0698,2479.7606,2898.5596,6.063,2.5128,1,-55.214,0.0815,1,144.1258,2096.875,0.1599,-999,4343.8584
2097,70.186,13.303,-999,0.0581,70.186,76.2581,6219.8221,41.965,45,2959.3864,8.2804,12.5181,-999,7537.9734,21.0912,0.0624,0.0698,2480.0273,2902.2991,6.229,2.5128,1,-55.214,0.0815,1,144.1301,2097,0.1591,-999,4343.8584
2097.125,70.186,13.366,-999,0.0581,70.186,76.2566,6221.1834,40.887,45,2959.5627,8.2804,12.5181,-999,7538.4195,21.0912,0.0648,0.0698,2480.294,2905.7299,6.366,2.5128,1,-55.214,0.0815,1,144.1344,2097.125,0.1501,-999,4343.8584
2097.25,70.318,13.43,-999,0.0589,70.318,76.2551,6222.5095,40.282,45,2959.7391,8.2804,12.5181,-999,7538.8654,21.0912,0.067,0.0707,2491.9531,2909.0377,6.541,2.5117,1,-55.214,0.0825,1,144.1387,2097.25,0.1452,-999,4335.7042
2097.375,70.611,13.493,-999,0.0606,70.611,76.2536,6223.7918,40.655,45,2959.9154,8.2804,12.5181,-999,7539.3108,21.0912,0.0684,0.0727,2517.3413,2912.1931,6.51,2.5091,1,-55.214,0.0849,1,144.143,2097.375,0.1482,-999,4317.7132
2097.5,70.904,13.487,-999,0.0623,70.904,76.2522,6225.1077,41.208,45,2960.0918,8.2804,12.5181,-999,7539.7558,21.0912,0.0693,0.0748,2542.5022,2915.4677,6.461,2.5065,1,-55.214,0.0872,1,144.1473,2097.5,0.1528,-999,4299.8709
2097.625,71.232,13.465,-999,0.0643,71.232,76.2507,6226.3687,41.76,45,2960.2681,8.2804,12.5181,-999,7540.2003,21.0912,0.0704,0.0771,2570.3701,2918.5512,6.322,2.5036,1,-55.214,0.0899,1,144.1516,2097.625,0.1574,-999,4280.0714
2097.75,71.775,13.449,-999,0.0675,71.775,76.2492,6227.4429,42.306,45,2960.4444,8.2804,12.5181,-999,7540.6439,21.0912,0.0731,0.0808,2615.7255,2920.9797,6.183,2.4988,1,-55.214,0.0942,1,144.1559,2097.75,0.162,-999,4247.6914
2097.875,72.314,13.409,-999,0.0706,72.314,76.2477,6228.2337,42.725,45,2960.6208,8.2804,12.5181,-999,7541.0867,21.0911,0.076,0.0846,2660.016,2922.4138,6.044,2.4941,1,-55.214,0.0985,1,144.1602,2097.875,0.1655,-999,4216.0308
2098,73.237,13.37,-999,0.0758,73.237,76.2463,6228.6294,42.874,45,2960.7971,8.2804,12.5181,-999,7541.5281,21.0911,0.0819,0.0908,2734.0168,2922.4612,5.94,2.4863,1,-55.214,0.1059,1,144.1645,2098,0.1668,-999,4162.8965
2098.125,74.494,13.332,-999,0.0829,74.494,76.2448,6228.5882,43.076,45,2960.9735,8.2804,12.5181,-999,7541.9676,21.0911,0.0898,0.0994,2831.4758,2920.976,5.985,2.4757,1,-55.243,0.116,1,144.1688,2098.125,0.1685,-999,4092.6524
2098.25,76.018,13.293,-999,0.0912,76.018,76.2433,6228.0979,43.865,45,2961.1498,8.2804,12.5181,-999,7542.4049,21.0911,0.0979,0.1097,2944.8531,2917.9162,6.082,2.4632,1,-55.332,0.1281,1,144.1731,2098.25,0.1753,-999,4010.6034
2098.375,77.597,13.255,-999,0.0996,77.597,76.2418,6227.0864,44.736,45,2961.3262,8.2804,12.5181,-999,7542.84,21.091,0.1058,0.1202,3057.1755,2913.028,6.22,2.4506,1,-55.419,0.1408,1,144.1774,2098.375,0.1829,-999,3928.9927
2098.5,79.176,13.216,-999,0.1078,79.176,76.2403,6225.753,47.546,45,2961.5025,8.2804,12.5181,-999,7543.2729,21.091,0.1094,0.1306,3164.5993,2907.0118,6.358,2.4383,1,-55.506,0.1534,1,144.1817,2098.5,0.208,-999,3850.6372
2098.625,80.507,13.178,-999,0.1146,80.507,76.2388,6224.286,51.226,45,2961.6789,8.2804,12.5181,-999,7543.704,21.0909,0.1092,0.1393,3251.6172,2900.5293,6.495,2.4281,1,-55.593,0.1641,1,144.186,2098.625,0.2425,-999,3786.9757
2098.75,81.089,13.139,-999,0.1175,81.089,76.2374,6222.8407,53.98,45,2961.8552,8.2804,12.5181,-999,7544.1343,21.0909,0.1062,0.1431,3288.8503,2894.1243,6.633,2.4237,1,-55.68,0.1687,1,144.1903,2098.75,0.2696,-999,3759.7954
2098.875,80.911,13.1,-999,0.1166,80.911,76.2359,6221.3934,55.668,45,2962.0316,8.2804,12.5181,-999,7544.5648,21.0908,0.101,0.1419,3277.9074,2887.7112,6.771,2.4251,1,-55.767,0.1673,1,144.1946,2098.875,0.2869,-999,3768.0667
2099,80.553,13.089,-999,0.1148,80.553,76.2344,6219.8953,56.342,45,2962.2079,8.2804,12.5181,-999,7544.9958,21.0908,0.0972,0.1396,3255.4358,2881.1174,6.953,2.4278,1,-55.853,0.1644,1,144.1989,2099,0.2939,-999,3784.8131
2099.125,80.202,13.116,-999,0.1131,80.202,76.2329,6218.3153,55.731,45,2962.3842,8.2804,12.5181,-999,7545.4273,21.0907,0.0966,0.1373,3233.1909,2874.2334,7.23,2.4304,1,-55.939,0.1616,1,144.2032,2099.125,0.2875,-999,3801.3771
2099.25,79.832,13.179,-999,0.1112,79.832,76.2314,6216.7295,55.553,45,2962.5606,8.2804,12.5181,-999,7545.8593,21.0907,0.0949,0.1349,3209.4877,2867.3268,7.5,2.4332,1,-56.015,0.1587,1,144.2075,2099.25,0.2857,-999,3818.9955
2099.375,79.495,13.239,-999,0.1095,79.495,76.2299,6215.1706,55.553,45,2962.7369,8.2804,12.5181,-999,7546.2917,21.0906,0.0928,0.1327,3187.7092,2860.5132,7.76,2.4358,1,-56.079,0.156,1,144.2118,2099.375,0.2857,-999,3835.1852
2099.5,79.309,13.366,-999,0.1085,79.309,76.2284,6213.5876,55.69,45,2962.9133,8.2804,12.5181,-999,7546.7244,21.0906,0.0914,0.1315,3175.7307,2853.6135,7.898,2.4372,1,-56.151,0.1545,1,144.2161,2099.5,0.2871,-999,3844.1797
2099.625,79.064,13.498,-999,0.1073,79.064,76.227,6211.9886,56.359,45,2963.0896,8.2804,12.5181,-999,7547.1574,21.0905,0.0882,0.1299,3159.7623,2846.6558,8.039,2.4391,1,-56.224,0.1525,1,144.2204,2099.625,0.2941,-999,3856.0919
2099.75,78.875,13.63,-999,0.1063,78.875,76.2255,6210.3688,57.023,45,2963.266,8.2804,12.5181,-999,7547.5907,21.0905,0.0853,0.1286,3147.4328,2839.6233,7.999,2.4406,1,-56.298,0.151,1,144.2247,2099.75,0.3011,-999,3865.3318
2099.875,78.596,13.764,-999,0.1049,78.596,76.224,6208.7828,57.645,45,2963.4423,8.2804,12.5181,-999,7548.0244,21.0904,0.082,0.1268,3128.9698,2832.7083,7.952,2.4427,1,-56.371,0.1488,1,144.229,2099.875,0.3077,-999,3879.053
2100,78.2,13.763,-999,0.1028,78.2,76.2225,6207.2332,57.945,45,2963.6187,8.2804,12.5181,-999,7548.4586,21.0904,0.0787,0.1242,3102.3912,2825.9193,7.984,2.4458,1,-56.445,0.1456,1,144.2333,2100,0.3109,-999,3898.6963
2100.125,77.636,13.636,-999,0.0998,77.636,76.221,6205.6929,57.644,45,2963.795,8.2804,12.5181,-999,7548.8936,21.0904,0.0758,0.1204,3063.8913,2819.1605,8.017,2.4503,1,-56.521,0.1411,1,144.2376,2100.125,0.3077,-999,3927.019
2100.25,77.056,13.519,-999,0.0967,77.056,76.2195,6204.1156,56.972,45,2963.9713,8.2804,12.5181,-999,7549.3294,21.0903,0.0738,0.1166,3023.6357,2812.2684,8.05,2.4549,1,-56.55,0.1364,1,144.2419,2100.25,0.3005,-999,3956.5777
2100.375,76.595,13.402,-999,0.0943,76.595,76.2181,6202.4562,55.783,45,2964.1477,8.2804,12.5181,-999,7549.7659,21.0903,0.074,0.1135,2991.2145,2805.0851,8.05,2.4585,1,-56.551,0.1328,1,144.2462,2100.375,0.2881,-999,3980.391
2100.5,76.736,13.297,-999,0.0951,76.736,76.2166,6200.8023,54.809,45,2964.324,8.2803,12.5181,-999,7550.2022,21.0902,0.0774,0.1145,3001.5485,2797.9206,8.05,2.4574,1,-56.551,0.1339,1,144.2505,2100.5,0.278,-999,3973.0772
2100.625,76.835,13.304,-999,0.0956,76.835,76.2151,6199.1808,54.448,45,2964.5004,8.2803,12.5181,-999,7550.6383,21.0902,0.079,0.1151,3008.8653,2790.8698,8.378,2.4566,1,-56.551,0.1347,1,144.2548,2100.625,0.2744,-999,3967.9579
2100.75,77.347,13.439,-999,0.0983,77.347,76.2136,6197.7359,54.764,45,2964.6767,8.2803,12.5181,-999,7551.0737,21.0902,0.0815,0.1186,3045.2052,2784.4423,8.662,2.4525,1,-56.551,0.1388,1,144.2591,2100.75,0.2776,-999,3941.692
2100.875,77.633,13.767,-999,0.0998,77.633,76.2121,6196.5276,55.523,45,2964.8531,8.2803,12.5181,-999,7551.5087,21.0901,0.0814,0.1204,3065.4047,2778.8485,9.18,2.4503,1,-56.551,0.1411,1,144.2634,2100.875,0.2854,-999,3927.1708
2101,77.633,14.114,-999,0.0998,77.633,76.2107,6195.6655,56.433,45,2965.0294,8.2803,12.5181,-999,7551.9437,21.0901,0.079,0.1204,3065.6898,2774.4735,9.74,2.4503,1,-56.551,0.1411,1,144.2677,2101,0.2948,-999,3927.1708
2101.125,76.864,14.461,-999,0.0957,76.864,76.2092,6195.1748,56.743,45,2965.2058,8.2803,12.5181,-999,7552.3798,21.0901,0.0732,0.1153,3012.0606,2771.4036,10.3,2.4564,1,-56.549,0.1349,1,144.272,2101.125,0.2981,-999,3966.4609
2101.25,75.94,14.814,-999,0.0908,75.94,76.2077,6195.1143,56.751,45,2965.3821,8.2803,12.5181,-999,7552.8172,21.09,0.0669,0.1092,2945.9703,2769.8453,10.86,2.4638,1,-56.52,0.1275,1,144.2763,2101.25,0.2982,-999,4014.7228
2101.375,75.015,15.01,-999,0.0857,75.015,76.2062,6195.5882,56.753,45,2965.5585,8.2803,12.5181,-999,7553.256,21.09,0.0602,0.1029,2877.9999,2770.1665,11.42,2.4714,1,-56.491,0.1201,1,144.2806,2101.375,0.2982,-999,4064.2278
2101.5,74.09,14.987,-999,0.0806,74.09,76.2047,6196.1105,56.753,45,2965.7348,8.2803,12.5181,-999,7553.6961,21.09,0.0529,0.0967,2808.1469,2770.6546,12.138,2.4791,1,-56.463,0.1127,1,144.2849,2101.5,0.2982,-999,4114.9689
2101.625,73.214,14.862,-999,0.0757,73.214,76.2032,6196.4898,56.753,45,2965.9111,8.2803,12.5181,-999,7554.1375,21.0899,0.045,0.0907,2740.2057,2770.6356,13.093,2.4864,1,-56.434,0.1057,1,144.2892,2101.625,0.2982,-999,4164.2042
2101.75,72.553,14.737,-999,0.0719,72.553,76.2017,6196.5782,56.754,45,2966.0875,8.2803,12.5181,-999,7554.58,21.0899,0.0374,0.0862,2687.803,2769.5891,13.283,2.4921,1,-56.406,0.1004,1,144.2935,2101.75,0.2982,-999,4202.1426
2101.875,72.224,14.613,-999,0.0701,72.224,76.2003,6196.3608,56.763,45,2966.2638,8.2803,12.5181,-999,7555.0229,21.0899,0.0326,0.0839,2661.4602,2767.4635,13.283,2.4949,1,-56.377,0.0978,1,144.2978,2101.875,0.2983,-999,4221.2845
