DEPTH,AC,CAL,CALI,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1330.4288,78.1123,0.2318,0.2318,-999.25,0.1023,78.1123,71.8557,3708.1589,38.352,40,1877.1342,8.2783,17.5253,-999.25,4203.2407,18.5366,0.1216,0.1236,2920.8735,8.951,2.4465,0,-69.4922,0.1449,1,122.185,1330.452,0.1296,-999.25,3903.0735
1330.5812,84.6419,0.1819,0.1819,-999.25,0.1347,84.6419,71.8523,3708.5083,40.8746,40,1877.3492,8.2783,17.5253,-999.25,4203.7598,18.5368,0.1511,0.1659,2920.8735,7.8171,2.3979,1,-69.257,0.1971,1,122.1899,1330.6044,0.15,-999.25,3601.9756
1330.7336,90.0605,0.1214,0.1214,-999.25,0.1593,90.0605,71.8489,3708.8525,43.3784,40,1877.5642,8.2783,17.5253,-999.25,4204.2705,18.5369,0.1684,0.1999,2920.8735,6.9526,2.361,1,-69.0718,0.2405,1,122.1949,1330.7568,0.1711,-999.25,3385.2583
1330.886,93.6617,0.1403,0.1403,-999.25,0.1747,93.6617,71.8455,3709.1941,45.7556,40,1877.7792,8.2783,17.5253,-999.25,4204.7769,18.537,0.1776,0.222,2920.8735,6.2847,2.338,1,-68.9035,0.2693,1,122.1998,1330.9092,0.1919,-999.25,3255.0984
1331.0384,95.5171,0.248,0.248,-999.25,0.1823,95.5171,71.8422,3709.5337,47.725,40,1877.9941,8.2783,17.5253,-999.25,4205.2803,18.5371,0.1809,0.2332,2920.8735,5.8041,2.3265,1,-68.766,0.2841,1,122.2048,1331.0616,0.2096,-999.25,3191.8689
1331.1908,96.526,0.3218,0.3218,-999.25,0.1864,96.526,71.8388,3709.8728,48.8195,40,1878.2092,8.2783,17.5253,-999.25,4205.7827,18.5372,0.1825,0.2393,2920.8735,5.5035,2.3204,1,-68.6848,0.2922,1,122.2097,1331.214,0.2197,-999.25,3158.5071
1331.3432,96.9688,0.2356,0.2356,-999.25,0.1881,96.9688,71.8354,3710.2117,48.5827,40,1878.4242,8.2783,17.5253,-999.25,4206.2842,18.5373,0.1844,0.2419,2920.8735,5.384,2.3178,1,-68.6755,0.2958,1,122.2146,1331.3665,0.2175,-999.25,3144.084
1331.4956,96.6648,-0.0155,-0.0155,-999.25,0.1869,96.6648,71.832,3710.5508,47.4176,40,1878.6392,8.2783,17.5253,-999.25,4206.7861,18.5374,0.1853,0.2401,2920.8735,5.4179,2.3196,1,-68.7146,0.2933,1,122.2196,1331.5188,0.2068,-999.25,3153.9717
1331.648,95.3865,-0.2901,-0.2901,-999.25,0.1818,95.3865,71.8286,3710.8906,45.8177,40,1878.8542,8.2783,17.5253,-999.25,4207.29,18.5375,0.1836,0.2324,2920.8735,5.6022,2.3273,1,-68.7697,0.2831,1,122.2245,1331.6711,0.1924,-999.25,3196.239
1331.8004,93.3941,-0.4413,-0.4413,-999.25,0.1736,93.3941,71.8253,3711.2324,44.281,40,1879.0692,8.2783,17.5253,-999.25,4207.7964,18.5376,0.1791,0.2204,2920.8735,5.9295,2.3396,1,-68.8199,0.2672,1,122.2295,1331.8236,0.1789,-999.25,3264.425
1331.9528,91.0077,-0.4357,-0.4357,-999.25,0.1635,91.0077,71.8219,3711.5762,42.982,40,1879.2842,8.2783,17.5253,-999.25,4208.3062,18.5377,0.1726,0.2058,2920.8735,6.3961,2.3548,1,-68.8791,0.2481,1,122.2344,1331.976,0.1677,-999.25,3350.0249
1332.1052,88.3837,-0.2939,-0.2939,-999.25,0.1519,88.3837,71.8185,3711.9224,41.7316,40,1879.4991,8.2783,17.5253,-999.25,4208.8193,18.5379,0.1647,0.1895,2920.8735,6.9885,2.3721,1,-68.98,0.2271,1,122.2394,1332.1284,0.1572,-999.25,3449.4829
1332.2576,85.4828,-0.07,-0.07,-999.25,0.1387,85.4828,71.8152,3712.271,40.021,40,1879.7142,8.2783,17.5253,-999.25,4209.3374,18.538,0.1559,0.1713,2920.8735,7.7121,2.392,1,-69.1348,0.2039,1,122.2443,1332.2808,0.143,-999.25,3566.5425
1332.41,82.2707,0.1169,0.1169,-999.25,0.1233,82.2707,71.8118,3712.6228,37.5118,40,1879.9292,8.2783,17.5253,-999.25,4209.8599,18.5382,0.1464,0.1507,2920.8735,8.5775,2.415,0,-69.3021,0.1782,1,122.2493,1332.4332,0.1229,-999.25,3705.7915
1332.5624,78.8896,0.1913,0.1913,-999.25,0.1063,78.8896,71.8084,3712.978,34.6779,40,1880.1442,8.2783,17.5253,-999.25,4210.3882,18.5384,0.1314,0.1287,2920.8735,9.5932,2.4405,0,-69.4208,0.1511,1,122.2542,1332.5856,0.101,-999.25,3864.6165
1332.7148,75.6691,0.1186,0.1186,-999.25,0.0893,75.6691,71.805,3713.3369,32.5099,40,1880.3593,8.2783,17.5253,-999.25,4210.9219,18.5387,0.1121,0.1073,2920.8735,10.737,2.466,0,-69.4615,0.1254,1,122.2592,1332.738,0.0848,-999.25,4029.0957
1332.8672,72.8994,-0.03,-0.03,-999.25,0.0739,72.8994,71.8016,3713.6985,31.473,40,1880.5742,8.2783,17.5253,-999.25,4211.4609,18.5389,0.0943,0.0886,2920.8735,11.9753,2.4891,0,-69.4583,0.1032,1,122.2641,1332.8904,0.0772,-999.25,4182.1748
1333.0196,70.863,-0.1193,-0.1193,-999.25,0.0621,70.863,71.7983,3714.0625,31.4666,40,1880.7892,8.2783,17.5253,-999.25,4212.0034,18.5392,0.0801,0.0745,2920.8735,13.2405,2.5068,0,-69.4548,0.0869,1,122.2691,1333.0428,0.0772,-999.25,4302.3589
1333.172,69.5481,-0.02,-0.02,-999.25,0.0543,69.5481,71.7949,3720.8772,31.7289,40,1881.0042,8.2783,17.5253,-999.25,4212.5483,18.5395,0.0708,0.0653,2937.5962,14.4062,2.5186,0,-69.4728,0.0764,1,122.274,1333.1952,0.0791,-999.25,4383.7007
1333.3244,69.0054,0.3181,0.3181,-999.25,0.051,69.0054,71.7915,3730.4536,31.6281,40,1881.2192,8.2783,17.5253,-999.25,4213.0947,18.5397,0.0671,0.0615,2961.4812,15.3098,2.5235,0,-69.529,0.072,1,122.279,1333.3477,0.0784,-999.25,4418.1768
1333.4768,69.0131,0.7319,0.7319,-999.25,0.051,69.0131,71.7882,3746.6609,31.2557,40,1881.4342,8.2783,17.5253,-999.25,4213.6411,18.54,0.0675,0.0616,3002.5657,15.9413,2.5235,0,-69.6238,0.0721,1,122.2839,1333.5,0.0757,-999.25,4417.6836
1333.6292,69.4665,0.9977,0.9977,-999.25,0.0538,69.4665,71.7848,3747.0249,31.1359,40,1881.6492,8.2783,17.5253,-999.25,4214.1865,18.5403,0.0708,0.0648,3002.5657,16.2849,2.5193,0,-69.7613,0.0757,1,122.2889,1333.6523,0.0748,-999.25,4388.8501
1333.7816,70.1385,1.0082,1.0082,-999.25,0.0578,70.1385,71.7814,3747.3879,31.4374,40,1881.8643,8.2783,17.5253,-999.25,4214.7305,18.5406,0.0752,0.0695,3002.5657,16.436,2.5133,0,-69.9277,0.0811,1,122.2938,1333.8048,0.077,-999.25,4346.8003
1333.934,70.8851,0.7857,0.7857,-999.25,0.0623,70.8851,71.778,3747.7502,31.7335,40,1882.0792,8.2783,17.5253,-999.25,4215.2729,18.5408,0.08,0.0747,3002.5657,16.3929,2.5066,0,-70.1094,0.0871,1,122.2987,1333.9572,0.0791,-999.25,4301.0176
1334.0864,71.5584,0.5286,0.5286,-999.25,0.0662,71.5584,71.7746,3748.1118,31.6008,40,1882.2942,8.2783,17.5253,-999.25,4215.814,18.5411,0.0849,0.0793,3002.5657,16.2191,2.5007,0,-70.2858,0.0925,1,122.3037,1334.1096,0.0782,-999.25,4260.5488
1334.2388,72.0508,0.3619,0.3619,-999.25,0.0691,72.0508,71.7713,3748.4729,31.1198,40,1882.5092,8.2783,17.5253,-999.25,4216.3545,18.5414,0.0887,0.0827,3002.5657,15.9443,2.4964,0,-70.4372,0.0964,1,122.3086,1334.262,0.0747,-999.25,4231.4316
1334.3912,72.3089,0.2811,0.2811,-999.25,0.0705,72.3089,71.7679,3748.8335,30.7029,40,1882.7242,8.2783,17.5253,-999.25,4216.8945,18.5416,0.0909,0.0845,3002.5657,15.6059,2.4942,0,-70.5626,0.0985,1,122.3136,1334.4144,0.0717,-999.25,4216.3281
1334.5436,72.3178,0.2108,0.2108,-999.25,0.0706,72.3178,71.7645,3749.1943,30.61,40,1882.9392,8.2783,17.5253,-999.25,4217.4341,18.5419,0.0911,0.0846,3002.5657,15.2229,2.4941,0,-70.6848,0.0985,1,122.3185,1334.5668,0.071,-999.25,4215.8091
1334.696,72.3085,0.0668,0.0668,-999.25,0.0705,72.3085,71.7611,3749.5549,30.7648,40,1883.1542,8.2783,17.5253,-999.25,4217.9741,18.5421,0.0909,0.0845,3002.5657,14.8135,2.4942,0,-70.8249,0.0985,1,122.3235,1334.7192,0.0721,-999.25,4216.3516
1334.8484,72.6281,-0.079,-0.079,-999.25,0.0724,72.6281,71.7578,3749.9155,30.8287,40,1883.3691,8.2783,17.5253,-999.25,4218.5132,18.5424,0.093,0.0867,3002.5657,14.3444,2.4914,0,-70.9706,0.101,1,122.3284,1334.8716,0.0726,-999.25,4197.7974
1335.0008,73.5382,-0.0926,-0.0926,-999.25,0.0775,73.5382,71.7544,3750.2749,30.5834,40,1883.5842,8.2783,17.5253,-999.25,4219.0508,18.5426,0.0995,0.0929,3002.5657,13.7373,2.4837,0,-71.0701,0.1083,1,122.3334,1335.024,0.0708,-999.25,4145.8462
1335.1532,74.928,0.0135,0.0135,-999.25,0.0853,74.928,71.751,3750.6328,30.0072,40,1883.7992,8.2783,17.5253,-999.25,4219.5859,18.5429,0.1096,0.1023,3002.5657,12.9149,2.4721,0,-71.0482,0.1194,1,122.3383,1335.1764,0.0667,-999.25,4068.9468
1335.3056,76.1915,0.1134,0.1134,-999.25,0.0921,76.1915,71.7477,3750.9893,29.8018,40,1884.0142,8.2783,17.5253,-999.25,4220.1187,18.5431,0.1184,0.1108,3002.5657,11.8628,2.4618,0,-70.8477,0.1295,1,122.3433,1335.3289,0.0653,-999.25,4001.4707
1335.458,76.859,0.1199,0.1199,-999.25,0.0957,76.859,71.7443,3751.3452,30.8101,40,1884.2292,8.2783,17.5253,-999.25,4220.6504,18.5433,0.1219,0.1153,3002.5657,10.6718,2.4564,0,-70.4899,0.1349,1,122.3482,1335.4812,0.0725,-999.25,3966.719
1335.6104,77.0958,0.0213,0.0213,-999.25,0.097,77.0958,71.7409,3751.7007,33.0121,40,1884.4442,8.2783,17.5253,-999.25,4221.1816,18.5435,0.1212,0.1169,3002.5657,9.4823,2.4545,0,-70.0518,0.1368,1,122.3532,1335.6335,0.0885,-999.25,3954.5352
1335.7628,77.7325,-0.124,-0.124,-999.25,0.1003,77.7325,71.7375,3752.0557,35.5989,40,1884.6592,8.2783,17.5253,-999.25,4221.7119,18.5437,0.1227,0.1211,3002.5657,8.4282,2.4495,0,-69.5952,0.1419,1,122.3581,1335.786,0.108,-999.25,3922.1438
1335.9152,79.727,-0.2618,-0.2618,-999.25,0.1107,79.727,71.7342,3752.4087,38.1396,40,1884.8741,8.2783,17.5253,-999.25,4222.2388,18.5439,0.1316,0.1342,3002.5657,7.5989,2.434,0,-69.1383,0.1578,1,122.3631,1335.9384,0.1279,-999.25,3824.0251
1336.0676,82.9217,-0.3582,-0.3582,-999.25,0.1265,82.9217,71.7308,3752.7585,40.5654,40,1885.0892,8.2783,17.5253,-999.25,4222.7607,18.5441,0.1444,0.155,3002.5657,6.9595,2.4102,1,-68.6952,0.1834,1,122.368,1336.0908,0.1475,-999.25,3676.698
1336.22,86.334,-0.3493,-0.3493,-999.25,0.1426,86.334,71.7274,3753.105,42.6817,40,1885.3042,8.2783,17.5253,-999.25,4223.2769,18.5443,0.1551,0.1766,3002.5657,6.4934,2.3861,1,-68.3132,0.2107,1,122.3729,1336.2432,0.1652,-999.25,3531.3787
1336.3724,88.9219,-0.1993,-0.1993,-999.25,0.1543,88.9219,71.724,3753.4495,44.0797,40,1885.5192,8.2783,17.5253,-999.25,4223.7896,18.5444,0.163,0.1929,3002.5657,6.1605,2.3685,1,-68.0125,0.2314,1,122.3779,1336.3956,0.1772,-999.25,3428.6047
1336.5248,90.0857,0.024,0.024,-999.25,0.1595,90.0857,71.7207,3753.7927,44.109,40,1885.7343,8.2783,17.5253,-999.25,4224.3008,18.5445,0.1673,0.2001,3002.5657,5.9856,2.3608,1,-67.7937,0.2407,1,122.3828,1336.548,0.1774,-999.25,3384.3113
1336.6772,90.248,0.1584,0.1584,-999.25,0.1601,90.248,71.7173,3754.1357,43.4233,40,1885.9492,8.2783,17.5253,-999.25,4224.8115,18.5447,0.169,0.2011,3002.5657,5.9618,2.3598,1,-67.631,0.242,1,122.3878,1336.7004,0.1715,-999.25,3378.2251
1336.8296,89.4515,0.1007,0.1007,-999.25,0.1567,89.4515,71.7139,3754.4797,42.8104,40,1886.1642,8.2783,17.5253,-999.25,4225.3232,18.5448,0.167,0.1961,3002.5657,6.1237,2.365,1,-67.5374,0.2356,1,122.3927,1336.8528,0.1663,-999.25,3408.3057
1336.982,87.6714,-0.0377,-0.0377,-999.25,0.1487,87.6714,71.7106,3754.8252,42.4077,40,1886.3792,8.2783,17.5253,-999.25,4225.8379,18.5449,0.1608,0.1851,3002.5657,6.4321,2.3769,1,-67.4914,0.2214,1,122.3977,1337.0052,0.1629,-999.25,3477.5085
1337.1344,84.581,-0.111,-0.111,-999.25,0.1345,84.581,71.7072,3755.1736,41.8538,40,1886.5942,8.2783,17.5253,-999.25,4226.3569,18.5451,0.1493,0.1656,3002.5657,6.8951,2.3983,1,-67.4715,0.1966,1,122.4026,1337.1576,0.1582,-999.25,3604.5691
1337.2868,80.6909,-0.1049,-0.1049,-999.25,0.1155,80.6909,71.7038,3755.5256,40.8403,40,1886.8092,8.2783,17.5253,-999.25,4226.8823,18.5453,0.1322,0.1405,3002.5657,7.479,2.4267,1,-67.4661,0.1655,1,122.4076,1337.3101,0.1498,-999.25,3778.345
1337.4392,76.8926,-0.1391,-0.1391,-999.25,0.0959,76.8926,71.7004,3755.8818,39.302,40,1887.0242,8.2783,17.5253,-999.25,4227.4136,18.5455,0.1124,0.1155,3002.5657,8.1649,2.4562,0,-67.5059,0.1351,1,122.4125,1337.4624,0.1372,-999.25,3964.9856
1337.5916,74.043,-0.245,-0.245,-999.25,0.0803,74.043,71.6971,3756.2412,37.6571,40,1887.2393,8.2783,17.5253,-999.25,4227.9507,18.5458,0.0955,0.0963,3002.5657,8.8957,2.4795,0,-67.6139,0.1123,1,122.4175,1337.6147,0.124,-999.25,4117.5811
1337.744,72.5353,-0.3183,-0.3183,-999.25,0.0719,72.5353,71.6937,3756.6021,36.3657,40,1887.4542,8.2783,17.5253,-999.25,4228.4902,18.546,0.0867,0.0861,3002.5657,9.6078,2.4922,0,-67.7934,0.1003,1,122.4224,1337.7672,0.1139,-999.25,4203.168
1337.8964,72.0668,-0.2321,-0.2321,-999.25,0.0691,72.0668,71.6903,3756.9636,35.6717,40,1887.6692,8.2783,17.5253,-999.25,4229.0303,18.5463,0.0842,0.0828,3002.5657,10.2242,2.4963,0,-68.0235,0.0965,1,122.4274,1337.9196,0.1086,-999.25,4230.4922
1338.0488,72.3409,0.0164,0.0164,-999.25,0.0707,72.3409,71.687,3757.3247,35.5199,40,1887.8842,8.2783,17.5253,-999.25,4229.5703,18.5465,0.0863,0.0847,3002.5657,10.6924,2.4939,0,-68.2969,0.0987,1,122.4323,1338.072,0.1074,-999.25,4214.4629
1338.2012,73.1408,0.2353,0.2353,-999.25,0.0753,73.1408,71.6836,3757.6853,35.5487,40,1888.0992,8.2783,17.5253,-999.25,4230.1084,18.5468,0.0917,0.0902,3002.5657,11.0072,2.4871,0,-68.6206,0.1051,1,122.4373,1338.2244,0.1076,-999.25,4168.3716
1338.3536,74.3691,0.2836,0.2836,-999.25,0.0822,74.3691,71.6802,3758.0442,35.7863,40,1888.3142,8.2783,17.5253,-999.25,4230.6445,18.547,0.0998,0.0986,3002.5657,11.1665,2.4767,0,-69.0188,0.115,1,122.4422,1338.3768,0.1095,-999.25,4099.5259
1338.506,75.7826,0.1945,0.1945,-999.25,0.0899,75.7826,71.6769,3758.4016,36.5664,40,1888.5292,8.2783,17.5253,-999.25,4231.1782,18.5472,0.1085,0.1081,3002.5657,11.1905,2.4651,0,-69.5266,0.1263,1,122.4471,1338.5292,0.1155,-999.25,4023.0613
1338.6584,77.0303,0.0948,0.0948,-999.25,0.0966,77.0303,71.6735,3758.7578,37.7518,40,1888.7441,8.2783,17.5253,-999.25,4231.7095,18.5475,0.1156,0.1164,3002.5657,11.1228,2.4551,0,-70.1424,0.1362,1,122.4521,1338.6816,0.1248,-999.25,3957.8977
1338.8108,77.7801,0.0463,0.0463,-999.25,0.1006,77.7801,71.6701,3759.113,38.1315,40,1888.9592,8.2783,17.5253,-999.25,4232.2397,18.5477,0.12,0.1214,3002.5657,11.0294,2.4491,0,-70.8068,0.1422,1,122.457,1338.834,0.1278,-999.25,3919.7437
1338.9632,77.9978,0.0072,0.0072,-999.25,0.1017,77.9978,71.6667,3759.4683,36.9998,40,1889.1742,8.2783,17.5253,-999.25,4232.7695,18.5479,0.1229,0.1229,3002.5657,10.9731,2.4474,0,-71.4183,0.144,1,122.462,1338.9865,0.1189,-999.25,3908.8032
1339.1156,77.8095,-0.0434,-0.0434,-999.25,0.1007,77.8095,71.6634,3759.8237,34.9321,40,1889.3892,8.2783,17.5253,-999.25,4233.2993,18.5481,0.1239,0.1216,3002.5657,10.9983,2.4489,0,-71.8563,0.1425,1,122.4669,1339.1388,0.1029,-999.25,3918.2625
1339.268,77.4525,-0.0802,-0.0802,-999.25,0.0989,77.4525,71.66,3760.1794,33.0572,40,1889.6042,8.2783,17.5253,-999.25,4233.8301,18.5483,0.1236,0.1192,3002.5657,11.1036,2.4517,0,-72.1005,0.1396,1,122.4719,1339.2913,0.0889,-999.25,3936.323
1339.4204,77.1232,-0.0843,-0.0843,-999.25,0.0971,77.1232,71.6566,3760.5356,31.8589,40,1889.8192,8.2783,17.5253,-999.25,4234.3613,18.5485,0.1226,0.1171,3002.5657,11.294,2.4543,0,-72.1843,0.137,1,122.4768,1339.4436,0.0801,8.4929,3953.1301
1339.5728,76.9502,-0.0868,-0.0868,-999.25,0.0962,76.9502,71.6533,3760.8921,31.0587,40,1890.0342,8.2783,17.5253,-999.25,4234.8926,18.5487,0.1223,0.1159,3002.5657,11.5555,2.4557,0,-72.2074,0.1356,1,122.4818,1339.5959,0.0742,-999.25,3962.0176
1339.7252,77.0717,-0.1312,-0.1312,-999.25,0.0969,77.0717,71.6499,3761.2483,30.6221,40,1890.2491,8.2783,17.5253,-999.25,4235.4243,18.549,0.1235,0.1167,3002.5657,11.8775,2.4547,0,-72.2418,0.1366,1,122.4867,1339.7484,0.0711,-999.25,3955.7717
1339.8776,77.449,-0.2051,-0.2051,-999.25,0.0989,77.449,71.6465,3766.0469,30.4809,40,1890.4642,8.2783,17.5253,-999.25,4235.9546,18.5492,0.1262,0.1192,3014.1174,12.2161,2.4517,0,-72.3158,0.1396,1,122.4917,1339.9008,0.0701,-999.25,3936.5007
1340.03,77.933,-0.2084,-0.2084,-999.25,0.1014,77.933,71.6432,3766.2253,30.4114,40,1890.6792,8.2783,17.5253,-999.25,4236.4849,18.5494,0.1295,0.1224,3013.6577,12.5216,2.4479,0,-72.4272,0.1435,1,122.4966,1340.0532,0.0696,-999.25,3912.0532
1340.1824,78.2679,-0.07,-0.07,-999.25,0.1031,78.2679,71.6398,3763.6433,30.1701,40,1890.8942,8.2783,17.5253,-999.25,4237.0142,18.5496,0.1319,0.1246,3006.021,12.7744,2.4453,0,-72.5539,0.1461,1,122.5016,1340.2056,0.0679,-999.25,3895.314
1340.3348,78.2764,0.1736,0.1736,-999.25,0.1032,78.2764,71.6364,3759.437,29.8516,40,1891.1093,8.2783,17.5253,-999.25,4237.543,18.5498,0.1323,0.1247,2994.1584,12.9887,2.4452,0,-72.6742,0.1462,1,122.5065,1340.358,0.0656,-999.25,3894.8911
1340.4872,78.0607,0.3317,0.3317,-999.25,0.1021,78.0607,71.6331,3753.99,29.5473,40,1891.3242,8.2783,17.5253,-999.25,4238.0728,18.55,0.1312,0.1233,2979.0674,13.2154,2.4469,0,-72.7442,0.1445,1,122.5115,1340.5104,0.0635,-999.25,3905.6536
1340.6396,77.7499,0.2886,0.2886,-999.25,0.1004,77.7499,71.6297,3747.4888,29.1617,40,1891.5392,8.2783,17.5253,-999.25,4238.603,18.5502,0.1295,0.1212,2961.2307,13.4773,2.4494,0,-72.7196,0.142,1,122.5164,1340.6628,0.0607,-999.25,3921.2661
1340.792,77.3865,0.1462,0.1462,-999.25,0.0985,77.3865,71.6263,3740.2683,28.6308,40,1891.7542,8.2783,17.5253,-999.25,4239.1338,18.5504,0.1276,0.1188,2941.5212,13.7468,2.4522,0,-72.6227,0.1391,1,122.5213,1340.8152,0.057,-999.25,3939.6799
1340.9444,76.9271,0.0362,0.0362,-999.25,0.0961,76.9271,71.623,3732.9727,28.2675,40,1891.9692,8.2783,17.5253,-999.25,4239.6655,18.5506,0.1249,0.1157,2921.6113,13.9777,2.4559,0,-72.5048,0.1354,1,122.5263,1340.9677,0.0545,-999.25,3963.2075
1341.0968,76.4301,0.0023,0.0023,-999.25,0.0934,76.4301,71.6196,3726.3521,28.3155,40,1892.1842,8.2783,17.5253,-999.25,4240.1978,18.5509,0.1215,0.1124,2903.4541,14.1421,2.4599,0,-72.424,0.1314,1,122.5312,1341.12,0.0548,-999.25,3988.9788
1341.2492,76.0924,0,0,-999.25,0.0916,76.0924,71.6162,3721.2795,28.6534,40,1892.3992,8.2783,17.5253,-999.25,4240.731,18.5511,0.1189,0.1102,2889.321,14.2517,2.4626,0,-72.396,0.1287,1,122.5362,1341.2725,0.0572,-999.25,4006.6819
1341.4016,76.1534,0,0,-999.25,0.0919,76.1534,71.6128,3718.9939,29.1856,40,1892.6143,8.2783,17.5253,-999.25,4241.2637,18.5513,0.1188,0.1106,2882.437,14.3497,2.4621,0,-72.393,0.1292,1,122.5411,1341.4248,0.0609,-999.25,4003.4727
1341.554,76.6742,0.0042,0.0042,-999.25,0.0947,76.6742,71.6095,3721.7026,29.7474,40,1892.8292,8.2783,17.5253,-999.25,4241.7959,18.5515,0.1217,0.1141,2888.5491,14.4616,2.4579,0,-72.3961,0.1334,1,122.5461,1341.5771,0.0649,-999.25,3976.2795
1341.7064,77.4107,0.0427,0.0427,-999.25,0.0987,77.4107,71.6061,3722.0615,29.9614,40,1893.0442,8.2783,17.5253,-999.25,4242.3267,18.5517,0.1264,0.119,2888.5491,14.5852,2.452,0,-72.3951,0.1393,1,122.551,1341.7296,0.0664,-999.25,3938.4485
1341.8588,77.9931,0.1578,0.1578,-999.25,0.1017,77.9931,71.6028,3722.4199,29.6883,40,1893.2592,8.2783,17.5253,-999.25,4242.8564,18.552,0.1306,0.1228,2888.5491,14.7181,2.4474,0,-72.3854,0.1439,1,122.556,1341.882,0.0645,-999.25,3909.0388
1342.0112,78.1526,0.3568,0.3568,-999.25,0.1025,78.1526,71.5994,3722.7781,29.1014,40,1893.4742,8.2783,17.5253,-999.25,4243.3857,18.5522,0.1322,0.1239,2888.5491,14.8634,2.4462,0,-72.3783,0.1452,1,122.5609,1342.0344,0.0603,-999.25,3901.0608
1342.1636,77.9832,0.5535,0.5535,-999.25,0.1017,77.9832,71.596,3723.1365,28.6389,40,1893.6892,8.2783,17.5253,-999.25,4243.9155,18.5524,0.1315,0.1228,2888.5491,15.037,2.4475,0,-72.3835,0.1439,1,122.5659,1342.1868,0.0571,-999.25,3909.5349
1342.316,77.7087,0.6077,0.6077,-999.25,0.1002,77.7087,71.5926,3723.4951,28.6872,40,1893.9042,8.2783,17.5253,-999.25,4244.4458,18.5526,0.1297,0.1209,2888.5491,15.2574,2.4497,0,-72.3885,0.1417,1,122.5708,1342.3392,0.0574,-999.25,3923.3452
1342.4684,77.3508,0.491,0.491,-999.25,0.0983,77.3508,71.5893,3723.8542,29.0316,40,1894.1191,8.2783,17.5253,-999.25,4244.9766,18.5528,0.1269,0.1186,2888.5491,15.517,2.4525,0,-72.3795,0.1388,1,122.5758,1342.4916,0.0598,-999.25,3941.4983
1342.6208,76.6674,0.2811,0.2811,-999.25,0.0947,76.6674,71.5859,3724.2141,29.4655,40,1894.3342,8.2783,17.5253,-999.25,4245.5088,18.553,0.1219,0.114,2888.5491,15.7981,2.458,0,-72.354,0.1333,1,122.5807,1342.644,0.0629,-999.25,3976.6321
1342.7732,75.5911,0.1034,0.1034,-999.25,0.0889,75.5911,71.5826,3724.5752,30.0618,40,1894.5492,8.2783,17.5253,-999.25,4246.0425,18.5532,0.1141,0.1068,2888.5491,16.0849,2.4667,0,-72.3115,0.1247,1,122.5857,1342.7964,0.0671,-999.25,4033.2532
1342.9256,74.2446,0.0241,0.0241,-999.25,0.0815,74.2446,71.5792,3724.9375,30.7467,40,1894.7642,8.2783,17.5253,-999.25,4246.5791,18.5535,0.1042,0.0977,2888.5491,16.3615,2.4778,0,-72.24,0.114,1,122.5906,1342.9489,0.072,-999.25,4106.4004
1343.078,73.0271,0.0015,0.0015,-999.25,0.0747,73.0271,71.5758,3725.3015,31.2416,40,1894.9792,8.2783,17.5253,-999.25,4247.1172,18.5537,0.0954,0.0894,2888.5491,16.6304,2.488,0,-72.1425,0.1042,1,122.5955,1343.1012,0.0756,-999.25,4174.8618
1343.2304,72.3647,0,0,-999.25,0.0709,72.3647,71.5725,3725.6663,31.3696,40,1895.1942,8.2783,17.5253,-999.25,4247.6572,18.554,0.0907,0.0849,2888.5491,16.8909,2.4937,0,-72.0359,0.0989,1,122.6005,1343.2535,0.0765,-999.25,4213.0767
1343.3828,72.2386,0.0003,0.0003,-999.25,0.0701,72.2386,71.5691,3726.031,31.4236,40,1895.4092,8.2783,17.5253,-999.25,4248.1973,18.5542,0.0897,0.084,2888.5491,17.1151,2.4948,0,-71.9348,0.0979,1,122.6054,1343.406,0.0769,-999.25,4220.4312
1343.5352,72.5564,0.0182,0.0182,-999.25,0.0719,72.5564,71.5657,3726.3955,31.7361,40,1895.6241,8.2783,17.5253,-999.25,4248.7368,18.5545,0.0916,0.0862,2888.5491,17.2409,2.4921,0,-71.8321,0.1005,1,122.6104,1343.5583,0.0792,-999.25,4201.9458
1343.6876,73.0239,0.0744,0.0744,-999.25,0.0746,73.0239,71.5624,3726.7598,32.1461,40,1895.8392,8.2783,17.5253,-999.25,4249.2749,18.5547,0.0944,0.0894,2888.5491,17.2634,2.4881,0,-71.7345,0.1042,1,122.6153,1343.7108,0.0821,-999.25,4175.0449
1343.84,73.4455,0.148,0.148,-999.25,0.077,73.4455,71.559,3727.1233,32.1439,40,1896.0542,8.2783,17.5253,-999.25,4249.813,18.555,0.0973,0.0923,2888.5491,17.2065,2.4845,0,-71.691,0.1076,1,122.6203,1343.8632,0.0821,-999.25,4151.0786
1343.9924,73.7652,0.1823,0.1823,-999.25,0.0788,73.7652,71.5556,3727.4863,31.6277,40,1896.2692,8.2783,17.5253,-999.25,4250.3501,18.5552,0.1,0.0945,2888.5491,17.129,2.4818,0,-71.7192,0.1101,1,122.6252,1344.0156,0.0784,-999.25,4133.0879
1344.1448,73.9398,0.1443,0.1443,-999.25,0.0798,73.9398,71.5523,3727.8496,30.9635,40,1896.4843,8.2783,17.5253,-999.25,4250.8867,18.5555,0.1019,0.0957,2888.5491,17.0851,2.4803,0,-71.766,0.1115,1,122.6302,1344.168,0.0736,-999.25,4123.3281
