DEPTH,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
2063.033,-999,0.1709,92.759,78.0722,5684.4488,48.5067,43,2913.6412,8.2865,-999,6608.7831,18.7957,0.1594,0.2165,3991.1295,3411.4783,3.5283,2.3436,1,-999,0.2621,1,164.4773,2063.0462,0.2168,-999,3286.7759
2063.158,-999,0.1737,93.4224,78.0708,5688.4039,50.0785,43,2913.8176,8.2865,-999,6609.1985,18.7957,0.1588,0.2205,4028.5175,3423.9776,3.554,2.3395,1,-999,0.2674,1,164.4823,2063.1712,0.2315,-999,3263.4363
2063.283,-999,0.1767,94.13,78.0694,5691.718,51.1267,43,2913.9939,8.2865,-999,6609.613,18.7958,0.1594,0.2249,4067.5148,3434.2625,3.5977,2.335,1,-999,0.273,1,164.4873,2063.2962,0.2415,-999,3238.9042
2063.408,-999,0.1795,94.8261,78.0679,5694.5147,51.371,43,2914.1702,8.2865,-999,6610.0268,18.7958,0.1612,0.229,4105.0432,3442.7605,3.6654,2.3308,1,-999,0.2786,1,164.4923,2063.4212,0.2439,-999,3215.128
2063.533,-999,0.181,95.2,78.0665,5696.9282,50.6496,43,2914.3466,8.2865,-999,6610.4402,18.7958,0.1637,0.2313,4125.027,3449.9341,3.7622,2.3285,1,-999,0.2816,1,164.4973,2063.5462,0.237,-999,3202.5005
2063.658,-999,0.1784,94.5517,78.0651,5699.1413,49.308,43,2914.5229,8.2865,-999,6610.8543,18.7959,0.1639,0.2274,4091.1724,3456.4138,3.8941,2.3324,1,-999,0.2764,1,164.5023,2063.6712,0.2243,-999,3224.4587
2063.783,-999,0.1705,92.654,78.0636,5701.2928,47.7989,43,2914.6993,8.2865,-999,6611.2705,18.7959,0.1602,0.2158,3987.2433,3462.6756,4.0487,2.3443,1,-999,0.2612,1,164.5073,2063.7962,0.2103,-999,3290.5007
2063.908,-999,0.1571,89.5544,78.0622,5703.4839,46.759,43,2914.8756,8.2865,-999,6611.6902,18.796,0.152,0.1968,3802.796,3469.0661,4.2166,2.3643,1,-999,0.2364,1,164.5123,2063.9212,0.2008,-999,3404.3894
2064.033,-999,0.1395,85.663,78.0608,5705.8243,46.5465,43,2915.052,8.2865,-999,6612.1146,18.7961,0.1394,0.1724,3542.132,3475.9626,4.4009,2.3907,1,-999,0.2053,1,164.5173,2064.0462,0.1989,-999,3559.0401
2064.158,-999,0.1211,81.8099,78.0593,5708.5093,46.574,43,2915.2283,8.2865,-999,6612.544,18.7961,0.1259,0.1478,3246.4621,3484.0401,4.6007,2.4184,1,-999,0.1745,1,164.5223,2064.1712,0.1992,-999,3726.6645
2064.283,-999,0.1059,78.7905,78.0579,5711.6843,46.3319,43,2915.4046,8.2865,-999,6612.9774,18.7962,0.1097,0.1281,2983.8447,3493.8041,4.8074,2.4412,1,-999,0.1503,1,164.5273,2064.2962,0.197,-999,3869.4773
2064.408,-999,0.0965,77.013,78.0565,5715.2875,45.608,43,2915.581,8.2865,-999,6613.4132,18.7963,0.1004,0.1163,2814.6953,3505.0447,5.0087,2.4552,1,-999,0.1361,1,164.5322,2064.4212,0.1905,-999,3958.7868
2064.533,-999,0.0941,76.55,78.055,5719.0515,44.5772,43,2915.7573,8.2865,-999,6613.8498,18.7964,0.0997,0.1132,2768.9114,3516.8418,5.1873,2.4589,1,-999,0.1324,1,164.5372,2064.5462,0.1815,-999,3982.7309
2064.658,-999,0.0985,77.3878,78.0536,5722.605,43.7745,43,2915.9337,8.2865,-999,6614.2851,18.7965,0.1066,0.1188,2852.0201,3527.9142,5.3116,2.4522,1,-999,0.1391,1,164.5422,2064.6712,0.1745,-999,3939.6139
2064.783,-999,0.1069,78.9925,78.0522,5725.6679,43.5318,43,2916.11,8.2865,-999,6614.7182,18.7966,0.1167,0.1294,3003.6408,3537.2947,5.3704,2.4397,1,-999,0.1519,1,164.5472,2064.7962,0.1724,-999,3859.5822
2064.908,-999,0.1172,81.0234,78.0508,5728.1505,43.873,43,2916.2864,8.2865,-999,6615.1486,18.7967,0.1281,0.1427,3182.7201,3544.6744,5.3589,2.4242,1,-999,0.1682,1,164.5522,2064.9212,0.1754,-999,3762.8395
2065.033,-999,0.1283,83.307,78.0493,5730.0866,44.7757,43,2916.4627,8.2865,-999,6615.576,18.7968,0.1346,0.1574,3368.6463,3550.1702,5.2864,2.4075,1,-999,0.1865,1,164.5572,2065.0462,0.1832,-999,3659.693
2065.158,-999,0.1405,85.8614,78.0479,5731.5767,46.156,43,2916.639,8.2865,-999,6616.0002,18.7969,0.1409,0.1737,3559.298,3554.1303,5.1676,2.3893,1,-999,0.2069,1,164.5622,2065.1712,0.1954,-999,3550.8162
2065.283,-999,0.1526,88.5385,78.0465,5732.711,47.8887,43,2916.8154,8.2865,-999,6616.4211,18.7969,0.1466,0.1905,3741.6865,3556.8669,5.0314,2.3711,1,-999,0.2283,1,164.5672,2065.2962,0.2111,-999,3443.4517
2065.408,-999,0.1628,90.8589,78.045,5733.5119,49.64,43,2916.9917,8.2865,-999,6616.8394,18.797,0.1512,0.2048,3886.9848,3558.4561,4.8939,2.3558,1,-999,0.2469,1,164.5722,2065.4212,0.2274,-999,3355.5111
2065.533,-999,0.1683,92.156,78.0436,5733.9621,50.9043,43,2917.1681,8.2865,-999,6617.2561,18.797,0.1532,0.2128,3963.632,3558.8345,4.7648,2.3475,1,-999,0.2572,1,164.5772,2065.5462,0.2394,-999,3308.2821
2065.658,-999,0.1669,91.8088,78.0422,5734.0393,51.529,43,2917.3444,8.2865,-999,6617.6733,18.7971,0.1509,0.2107,3943.8643,3557.9208,4.653,2.3497,1,-999,0.2545,1,164.5822,2065.6712,0.2454,-999,3320.7933
2065.783,-999,0.1609,90.424,78.0407,5733.7988,51.6275,43,2917.5208,8.2865,-999,6618.092,18.7971,0.1461,0.2022,3861.6809,3555.9027,4.5581,2.3586,1,-999,0.2434,1,164.5872,2065.7962,0.2464,-999,3371.6497
2065.908,-999,0.154,88.8432,78.0393,5733.395,51.529,43,2917.6971,8.2865,-999,6618.5126,18.7972,0.1409,0.1924,3763.0546,3553.3141,4.4827,2.369,1,-999,0.2307,1,164.5922,2065.9212,0.2454,23.0901,3431.6419
2066.033,-999,0.1496,87.86,78.0379,5733.0909,51.485,43,2917.8734,8.2865,-999,6618.9343,18.7972,0.1375,0.1862,3699.1247,3551.0679,4.4288,2.3756,1,-999,0.2229,1,164.5972,2066.0462,0.245,-999,3470.0438
2066.158,-999,0.1497,87.8823,78.0365,5733.2184,51.438,43,2918.0498,8.2865,-999,6619.3561,18.7973,0.1377,0.1864,3700.94,3550.3162,4.404,2.3755,1,-999,0.2231,1,164.6022,2066.1712,0.2445,-999,3469.1633
2066.283,-999,0.1521,88.43,78.035,5733.8224,51.2727,43,2918.2261,8.2865,-999,6619.7771,18.7973,0.1399,0.1898,3737.3152,3551.2163,4.4064,2.3718,1,-999,0.2274,1,164.6072,2066.2962,0.2429,-999,3447.6767
2066.408,-999,0.1549,89.0467,78.0336,5734.7801,50.956,43,2918.4025,8.2865,-999,6620.1975,18.7974,0.1426,0.1936,3777.4403,3553.3434,4.4346,2.3677,1,-999,0.2324,1,164.6122,2066.4212,0.2399,-999,3423.7995
2066.533,-999,0.1565,89.417,78.0321,5735.8897,50.6131,43,2918.5788,8.2865,-999,6620.6174,18.7975,0.1446,0.1959,3801.2752,3555.9982,4.4826,2.3652,1,-999,0.2353,1,164.6172,2066.5462,0.2366,-999,3409.6206
2066.658,-999,0.1557,89.238,78.0307,5736.9071,50.4205,43,2918.7552,8.2865,-999,6621.0375,18.7975,0.1443,0.1948,3790.2909,3558.3331,4.5441,2.3664,1,-999,0.2339,1,164.6222,2066.6712,0.2348,-999,3416.4599
2066.783,-999,0.152,88.4065,78.0293,5737.6829,50.4252,43,2918.9315,8.2865,-999,6621.4586,18.7976,0.1414,0.1896,3737.1264,3559.8287,4.6134,2.372,1,-999,0.2273,1,164.6272,2066.7962,0.2348,-999,3448.5931
2066.908,-999,0.1453,86.9132,78.0279,5738.1562,50.587,43,2919.1079,8.2865,-999,6621.8815,18.7976,0.1359,0.1803,3637.4949,3560.2722,4.6911,2.3821,1,-999,0.2153,1,164.6322,2066.9212,0.2364,-999,3507.8452
2067.033,-999,0.1361,84.946,78.0264,5738.3915,50.9328,43,2919.2842,8.2865,-999,6622.3068,18.7977,0.1282,0.1679,3497.9979,3559.8851,4.7807,2.3958,1,-999,0.1996,1,164.6372,2067.0462,0.2397,-999,3589.0807
2067.158,-999,0.1263,82.8817,78.025,5738.5816,51.4785,43,2919.4605,8.2865,-999,6622.7348,18.7978,0.1199,0.1547,3340.7541,3559.3348,4.8843,2.4105,1,-999,0.1831,1,164.6422,2067.1712,0.2449,-999,3678.4724
2067.283,-999,0.1175,81.0865,78.0236,5738.8899,52.1388,43,2919.6369,8.2865,-999,6623.1651,18.7979,0.1105,0.1431,3194.1447,3559.188,4.9927,2.4238,1,-999,0.1687,1,164.6472,2067.2962,0.2514,-999,3759.9113
2067.408,-999,0.1109,79.7689,78.0221,5739.3561,52.764,43,2919.8132,8.2865,-999,6623.5971,18.798,0.1012,0.1345,3080.2463,3559.5842,5.0931,2.4337,1,-999,0.1582,1,164.6522,2067.4212,0.2575,-999,3822.0165
2067.533,-999,0.1071,79.029,78.0207,5739.9065,53.2468,43,2919.9896,8.2865,-999,6624.0302,18.798,0.0956,0.1296,3013.9025,3560.2697,5.1723,2.4394,1,-999,0.1522,1,164.6572,2067.5462,0.2623,-999,3857.7997
2067.658,-999,0.107,79.0088,78.0193,5740.4102,53.648,43,2920.1659,8.2865,-999,6624.4633,18.7981,0.0945,0.1295,3012.3723,3560.7933,5.2127,2.4395,1,-999,0.1521,1,164.6622,2067.6712,0.2663,-999,3858.786
2067.783,-999,0.11,79.6045,78.0178,5740.7751,54.0374,43,2920.3423,8.2865,-999,6624.8956,18.7982,0.0972,0.1334,3066.5473,3560.8377,5.212,2.435,1,-999,0.1568,1,164.6672,2067.7962,0.2702,-999,3829.9097
2067.908,-999,0.1159,80.7664,78.0164,5740.9794,54.419,43,2920.5186,8.2865,-999,6625.3263,18.7983,0.1032,0.141,3168.5121,3560.3295,5.1676,2.4262,1,-999,0.1661,1,164.6722,2067.9212,0.2741,-999,3774.8129
2068.033,-999,0.1239,82.385,78.015,5741.0255,54.5296,43,2920.6949,8.2865,-999,6625.7549,18.7984,0.1113,0.1515,3303.3308,3559.278,5.0812,2.4142,1,-999,0.1791,1,164.6772,2068.0462,0.2752,-999,3700.65
2068.158,-999,0.1335,84.3854,78.0136,5740.9186,54.2615,43,2920.8713,8.2865,-999,6626.1809,18.7985,0.1194,0.1643,3459.3121,3557.7026,4.959,2.3997,1,-999,0.1951,1,164.6822,2068.1712,0.2725,-999,3612.9241
2068.283,-999,0.1446,86.764,78.0121,5740.6879,53.9061,43,2921.0476,8.2865,-999,6626.604,18.7985,0.1288,0.1794,3630.9031,3555.7051,4.8232,2.3831,1,-999,0.2141,1,164.6872,2068.2962,0.2689,-999,3513.8773
2068.408,-999,0.1573,89.5908,78.0107,5740.3825,53.906,43,2921.224,8.2865,-999,6627.0237,18.7986,0.1389,0.197,3817.3017,3553.4563,4.6891,2.3641,1,-999,0.2367,1,164.6922,2068.4212,0.2689,-999,3403.0062
2068.533,-999,0.1709,92.766,78.0092,5740.0641,54.5138,43,2921.4003,8.2865,-999,6627.4398,18.7986,0.1488,0.2165,4006.6959,3551.1715,4.5664,2.3436,1,-999,0.2621,1,164.6972,2068.5462,0.275,-999,3286.5279
2068.658,-999,0.1833,95.749,78.0078,5739.7129,55.301,43,2921.5767,8.2865,-999,6627.8526,18.7987,0.1578,0.2346,4167.7935,3548.781,4.463,2.3251,1,-999,0.286,1,164.7022,2068.6712,0.2831,-999,3184.1382
2068.783,-999,0.1919,97.9255,78.0064,5739.0765,55.8346,43,2921.753,8.2865,-999,6628.263,18.7987,0.1643,0.2477,4276.2807,3545.4069,4.3764,2.3121,1,-999,0.3034,1,164.7072,2068.7962,0.2886,-999,3113.3673
2068.908,-999,0.196,98.9549,78.005,5737.8682,55.964,43,2921.9293,8.2865,-999,6628.6724,18.7987,0.1676,0.2538,4325.3092,3540.0522,4.3066,2.306,1,-999,0.3116,1,164.7121,2068.9212,0.2899,-999,3080.9798
2069.033,-999,0.1959,98.94,78.0035,5735.9031,55.9804,43,2922.1057,8.2865,-999,6629.0818,18.7987,0.1675,0.2537,4324.965,3532.0728,4.2541,2.3061,1,-999,0.3115,1,164.7171,2069.0462,0.2901,-999,3081.4438
2069.158,-999,0.1937,98.3715,78.0021,5733.1425,56.2125,43,2922.282,8.2865,-999,6629.4918,18.7988,0.1652,0.2503,4298.6051,3521.3325,4.2253,2.3095,1,-999,0.307,1,164.7221,2069.1712,0.2925,-999,3099.2518
2069.283,-999,0.1919,97.9235,78.0007,5729.7353,56.4181,43,2922.4584,8.2865,-999,6629.9023,18.7988,0.1633,0.2477,4277.5775,3508.3477,4.2213,2.3121,1,-999,0.3034,1,164.7271,2069.2962,0.2947,-999,3113.4309
2069.408,-999,0.1916,97.8417,77.9992,5725.9154,56.21,43,2922.6347,8.2865,-999,6630.3129,18.7988,0.1634,0.2472,4273.9906,3493.9302,4.2449,2.3126,1,-999,0.3027,1,164.7321,2069.4212,0.2925,-999,3116.0338
2069.533,-999,0.1929,98.169,77.9978,5721.9391,55.5663,43,2922.8111,8.2865,-999,6630.7231,18.7989,0.1655,0.2491,4290.0238,3478.9695,4.2958,2.3107,1,-999,0.3054,1,164.7371,2069.5462,0.2858,-999,3105.6448
2069.658,-999,0.1959,98.9448,77.9964,5718.0663,54.9905,43,2922.9874,8.2865,-999,6631.1325,18.7989,0.1691,0.2537,4326.9352,3464.3685,4.3715,2.3061,1,-999,0.3116,1,164.7421,2069.6712,0.2799,-999,3081.2943
2069.783,-999,0.2,100.0045,77.995,5714.524,54.8417,43,2923.1637,8.2865,-999,6631.5408,18.7989,0.1728,0.26,4375.8594,3450.9149,4.461,2.3,1,-999,0.32,1,164.7471,2069.7962,0.2784,-999,3048.6433
2069.908,-999,0.2039,101.0141,77.9935,5711.4413,55.104,43,2923.3401,8.2865,-999,6631.9481,18.7989,0.1758,0.266,4421.0742,3439.0566,4.5592,2.2942,1,-999,0.3281,1,164.7521,2069.9212,0.2811,-999,3018.1732
2070.033,-999,0.2053,101.38,77.9921,5708.823,55.2546,43,2923.5164,8.2865,-999,6632.355,18.7989,0.1768,0.2682,4437.3558,3428.8088,4.6641,2.2921,1,-999,0.331,1,164.7571,2070.0462,0.2826,-999,3007.28
2070.158,-999,0.2011,100.2954,77.9907,5706.5489,54.9115,43,2923.6928,8.2865,-999,6632.7631,18.799,0.1737,0.2617,4389.9745,3419.7513,4.7745,2.2983,1,-999,0.3224,1,164.7621,2070.1712,0.2791,-999,3039.8009
2070.283,-999,0.1925,98.0815,77.9892,5704.421,54.2894,43,2923.8691,8.2865,-999,6633.1734,18.799,0.1672,0.2486,4287.9321,3411.1945,4.8844,2.3112,1,-999,0.3047,1,164.7671,2070.2961,0.2728,-999,3108.4154
2070.408,-999,0.1811,95.2324,77.9878,5702.3066,53.836,43,2924.0455,8.2865,-999,6633.5867,18.799,0.1584,0.2315,4145.8519,3402.6761,4.9862,2.3283,1,-999,0.2819,1,164.7721,2070.4211,0.2682,-999,3201.411
2070.533,-999,0.1684,92.169,77.9864,5700.1309,53.7108,43,2924.2218,8.2865,-999,6634.0035,18.7991,0.1482,0.2129,3978.0772,3393.9356,5.0725,2.3474,1,-999,0.2574,1,164.7771,2070.5461,0.2669,-999,3307.8155
2070.658,-999,0.1555,89.2004,77.9849,5697.8723,53.5035,43,2924.3981,8.2865,-999,6634.4236,18.7991,0.1383,0.1946,3798.695,3384.8982,5.1351,2.3667,1,-999,0.2336,1,164.7821,2070.6711,0.2649,-999,3417.9
2070.783,-999,0.1433,86.481,77.9835,5695.5642,52.8171,43,2924.5745,8.2865,-999,6634.8471,18.7992,0.1299,0.1776,3617.8834,3375.68,5.1795,2.3851,1,-999,0.2118,1,164.7871,2070.7961,0.258,-999,3525.3761
2070.908,-999,0.133,84.2712,77.9821,5693.2583,51.488,43,2924.7508,8.2865,-999,6635.2732,18.7993,0.1247,0.1636,3457.9131,3366.4618,5.2086,2.4005,1,-999,0.1942,1,164.7921,2070.9211,0.245,-999,3617.8202
2071.033,-999,0.1261,82.849,77.9806,5691.0263,49.8173,43,2924.9272,8.2865,-999,6635.7012,18.7993,0.123,0.1545,3348.217,3357.4947,5.2242,2.4108,1,-999,0.1828,1,164.7971,2071.0461,0.229,-999,3679.9243
2071.158,-999,0.1242,82.4517,77.9792,5688.9571,48.465,43,2925.1035,8.2865,-999,6636.1297,18.7994,0.1243,0.1519,3316.7834,3349.0899,5.2194,2.4137,1,-999,0.1796,1,164.8021,2071.1711,0.2164,-999,3697.6563
2071.283,-999,0.1248,82.575,77.9778,5687.2065,47.6728,43,2925.2799,8.2865,-999,6636.5581,18.7995,0.1263,0.1527,3327.0147,3341.7907,5.1904,2.4128,1,-999,0.1806,1,164.8071,2071.2961,0.2091,-999,3692.135
2071.408,-999,0.1255,82.7259,77.9763,5686.008,47.291,43,2925.4562,8.2865,-999,6636.9862,18.7996,0.1276,0.1537,3339.4029,3336.4072,5.135,2.4117,1,-999,0.1818,1,164.8121,2071.4211,0.2056,-999,3685.4002
2071.533,-999,0.1258,82.778,77.9749,5685.6367,47.0853,43,2925.6325,8.2865,-999,6637.4143,18.7997,0.1282,0.154,3343.8763,3333.8947,5.0566,2.4113,1,-999,0.1822,1,164.8171,2071.5461,0.2038,-999,3683.0806
2071.658,-999,0.1279,83.2088,77.9735,5686.2972,46.9175,43,2925.8089,8.2865,-999,6637.8419,18.7997,0.1301,0.1568,3378.2189,3334.9645,4.9642,2.4082,1,-999,0.1857,1,164.8221,2071.6711,0.2023,-999,3664.0121
2071.783,-999,0.1332,84.315,77.9721,5687.9521,46.8256,43,2925.9852,8.2865,-999,6638.268,18.7998,0.1342,0.1639,3463.5183,3339.4897,4.8726,2.4002,1,-999,0.1945,1,164.8271,2071.7961,0.2014,-999,3615.9408
2071.908,-999,0.1408,85.9433,77.9706,5690.3157,46.809,43,2926.1616,8.2865,-999,6638.6921,18.7999,0.1398,0.1742,3583.0107,3346.4806,4.7919,2.3888,1,-999,0.2075,1,164.8321,2071.9211,0.2013,-999,3547.4324
2072.033,-999,0.1481,87.548,77.9692,5692.8854,46.5575,43,2926.3379,8.2865,-999,6639.1142,18.7999,0.1457,0.1843,3694.3367,3354.1925,4.7291,2.3778,1,-999,0.2204,1,164.8371,2072.0461,0.199,-999,3482.4102
2072.158,-999,0.1515,88.2902,77.9678,5695.066,45.824,43,2926.5143,8.2865,-999,6639.5354,18.8,0.1496,0.1889,3743.9734,3360.5562,4.6927,2.3727,1,-999,0.2263,1,164.8421,2072.1711,0.1925,-999,3453.1358
2072.283,-999,0.1502,87.996,77.9664,5696.4534,44.7708,43,2926.6906,8.2865,-999,6639.957,18.8001,0.1505,0.1871,3724.9161,3364.166,4.6806,2.3747,1,-999,0.224,1,164.8471,2072.2961,0.1832,-999,3464.6808
2072.408,-999,0.1453,86.9125,77.9649,5697.0475,43.827,43,2926.8669,8.2865,-999,6640.3799,18.8001,0.1486,0.1803,3652.1161,3365.0186,4.692,2.3821,1,-999,0.2153,1,164.8521,2072.4211,0.175,-999,3507.8734
2072.533,-999,0.1389,85.518,77.9635,5697.0631,43.3811,43,2927.0433,8.2865,-999,6640.8045,18.8002,0.1448,0.1715,3554.1967,3363.8581,4.724,2.3917,1,-999,0.2041,1,164.8571,2072.5461,0.1711,-999,3565.0746
2072.658,-999,0.1326,84.1946,77.9621,5696.7565,43.1105,43,2927.2196,8.2865,-999,6641.2308,18.8003,0.1408,0.1631,3456.731,3361.5744,4.7706,2.4011,1,-999,0.1936,1,164.8621,2072.6711,0.1688,-999,3621.1117
2072.783,-999,0.1261,82.85,77.9606,5696.3289,42.4404,43,2927.396,8.2865,-999,6641.6588,18.8003,0.1375,0.1545,3352.8534,3358.8659,4.8145,2.4108,1,-999,0.1828,1,164.8671,2072.7961,0.1631,-999,3679.8799
2072.908,-999,0.1185,81.2856,77.9592,5695.9529,40.98,43,2927.5723,8.2865,-999,6642.0888,18.8004,0.1348,0.1444,3225.3646,3356.3315,4.838,2.4223,1,-999,0.1703,1,164.8721,2072.9211,0.1509,-999,3750.7018
2073.033,-999,0.1091,79.421,77.9578,5695.7002,39.0553,43,2927.7487,8.2865,-999,6642.5214,18.8005,0.128,0.1322,3063.3676,3354.2187,4.826,2.4364,1,-999,0.1554,1,164.8771,2073.0461,0.1352,-999,3838.7586
2073.158,-999,0.0985,77.3747,77.9563,5695.5072,37.741,43,2927.925,8.2865,-999,6642.9567,18.8006,0.1151,0.1187,2871.8619,3352.3063,4.7672,2.4523,1,-999,0.139,1,164.8821,2073.1711,0.1247,-999,3940.2809
2073.283,-999,0.0886,75.5355,77.9549,5695.3274,37.6878,43,2928.1013,8.2865,-999,6643.3947,18.8007,0.1014,0.1064,2686.2883,3350.4328,4.6768,2.4671,1,-999,0.1243,1,164.8871,2073.2961,0.1243,-999,4036.222
2073.408,-999,0.0819,74.3207,77.9535,5695.0896,38.897,43,2928.2777,8.2865,-999,6643.8345,18.8008,0.0914,0.0982,2556.1702,3348.3531,4.5673,2.4771,1,-999,0.1146,1,164.892,2073.4211,0.1339,-999,4102.1956
2073.533,-999,0.0805,74.078,77.9521,5694.7284,40.8231,43,2928.454,8.2865,-999,6644.2746,18.8009,0.088,0.0966,2529.6385,3345.8436,4.4473,2.4792,1,-999,0.1126,1,164.897,2073.5461,0.1496,-999,4115.6355
2073.658,-999,0.0865,75.1499,77.9506,5694.2007,42.467,43,2928.6304,8.2865,-999,6644.7132,18.801,0.0944,0.1038,2646.4837,3342.7596,4.3199,2.4703,1,-999,0.1212,1,164.902,2073.6711,0.1634,-999,4056.9322
2073.783,-999,0.0969,77.0825,77.9492,5693.4302,43.271,43,2928.8067,8.2865,-999,6645.1489,18.8011,0.1058,0.1168,2844.7663,3338.8382,4.1854,2.4546,1,-999,0.1367,1,164.907,2073.7961,0.1702,-999,3955.2174
2073.908,-999,0.1083,79.2806,77.9477,5692.3653,43.113,43,2928.9831,8.2865,-999,6645.5817,18.8012,0.1192,0.1313,3052.8981,3333.9013,4.0457,2.4375,1,-999,0.1542,1,164.912,2073.9211,0.1688,-999,3845.5568
2074.033,-999,0.1175,81.078,77.9463,5690.9994,42.2305,43,2929.1594,8.2865,-999,6646.012,18.8013,0.1317,0.143,3210.744,3327.9242,3.8981,2.4238,1,-999,0.1686,1,164.917,2074.0461,0.1614,-999,3760.3055
2074.158,-999,0.121,81.7885,77.9449,5689.4007,41.2445,43,2929.3357,8.2865,-999,6646.4413,18.8014,0.1361,0.1477,3270.4919,3321.1399,3.7614,2.4185,1,-999,0.1743,1,164.922,2074.1711,0.1531,-999,3727.6396
2074.283,-999,0.1196,81.5085,77.9435,5687.7007,40.5543,43,2929.5121,8.2865,-999,6646.8711,18.8015,0.1364,0.1458,3247.5805,3314.0017,3.6489,2.4206,1,-999,0.1721,1,164.927,2074.2961,0.1474,-999,3740.4448
2074.408,-999,0.1151,80.6167,77.942,5686.0792,40.301,43,2929.6884,8.2865,-999,6647.302,18.8016,0.1327,0.14,3172.2776,3307.133,3.5671,2.4273,1,-999,0.1649,1,164.932,2074.4211,0.1453,-999,3781.8225
2074.533,-999,0.1104,79.676,77.9406,5684.7502,40.3397,43,2929.8648,8.2865,-999,6647.7342,18.8017,0.1271,0.1339,3090.0558,3301.2765,3.5169,2.4344,1,-999,0.1574,1,164.937,2074.5461,0.1456,-999,3826.4728
2074.658,-999,0.1081,79.229,77.9392,5683.9212,40.3455,43,2930.0411,8.2865,-999,6648.167,18.8018,0.1245,0.131,3050.1153,3297.156,3.4979,2.4378,1,-999,0.1538,1,164.942,2074.6711,0.1457,-999,3848.0613
2074.783,-999,0.1083,79.262,77.9378,5683.6654,40.1475,43,2930.2175,8.2865,-999,6648.5997,18.8018,0.125,0.1312,3053.4256,3295.0268,3.4968,2.4376,1,-999,0.1541,1,164.947,2074.7961,0.1441,-999,3846.4592
2074.908,-999,0.1099,79.5729,77.9363,5683.9015,39.672,43,2930.3938,8.2865,-999,6649.0321,18.8019,0.1278,0.1332,3081.7827,3294.6081,3.5063,2.4352,1,-999,0.1566,1,164.952,2074.9211,0.1402,-999,3831.4307
2075.033,-999,0.1116,79.921,77.9349,5684.4382,39.0051,43,2930.5701,8.2865,-999,6649.4639,18.802,0.1311,0.1355,3113.1084,3295.2354,3.5209,2.4326,1,-999,0.1594,1,164.957,2075.0461,0.1348,-999,3814.7427
2075.158,-999,0.1125,80.1022,77.9335,5685.043,38.407,43,2930.7465,8.2865,-999,6649.8955,18.8021,0.1333,0.1367,3129.4096,3296.1003,3.5383,2.4312,1,-999,0.1608,1,164.962,2075.1711,0.13,-999,3806.1133
2075.283,-999,0.1127,80.1215,77.932,5685.5469,38.0765,43,2930.9228,8.2865,-999,6650.3271,18.8022,0.1341,0.1368,3131.4247,3296.6145,3.5588,2.431,1,-999,0.161,1,164.967,2075.2961,0.1274,-999,3805.1965
2075.408,-999,0.1122,80.0396,77.9306,5685.9168,38.171,43,2931.0992,8.2865,-999,6650.7588,18.8023,0.1334,0.1363,3124.5387,3296.6622,3.5841,2.4317,1,-999,0.1603,1,164.972,2075.4211,0.1281,-999,3809.0901
2075.533,-999,0.1114,79.876,77.9292,5686.2099,38.7594,43,2931.2755,8.2865,-999,6651.1907,18.8024,0.1313,0.1352,3110.3969,3296.4427,3.6165,2.4329,1,-999,0.159,1,164.977,2075.5461,0.1328,-999,3816.8918
2075.658,-999,0.1101,79.6099,77.9278,5686.519,39.4395,43,2931.4519,8.2865,-999,6651.623,18.8025,0.1285,0.1335,3087.0038,3296.2776,3.6586,2.4349,1,-999,0.1569,1,164.982,2075.6711,0.1383,-999,3829.6499
2075.783,-999,0.1085,79.2975,77.9263,5686.8366,39.7988,43,2931.6282,8.2865,-999,6652.0557,18.8026,0.1259,0.1314,3059.18,3296.1412,3.7091,2.4373,1,-999,0.1544,1,164.987,2075.7961,0.1412,-999,3844.7372
2075.908,-999,0.107,79.0178,77.9249,5687.0689,39.62,43,2931.8045,8.2865,-999,6652.4888,18.8026,0.1246,0.1296,3034.0157,3295.7072,3.7675,2.4395,1,-999,0.1521,1,164.992,2075.9211,0.1398,24.2501,3858.3465
2076.033,-999,0.1061,78.845,77.9235,5687.0563,38.9511,43,2931.9809,8.2865,-999,6652.9221,18.8027,0.1248,0.1284,3018.4542,3294.4209,3.8328,2.4408,1,-999,0.1508,1,164.997,2076.0461,0.1344,-999,3866.8026
2076.158,-999,0.1059,78.7935,77.922,5686.5883,38.211,43,2932.1572,8.2865,-999,6653.3555,18.8028,0.1255,0.1281,3014.0172,3291.5507,3.9045,2.4412,1,-999,0.1503,1,165.002,2076.1711,0.1284,-999,3869.3299
2076.283,-999,0.1054,78.71,77.9206,5685.5325,37.7274,43,2932.3336,8.2865,-999,6653.789,18.8029,0.1253,0.1275,3006.6049,3286.6356,3.9787,2.4419,1,-999,0.1497,1,165.007,2076.2961,0.1246,-999,3873.4347
2076.408,-999,0.1041,78.4506,77.9192,5683.8242,37.624,43,2932.5099,8.2865,-999,6654.2229,18.803,0.1234,0.1258,2982.7614,3279.4501,4.0492,2.4439,1,-999,0.1476,1,165.012,2076.4211,0.1238,-999,3886.2424
