DEPTH,AC,CAL,CALI,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PPP,RES_DEEP,RHOB_combined,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1698.3224,109.51,-999.25,-999.25,0.1867,109.65,69.1954,4850.9062,31.57,38,2397.1738,8.2817,16.9412,0.3402,5433.7886,18.7725,0.1887,3686.1702,9.64,2.32,1,31.65,0.2919,1,127.4145,1698.3456,0.0779,-999.25,2780.4656
1698.4748,110.74,-999.25,-999.25,0.1933,109.65,69.1924,4851.1445,33.2,38,2397.3889,8.2817,16.9412,0.3209,5434.2886,18.7726,0.1946,3685.78,9.46,2.31,1,31.65,0.2953,1,127.4186,1698.498,0.0899,-999.25,2780.4656
1698.6272,110.47,-999.25,-999.25,0.2067,109.45,69.1894,4851.4131,36.02,38,2397.604,8.2817,16.9412,0.2862,5434.7842,18.7726,0.2072,3685.4893,9.17,2.29,1,31.68,0.3011,1,127.4226,1698.6504,0.1113,-999.25,2785.5464
1698.7796,109.63,-999.25,-999.25,0.2133,109.25,69.1864,4851.7681,39.07,38,2397.8188,8.2817,16.9412,0.2535,5435.2778,18.7726,0.2113,3685.4612,8.89,2.28,1,31.71,0.3037,0.9631,127.4267,1698.8029,0.1353,-999.25,2790.6458
1698.932,109.06,-999.25,-999.25,0.2133,109.25,69.1835,4852.1787,41.19,38,2398.0339,8.2817,16.9412,0.2329,5435.771,18.7726,0.2082,3685.6001,9.1,2.28,1,31.75,0.3037,0.9373,127.4308,1698.9552,0.1527,-999.25,2790.6458
1699.0844,107.01,-999.25,-999.25,0.2133,106.19,69.1805,4852.6055,40.79,38,2398.2488,8.2817,16.9412,0.2385,5436.2646,18.7726,0.2125,3685.7866,9.46,2.28,1,31.78,0.2914,0.9094,127.4349,1699.1075,0.1493,-999.25,2871.0618
1699.2368,105.08,-999.25,-999.25,0.1933,106.19,69.1775,4853.1323,38.06,38,2398.4639,8.2817,16.9412,0.2572,5436.7646,18.7727,0.1919,3686.2615,9.6,2.31,1,31.81,0.2814,1,127.4389,1699.26,0.1272,-999.25,2871.0618
1699.3892,106.28,-999.25,-999.25,0.1867,106.19,69.1745,4854.0322,35.11,38,2398.679,8.2817,16.9412,0.2729,5437.2666,18.7727,0.1879,3687.8511,9.59,2.32,1,31.85,0.2781,1,127.443,1699.4124,0.1043,-999.25,2871.0618
1699.5416,107.61,-999.25,-999.25,0.18,106.28,69.1715,4854.9517,33.12,38,2398.8938,8.2817,16.9412,0.2732,5437.771,18.7728,0.1824,3689.4944,9.5,2.33,1,31.86,0.2751,1,127.4471,1699.5648,0.0893,-999.25,2868.6306
1699.694,105.76,-999.25,-999.25,0.18,106.28,69.1686,4856.2964,32.45,38,2399.1089,8.2817,16.9412,0.2559,5438.2754,18.7729,0.1834,3692.4141,9.4,2.33,1,31.72,0.2751,1,127.4512,1699.7172,0.0844,-999.25,2868.6306
1699.8464,101.95,-999.25,-999.25,0.1933,104.08,69.1656,4857.6406,32.44,38,2399.324,8.2817,16.9412,0.239,5438.7754,18.7729,0.2031,3695.3401,9.23,2.31,1,31.46,0.273,1,127.4552,1699.8696,0.0843,-999.25,2929.2664
1699.9988,101.24,-999.25,-999.25,0.2067,101.87,69.1626,4858.9629,32.71,38,2399.5388,8.2817,16.9412,0.237,5439.271,18.7729,0.2234,3698.2104,9.01,2.29,1,31.19,0.2708,0.986,127.4593,1700.022,0.0863,-999.25,2992.8149
1700.1512,103.22,-999.25,-999.25,0.2333,101.87,69.1596,4860.2593,32.63,38,2399.7539,8.2817,16.9412,0.2382,5439.7583,18.7729,0.2584,3701.0208,8.86,2.25,1,30.91,0.2841,0.8753,127.4634,1700.1744,0.0857,-999.25,2992.8149
1700.3036,105.86,-999.25,-999.25,0.2467,107.25,69.1566,4861.5762,33.9,38,2399.969,8.2817,16.9412,0.2377,5440.2407,18.7729,0.2635,3703.9006,8.99,2.23,1,30.61,0.3123,0.8432,127.4675,1700.3268,0.0951,-999.25,2842.6858
1700.456,108.6,-999.25,-999.25,0.26,107.25,69.1537,4862.6895,35.12,38,2400.1838,8.2817,16.9412,0.2353,5440.7192,18.7729,0.2786,3706.1794,9.29,2.21,1,30.33,0.319,0.7803,127.4716,1700.4792,0.1044,-999.25,2842.6858
1700.6084,111.36,-999.25,-999.25,0.2533,112.19,69.1507,4863.6934,35.62,38,2400.3989,8.2817,16.9412,0.2398,5441.1997,18.7728,0.2617,3708.1245,9.63,2.22,1,30.04,0.3354,0.8052,127.4756,1700.6316,0.1082,-999.25,2717.5154
1700.7608,114.06,-999.25,-999.25,0.24,113.84,69.1477,4864.6616,35.34,38,2400.614,8.2817,16.9412,0.2538,5441.6846,18.7728,0.2436,3709.9548,9.99,2.24,1,29.74,0.3354,0.8433,127.4797,1700.7841,0.106,-999.25,2678.1277
1700.9132,116.1,-999.25,-999.25,0.2333,113.84,69.1447,4865.7739,34.71,38,2400.8289,8.2817,16.9412,0.2678,5442.1714,18.7728,0.2364,3712.2141,10.31,2.25,1,29.45,0.332,0.8577,127.4838,1700.9364,0.1012,-999.25,2678.1277
1701.0656,116.45,-999.25,-999.25,0.26,114.98,69.1418,4866.9771,35.15,38,2401.0439,8.2817,16.9412,0.2738,5442.6499,18.7728,0.2669,3714.7627,10.57,2.21,1,29.17,0.3499,0.7592,127.4879,1701.0887,0.1046,-999.25,2651.5747
1701.218,115.62,-999.25,-999.25,0.3,116.11,69.1388,4868.2549,36.64,38,2401.2588,8.2817,16.9412,0.2709,5443.1152,18.7727,0.3125,3717.562,10.77,2.15,1,28.87,0.3744,0.6462,127.4919,1701.2412,0.1161,-999.25,2625.769
1701.3704,115.09,-999.25,-999.25,0.3467,116.11,69.1358,4869.6099,39.37,38,2401.4739,8.2817,16.9412,0.264,5443.5654,18.7726,0.3277,3720.6238,10.94,2.08,1,28.6,0.3978,0.6007,127.496,1701.3936,0.1377,-999.25,2625.769
1701.5228,115.57,-999.25,-999.25,0.3467,115.56,69.1328,4870.9824,42.28,38,2401.689,8.2817,16.9412,0.2538,5444.0156,18.7725,0.3185,3723.7383,11.09,2.08,1,28.36,0.3956,0.5952,127.5001,1701.546,0.1618,-999.25,2638.2664
1701.6752,115.77,-999.25,-999.25,0.3067,115.56,69.1299,4872.0708,44.08,38,2401.9038,8.2817,16.9412,0.2412,5444.479,18.7724,0.3101,3725.9741,11.14,2.14,1,28.13,0.3756,0.5969,127.5042,1701.6984,0.1772,-999.25,2638.2664
1701.8276,115.12,-999.25,-999.25,0.2467,114.9,69.1269,4873.0688,43.75,38,2402.1189,8.2817,16.9412,0.2273,5444.9614,18.7724,0.2389,3727.9004,11.09,2.23,1,27.91,0.3429,0.7392,127.5082,1701.8508,0.1743,-999.25,2653.4209
1701.98,114.75,-999.25,-999.25,0.1933,114.68,69.1239,4873.9033,43.03,38,2402.334,8.2817,16.9412,0.2151,5445.4614,18.7724,0.1769,3729.301,11.03,2.31,1,27.72,0.3154,0.9381,127.5123,1702.0032,0.1681,-999.25,2658.511
1702.1324,115.19,-999.25,-999.25,0.1733,114.77,69.1209,4874.7568,43.03,38,2402.5488,8.2817,16.9412,0.2125,5445.9683,18.7725,0.1533,3730.7444,10.92,2.34,1,27.67,0.3057,1,127.5164,1702.1556,0.1681,-999.25,2656.4263
1702.2848,115.32,-999.25,-999.25,0.1733,115.05,69.1179,4875.7754,43.48,38,2402.7639,8.2817,16.9412,0.2135,5446.4746,18.7725,0.1526,3732.6858,10.78,2.34,1,27.71,0.3069,1,127.5205,1702.308,0.172,-999.25,2649.9612
1702.4372,114.36,-999.25,-999.25,0.1867,115.05,69.115,4876.8774,44.57,38,2402.979,8.2817,16.9412,0.2116,5446.9766,18.7726,0.1668,3734.8845,10.63,2.32,1,27.77,0.3135,0.9737,127.5245,1702.4604,0.1814,-999.25,2649.9612
1702.5896,112.78,-999.25,-999.25,0.2,115.05,69.112,4878.0972,44.89,38,2403.1938,8.2817,16.9412,0.2088,5447.4746,18.7726,0.1819,3737.448,10.44,2.3,1,27.82,0.3202,0.9195,127.5286,1702.6128,0.1842,-999.25,2649.9612
1702.742,112.41,-999.25,-999.25,0.2067,112.4,69.109,4879.3164,45.09,38,2403.4089,8.2817,16.9412,0.2104,5447.9702,18.7727,0.1915,3740.0127,10.19,2.29,1,27.87,0.3129,0.8947,127.5327,1702.7653,0.186,-999.25,2712.4382
1702.8944,112.61,-999.25,-999.25,0.2133,112.4,69.106,4880.5415,45.95,38,2403.6238,8.2817,16.9412,0.216,5448.4639,18.7727,0.1982,3742.6006,9.94,2.28,1,27.94,0.3163,0.873,127.5368,1702.9176,0.1936,-999.25,2712.4382
1703.0468,112.42,-999.25,-999.25,0.22,112.26,69.1031,4881.811,47.05,38,2403.8389,8.2817,16.9412,0.2208,5448.9551,18.7727,0.2047,3745.325,9.68,2.27,1,28.01,0.319,0.8516,127.5408,1703.0699,0.2035,-999.25,2715.8208
1703.1992,112.33,-999.25,-999.25,0.2333,112.21,69.1001,4882.937,47.04,38,2404.054,8.2817,16.9412,0.2222,5449.4419,18.7727,0.2207,3747.6284,9.42,2.25,1,28.09,0.3255,0.8176,127.5449,1703.2224,0.2034,-999.25,2717.031
1703.3516,112.47,-999.25,-999.25,0.2533,112.03,69.0971,4884.0073,44.52,38,2404.2688,8.2817,16.9412,0.221,5449.9224,18.7727,0.2487,3749.7773,9.15,2.22,1,28.17,0.3348,0.7815,127.549,1703.3748,0.181,-999.25,2721.3965
1703.504,111.72,-999.25,-999.25,0.2667,111.47,69.0941,4884.8901,42.46,38,2404.4839,8.2817,16.9412,0.2199,5450.3989,18.7726,0.2688,3751.3733,8.88,2.2,1,28.24,0.3392,0.763,127.5531,1703.5272,0.1633,-999.25,2735.0681
1703.6564,110.88,-999.25,-999.25,0.2667,111.47,69.0912,4885.3174,41.85,38,2404.699,8.2817,16.9412,0.2212,5450.875,18.7726,0.2698,3751.5996,8.62,2.2,1,28.32,0.3392,0.7772,127.5571,1703.6796,0.1582,-999.25,2735.0681
1703.8088,110.31,-999.25,-999.25,0.2533,109.96,69.0882,4885.5791,43.25,38,2404.9138,8.2817,16.9412,0.2263,5451.3555,18.7726,0.2531,3751.3191,8.38,2.22,1,28.4,0.3265,0.8171,127.5612,1703.832,0.17,-999.25,2772.627
1703.9612,109.91,-999.25,-999.25,0.2267,109.96,69.0852,4885.8467,45.21,38,2405.1289,8.2817,16.9412,0.2356,5451.8447,18.7726,0.2176,3751.0391,8.21,2.26,1,28.49,0.3132,0.9058,127.5653,1703.9844,0.187,-999.25,2772.627
1704.1136,109.72,-999.25,-999.25,0.2067,109.96,69.0822,4886.146,45.5,38,2405.344,8.2817,16.9412,0.2469,5452.3403,18.7726,0.1931,3750.842,8.14,2.29,1,28.6,0.3032,0.9892,127.5694,1704.1368,0.1896,-999.25,2772.627
1704.266,109.98,-999.25,-999.25,0.1933,109.46,69.0793,4886.4648,45.28,38,2405.5588,8.2817,16.9412,0.2517,5452.8403,18.7726,0.1779,3750.6934,8.11,2.31,1,28.7,0.2945,1,127.5734,1704.2892,0.1876,-999.25,2785.292
1704.4184,108.46,-999.25,-999.25,0.1867,109.3,69.0763,4886.7974,43.42,38,2405.7739,8.2817,16.9412,0.2589,5453.3423,18.7727,0.1726,3750.5837,8.15,2.32,1,28.81,0.2905,1,127.5775,1704.4417,0.1715,-999.25,2789.3691
1704.5708,106.14,-999.25,-999.25,0.1867,108.44,69.0733,4887.1494,40.77,38,2405.989,8.2817,16.9412,0.2687,5453.8447,18.7727,0.1772,3750.5312,8.25,2.32,1,28.91,0.2871,1,127.5816,1704.594,0.1492,-999.25,2811.4907
1704.7232,105.61,-999.25,-999.25,0.18,105.87,69.0703,4887.5537,39.3,38,2406.2039,8.2817,16.9412,0.2859,5454.3491,18.7728,0.1741,3750.6309,8.43,2.33,1,29.03,0.2735,1,127.5857,1704.7465,0.1372,-999.25,2879.7397
1704.8756,107.38,-999.25,-999.25,0.1667,105.87,69.0674,4887.9819,38.37,38,2406.4189,8.2817,16.9412,0.3017,5454.8579,18.7729,0.1591,3750.7942,8.87,2.35,1,29.15,0.2668,1,127.5897,1704.8988,0.1297,-999.25,2879.7397
1705.028,111.62,-999.25,-999.25,0.1667,114.87,69.0644,4888.5322,37.06,38,2406.6338,8.2817,16.9412,0.2894,5455.3662,18.7729,0.1529,3751.3257,10.03,2.35,1,29.29,0.3028,1,127.5938,1705.0511,0.1194,-999.25,2654.1138
1705.1804,116.23,-999.25,-999.25,0.18,114.87,69.0614,4889.0537,34.88,38,2406.8489,8.2817,16.9412,0.2516,5455.8706,18.773,0.1714,3751.7783,11.76,2.33,1,29.42,0.3095,1,127.5979,1705.2036,0.1025,12.9441,2654.1138
1705.3328,118.88,-999.25,-999.25,0.1933,116.86,69.0584,4889.6118,31.75,38,2407.064,8.2817,16.9412,0.2006,5456.3706,18.773,0.1893,3752.3494,13.76,2.31,1,29.54,0.3241,0.9317,127.602,1705.356,0.0793,-999.25,2608.917
1705.4852,119.03,-999.25,-999.25,0.22,118.85,69.0555,4890.2031,29.08,38,2407.2788,8.2817,16.9412,0.1542,5456.8618,18.773,0.2225,3753.0378,15.69,2.27,1,29.69,0.3454,0.7811,127.606,1705.5084,0.0602,-999.25,2565.2339
1705.6376,118.41,-999.25,-999.25,0.2533,118.85,69.0525,4890.9072,27.94,38,2407.4939,8.2817,16.9412,0.1211,5457.3423,18.773,0.2638,3754.0869,17.46,2.22,1,29.83,0.3621,0.6402,127.6101,1705.6608,0.0522,-999.25,2565.2339
1705.79,117.85,-999.25,-999.25,0.2733,118.67,69.0495,4891.6567,27.39,38,2407.709,8.2817,16.9412,0.1035,5457.8164,18.773,0.289,3755.2861,19.07,2.19,1,30,0.3713,0.5653,127.6142,1705.8132,0.0484,-999.25,2569.125
1705.9424,118.33,-999.25,-999.25,0.2867,118.12,69.0465,4892.4277,28.38,38,2407.9238,8.2817,16.9412,0.1022,5458.2861,18.7729,0.3047,3756.5593,20.64,2.17,1,30.29,0.3758,0.5126,127.6183,1705.9656,0.0553,-999.25,2581.0874
1706.0948,119.91,-999.25,-999.25,0.2867,118.12,69.0436,4893.2744,31.09,38,2408.1389,8.2817,16.9412,0.1226,5458.7559,18.7729,0.3011,3758.0596,21.06,2.17,1,30.72,0.3758,0.5015,127.6223,1706.118,0.0745,-999.25,2581.0874
1706.2472,121.12,-999.25,-999.25,0.28,120.38,69.0406,4894.0679,34.56,38,2408.354,8.2817,16.9412,0.1611,5459.228,18.7728,0.2858,3759.3962,19.43,2.18,1,31.18,0.3815,0.5302,127.6264,1706.2704,0.1001,-999.25,2532.6304
1706.3996,118.9,-999.25,-999.25,0.2733,120.38,69.0376,4894.8706,37.14,38,2408.5688,8.2817,16.9412,0.2091,5459.7017,18.7728,0.2745,3760.7561,16.79,2.19,1,31.68,0.3782,0.5761,127.6305,1706.4229,0.12,-999.25,2532.6304
1706.552,114.64,-999.25,-999.25,0.2667,115.88,69.0346,4895.6733,39.16,38,2408.7839,8.2817,16.9412,0.2501,5460.1782,18.7727,0.2684,3762.1111,14.25,2.2,1,32.18,0.3569,0.6243,127.6346,1706.5752,0.136,-999.25,2630.9807
1706.7044,111.53,-999.25,-999.25,0.2533,111.38,69.0317,4896.4897,41.48,38,2408.9988,8.2817,16.9412,0.2717,5460.6587,18.7727,0.2541,3763.4983,12.08,2.22,1,32.61,0.3322,0.6918,127.6386,1706.7275,0.1551,-999.25,2737.2783
1706.8568,111.11,-999.25,-999.25,0.2267,111.38,69.0287,4897.3247,43,38,2409.2139,8.2817,16.9412,0.2763,5461.1475,18.7727,0.2194,3764.925,10.49,2.26,1,32.91,0.3189,0.8187,127.6427,1706.88,0.1679,-999.25,2737.2783
1707.0092,111.79,-999.25,-999.25,0.1933,111.73,69.0257,4898.2676,42.26,38,2409.429,8.2817,16.9412,0.2836,5461.6475,18.7727,0.1801,3766.655,9.5,2.31,1,33.11,0.3036,1,127.6468,1707.0323,0.1616,-999.25,2728.7036
1707.1616,111.51,-999.25,-999.25,0.1733,111.73,69.0228,4899.2554,40.4,38,2409.6438,8.2817,16.9412,0.2886,5462.1543,18.7728,0.1589,3768.5076,8.65,2.34,1,33.22,0.2936,1,127.6509,1707.1848,0.1461,-999.25,2728.7036
1707.314,110.44,-999.25,-999.25,0.1533,111.73,69.0198,4900.3857,39.61,38,2409.8589,8.2817,16.9412,0.2873,5462.667,18.7729,0.1363,3770.7751,7.82,2.37,1,33.24,0.2836,1,127.6549,1707.3372,0.1397,-999.25,2728.7036
1707.4664,109.46,-999.25,-999.25,0.1467,109.29,69.0168,4901.522,40.66,38,2410.074,8.2817,16.9412,0.2869,5463.1821,18.773,0.1288,3773.0564,7.18,2.38,1,33.23,0.2705,1,127.659,1707.4896,0.1483,-999.25,2789.6245
1707.6188,109.13,-999.25,-999.25,0.1533,109.29,69.0138,4902.5562,41.84,38,2410.2888,8.2817,16.9412,0.2982,5463.6953,18.7731,0.1352,3775.0354,6.83,2.37,1,33.16,0.2738,1,127.6631,1707.642,0.1581,-999.25,2789.6245
1707.7712,109.6,-999.25,-999.25,0.16,109.92,69.0109,4903.5732,42.39,38,2410.5039,8.2817,16.9412,0.3126,5464.2061,18.7732,0.1418,3776.968,6.6,2.36,1,33.02,0.2797,1,127.6672,1707.7944,0.1627,-999.25,2773.6357
1707.9236,110.57,-999.25,-999.25,0.1733,110.56,69.0079,4904.5825,42.41,38,2410.719,8.2817,16.9412,0.3167,5464.7124,18.7732,0.1571,3778.885,6.46,2.34,1,32.87,0.2889,1,127.6712,1707.9468,0.1629,-999.25,2757.5801
1708.076,111.4,-999.25,-999.25,0.1733,110.56,69.0049,4905.603,42.08,38,2410.9338,8.2817,16.9412,0.3156,5465.2192,18.7733,0.1576,3780.8357,6.32,2.34,1,32.72,0.2889,1,127.6753,1708.0992,0.1601,-999.25,2757.5801
1708.2284,111.38,-999.25,-999.25,0.1667,110.87,69.002,4906.584,41.2,38,2411.1489,8.2817,16.9412,0.3163,5465.728,18.7734,0.1506,3782.6648,6.25,2.35,1,32.57,0.2868,1,127.6794,1708.2516,0.1527,-999.25,2749.8696
1708.3808,110.7,-999.25,-999.25,0.1533,110.87,68.999,4907.7417,39.34,38,2411.364,8.2817,16.9412,0.3161,5466.2407,18.7734,0.1373,3785.0164,6.25,2.37,1,32.45,0.2801,1,127.6835,1708.4041,0.1375,-999.25,2749.8696
1708.5332,110.51,-999.25,-999.25,0.1467,111.95,68.996,4908.8906,37.23,38,2411.5789,8.2817,16.9412,0.3192,5466.7559,18.7735,0.1312,3787.3379,6.34,2.38,1,32.37,0.2811,1,127.6875,1708.5564,0.1207,-999.25,2723.3413
1708.6856,111.79,-999.25,-999.25,0.1467,112.31,68.993,4910.0366,36.64,38,2411.7939,8.2817,16.9412,0.3273,5467.271,18.7736,0.1317,3789.6506,6.44,2.38,1,32.3,0.2826,1,127.6916,1708.7087,0.1161,-999.25,2714.6118
1708.838,113.2,-999.25,-999.25,0.1533,112.31,68.9901,4911.1729,37.9,38,2412.0088,8.2817,16.9412,0.3347,5467.7842,18.7737,0.138,3791.938,6.49,2.37,1,32.23,0.2859,1,127.6957,1708.8612,0.126,-999.25,2714.6118
1708.9904,112.84,-999.25,-999.25,0.1667,112.34,68.9871,4912.2959,38.75,38,2412.2239,8.2817,16.9412,0.3332,5468.2925,18.7738,0.1527,3794.1953,6.55,2.35,1,32.17,0.2927,1,127.6998,1709.0135,0.1327,-999.25,2713.887
1709.1428,112.29,-999.25,-999.25,0.1733,112.37,68.9841,4913.5513,39.07,38,2412.439,8.2817,16.9412,0.3312,5468.7993,18.7739,0.1602,3796.8557,6.62,2.34,1,32.1,0.2961,1,127.7038,1709.166,0.1353,-999.25,2713.1624
1709.2952,112.99,-999.25,-999.25,0.1733,112.37,68.9812,4914.9502,39.74,38,2412.6538,8.2817,16.9412,0.336,5469.3057,18.7739,0.1593,3799.947,6.69,2.34,1,32.04,0.2961,1,127.7079,1709.3184,0.1407,-999.25,2713.1624
1709.4476,113.59,-999.25,-999.25,0.1733,112.83,68.9782,4916.251,41.24,38,2412.8689,8.2817,16.9412,0.3315,5469.812,18.774,0.157,3802.7444,6.78,2.34,1,31.97,0.298,1,127.712,1709.4708,0.1531,-999.25,2702.1008
1709.6,112.18,-999.25,-999.25,0.1733,112.83,68.9752,4917.2192,42.2,38,2413.084,8.2817,16.9412,0.3167,5470.3188,18.774,0.1557,3804.5408,6.87,2.34,1,31.87,0.298,1,127.7161,1709.6232,0.1611,-999.25,2702.1008
1709.7524,109.61,-999.25,-999.25,0.1733,110.6,68.9723,4917.8389,41.13,38,2413.2988,8.2817,16.9412,0.3103,5470.8252,18.7741,0.1589,3805.2874,6.97,2.34,1,31.68,0.2891,1,127.7201,1709.7756,0.1522,-999.25,2756.5828
1709.9048,109.17,-999.25,-999.25,0.1667,109.86,68.9693,4918.063,40.45,38,2413.5139,8.2817,16.9412,0.3148,5471.334,18.7742,0.1525,3804.8381,7.16,2.35,1,31.43,0.2828,1,127.7242,1709.928,0.1465,-999.25,2775.1506
1710.0572,110.53,-999.25,-999.25,0.16,110.49,68.9663,4918.085,42.04,38,2413.729,8.2817,17.3584,0.3191,5471.8447,18.7743,0.1419,3803.7756,7.44,2.36,1,31.16,0.282,1,127.7283,1710.0804,0.1598,-999.25,2759.3271
1710.2096,111.9,-999.25,-999.25,0.1533,112.39,68.9633,4917.7021,43.42,38,2413.9438,8.2817,17.3584,0.3155,5472.3579,18.7744,0.1309,3801.4885,7.73,2.37,1,30.91,0.2862,1,127.7324,1710.2328,0.1715,-999.25,2712.6794
1710.362,112.88,-999.25,-999.25,0.16,112.39,68.9604,4917.2637,43.02,38,2414.1589,8.2817,17.3584,0.3025,5472.8687,18.7744,0.1392,3799.0381,8.03,2.36,1,30.64,0.2896,1,127.7364,1710.3853,0.1681,-999.25,2712.6794
1710.5144,113.32,-999.25,-999.25,0.1733,112.39,68.9574,4916.4619,42.24,38,2414.3738,8.2817,17.3584,0.2884,5473.375,18.7745,0.156,3795.502,8.34,2.34,1,30.44,0.2962,1,127.7405,1710.5376,0.1614,-999.25,2712.6794
1710.6668,113.12,-999.25,-999.25,0.1867,112.73,68.9544,4915.6592,42.34,38,2414.5889,8.2817,17.3584,0.2841,5473.877,18.7745,0.1713,3791.9697,8.65,2.32,1,30.27,0.3043,1,127.7446,1710.6899,0.1623,-999.25,2704.4978
1710.8192,111.92,-999.25,-999.25,0.2,112.73,68.9515,4914.8799,42.76,38,2414.804,8.2817,17.3584,0.288,5474.375,18.7746,0.1865,3788.5181,9,2.3,1,30.09,0.3109,1,127.7487,1710.8424,0.1658,-999.25,2704.4978
1710.9716,110.16,-999.25,-999.25,0.2,110.67,68.9485,4914.3296,42.22,38,2415.0188,8.2817,17.3584,0.295,5474.8726,18.7746,0.1891,3785.7554,9.54,2.3,1,29.92,0.3027,0.9709,127.7527,1710.9948,0.1613,-999.25,2754.8391
1711.124,109.39,-999.25,-999.25,0.2,109.98,68.9455,4913.8823,40.72,38,2415.2339,8.2817,17.3584,0.2895,5475.3706,18.7746,0.1919,3783.3022,10.28,2.3,1,29.75,0.2999,0.9443,127.7568,1711.1472,0.1488,-999.25,2772.1226
1711.2764,111.22,-999.25,-999.25,0.2,111.11,68.9426,4913.5928,39.46,38,2415.449,8.2817,17.3584,0.2687,5475.8687,18.7747,0.1925,3781.3247,11.12,2.3,1,29.58,0.3044,0.9212,127.7609,1711.2996,0.1385,-999.25,2743.9299
1711.4288,113.89,-999.25,-999.25,0.2,114.49,68.9396,4913.6919,39.72,38,2415.6638,8.2817,17.3584,0.2378,5476.3662,18.7747,0.1893,3780.5188,12.14,2.3,1,29.41,0.318,0.8903,127.765,1711.452,0.1406,-999.25,2662.9231
1711.5812,115.28,-999.25,-999.25,0.2133,114.49,68.9366,4913.7754,40.66,38,2415.8789,8.2817,17.3584,0.1999,5476.8599,18.7747,0.2038,3779.6736,13.37,2.28,1,29.26,0.3246,0.7909,127.769,1711.6044,0.1483,-999.25,2662.9231
1711.7336,115.22,-999.25,-999.25,0.24,115.18,68.9337,4914.189,40.2,38,2416.094,8.2817,17.3584,0.1694,5477.3447,18.7747,0.2355,3779.8401,14.75,2.24,1,29.1,0.3407,0.6752,127.7731,1711.7568,0.1445,-999.25,2646.9705
1711.886,115.14,-999.25,-999.25,0.2533,115.18,68.9307,4914.5996,37.75,38,2416.3088,8.2817,17.3584,0.1564,5477.8252,18.7747,0.255,3780.0068,16.7,2.22,1,28.94,0.3474,0.6108,127.7772,1711.9092,0.1248,-999.25,2646.9705
1712.0384,115.5,-999.25,-999.25,0.2733,115.18,68.9277,4915.1123,36.23,38,2416.5239,8.2817,17.3584,0.147,5478.2993,18.7747,0.2815,3780.4949,19.33,2.19,1,28.8,0.3574,0.5298,127.7813,1712.0616,0.1129,-999.25,2646.9705
1712.1908,116.11,-999.25,-999.25,0.2867,116.16,68.9248,4915.5996,36.61,38,2416.739,8.2817,17.3584,0.1355,5478.769,18.7746,0.2961,3780.9143,22.22,2.17,1,28.69,0.368,0.4713,127.7853,1712.214,0.1158,-999.25,2624.6389
1712.3432,116.77,-999.25,-999.25,0.2933,116.48,68.9218,4916.0923,36.56,38,2416.9539,8.2817,17.3584,0.1223,5479.2363,18.7745,0.3039,3781.355,24.3,2.16,1,28.62,0.3726,0.4407,127.7894,1712.3665,0.1154,-999.25,2617.4282
1712.4956,117.12,-999.25,-999.25,0.3,116.43,68.9188,4916.5483,35.23,38,2417.1689,8.2817,17.3584,0.1169,5479.7017,18.7745,0.3141,3781.6899,24.28,2.15,1,28.58,0.3757,0.4334,127.7935,1712.5188,0.1052,-999.25,2618.5522
1712.648,116.75,-999.25,-999.25,0.3067,116.26,68.9158,4916.8945,34.97,38,2417.3838,8.2817,17.3584,0.1224,5480.165,18.7744,0.3231,3781.6973,22.44,2.14,1,28.54,0.3784,0.4407,127.7976,1712.6711,0.1032,-999.25,2622.3813
1712.8004,115.5,-999.25,-999.25,0.3,116.26,68.9129,4917.2705,36.4,38,2417.5989,8.2817,17.3584,0.1375,5480.6304,18.7743,0.3127,3781.7908,20.02,2.15,1,28.49,0.375,0.4743,127.8016,1712.8236,0.1142,-999.25,2622.3813
1712.9528,113.7,-999.25,-999.25,0.2933,112.69,68.9099,4917.8105,38.66,38,2417.814,8.2817,17.3584,0.1655,5481.0977,18.7742,0.3062,3782.3735,18.14,2.16,1,28.44,0.3574,0.4971,127.8057,1712.976,0.132,-999.25,2705.458
1713.1052,112.26,-999.25,-999.25,0.28,112.69,68.9069,4918.4326,39.05,38,2418.0288,8.2817,17.3584,0.2028,5481.5698,18.7742,0.289,3783.1943,16.52,2.18,1,28.37,0.3508,0.5452,127.8098,1713.1284,0.1352,-999.25,2705.458
1713.2576,112.15,-999.25,-999.25,0.2667,113.01,68.904,4919.1299,37.73,38,2418.2439,8.2817,17.3584,0.2315,5482.0459,18.7741,0.274,3784.2356,14.96,2.2,1,28.3,0.3454,0.6073,127.8139,1713.2808,0.1246,-999.25,2697.7971
1713.41,112.97,-999.25,-999.25,0.2467,113.34,68.901,4919.9019,36.9,38,2418.459,8.2817,17.3584,0.2466,5482.5288,18.7741,0.2502,3785.488,13.62,2.23,1,28.23,0.3367,0.6934,127.8179,1713.4332,0.1181,-999.25,2689.9421
1713.5624,113.82,-999.25,-999.25,0.2267,113.34,68.898,4920.7051,37.44,38,2418.6738,8.2817,17.3584,0.2536,5483.0176,18.7741,0.2252,3786.8215,12.45,2.26,1,28.14,0.3267,0.7874,127.822,1713.5856,0.1223,-999.25,2689.9421
