DEPTH,CALI,DPHI,DST,DT,DT_NCT,FP,GR,HP,LLD,LLS,MSFL,MW,NPHI,OB,OBG,PHIE,PHIT,PPP,RES_DEEP,RHOB_combined,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1439.2424,8.473,0.1941,-999.25,98.4706,73.9447,4339.832,25.162,2043.5399,-999.25,-999.25,-999.25,17.8,0.3062,4723.314,19.2554,0.2325,0.2509,3686.0056,11.908,2.3089,-1.754,0.3078,0.8371,151.8497,1439.2656,0.0265,-999.25,3096.1328
1439.3948,8.569,0.1941,-999.25,98.4689,73.9415,4340.4492,25.976,2043.7549,-999.25,-999.25,-999.25,17.8,0.3262,4723.814,19.2554,0.2321,0.2509,3686.7588,11.908,2.3089,-1.801,0.3078,0.8336,151.855,1439.418,0.0308,-999.25,3096.1863
1439.5472,8.552,0.1941,-999.25,98.4672,73.9383,4341.0298,26.54,2043.9698,-999.25,-999.25,-999.25,17.8,0.3292,4724.3135,19.2554,0.2317,0.2509,3687.4136,11.908,2.3089,-1.882,0.3077,0.8311,151.8603,1439.5704,0.0338,-999.25,3096.2395
1439.6996,8.455,0.1952,-999.25,98.7635,73.9351,4341.5679,25.769,2044.1849,-999.25,-999.25,-999.25,17.8,0.3144,4724.813,19.2554,0.2333,0.2527,3687.9543,11.694,2.3072,-1.836,0.3101,0.838,151.8656,1439.7228,0.0297,-999.25,3086.9507
1439.852,8.482,0.1952,-999.25,98.7617,73.9319,4342.1177,25.567,2044.3999,-999.25,-999.25,-999.25,17.8,0.2997,4725.3125,19.2553,0.2335,0.2526,3688.5273,11.694,2.3072,-1.857,0.3101,0.8389,151.8708,1439.8752,0.0286,-999.25,3087.0068
1440.0044,8.502,0.1946,-999.25,98.6116,73.9287,4342.6826,26.024,2044.6149,-999.25,-999.25,-999.25,17.8,0.3032,4725.812,19.2553,0.2326,0.2517,3689.1396,11.8,2.3081,-1.957,0.3089,0.8352,151.8761,1440.0276,0.0311,-999.25,3091.7058
1440.1568,8.512,0.1946,-999.25,98.6098,73.9255,4343.248,26.167,2044.83,-999.25,-999.25,-999.25,17.8,0.3068,4726.3115,19.2553,0.2325,0.2517,3689.7534,11.8,2.3081,-1.854,0.3089,0.8346,151.8814,1440.1801,0.0318,-999.25,3091.7622
1440.3092,8.587,0.1935,-999.25,98.3104,73.9223,4343.8442,26.173,2045.0449,-999.25,-999.25,-999.25,17.8,0.2761,4726.8115,19.2553,0.2313,0.25,3690.4512,12.016,2.3098,-1.759,0.3065,0.831,151.8867,1440.3324,0.0318,-999.25,3101.178
1440.4616,8.448,0.1898,-999.25,97.3828,73.9191,4344.4268,26.103,2045.2599,-999.25,-999.25,-999.25,17.8,0.2733,4727.313,19.2553,0.2276,0.2444,3691.1084,12.718,2.3153,-1.647,0.2991,0.8209,151.8919,1440.4847,0.0315,-999.25,3130.7175
1440.614,8.571,0.1865,-999.25,96.5417,73.9159,4344.9941,26.2,2045.4749,-999.25,-999.25,-999.25,17.8,0.2744,4727.8149,19.2554,0.2241,0.2394,3691.7234,13.396,2.3203,-1.678,0.2923,0.8112,151.8972,1440.6372,0.032,-999.25,3157.9934
1440.7664,8.632,0.1833,-999.25,95.75,73.9127,4345.5674,26.992,2045.6899,-999.25,-999.25,-999.25,17.8,0.2755,4728.3184,19.2554,0.2203,0.2346,3692.3538,14.073,2.3251,-1.762,0.286,0.7993,151.9025,1440.7896,0.0362,-999.25,3184.105
1440.9188,8.66,0.1777,-999.25,94.3917,73.9095,4346.1523,27.552,2045.9049,-999.25,-999.25,-999.25,17.8,0.281,4728.8232,19.2554,0.2143,0.2264,3693.0105,15.331,2.3334,-1.83,0.2751,0.7826,151.9078,1440.942,0.0392,-999.25,3229.9243
1441.0712,8.748,0.1717,-999.25,92.9348,73.9063,4346.7554,28.134,2046.1199,-999.25,-999.25,-999.25,17.8,0.2832,4729.3306,19.2554,0.2077,0.2176,3693.7144,16.829,2.3425,-1.817,0.2635,0.7655,151.9131,1441.0944,0.0424,-999.25,3280.5586
1441.2236,8.845,0.1661,-999.25,91.6217,73.903,4347.3765,29.218,2046.335,-999.25,-999.25,-999.25,17.8,0.2779,4729.8394,19.2555,0.2013,0.2095,3694.4644,18.327,2.3509,-1.713,0.253,0.7481,151.9183,1441.2468,0.0483,-999.25,3327.5747
1441.376,8.857,0.1601,-999.25,90.2328,73.8998,4348.021,29.686,2046.5499,-999.25,-999.25,-999.25,17.8,0.2526,4730.3501,19.2555,0.1948,0.201,3695.2737,20.084,2.3599,-1.644,0.2419,0.7334,151.9236,1441.3992,0.0509,-999.25,3378.7942
1441.5284,8.762,0.1525,-999.25,88.5219,73.8966,4348.6934,28.678,2046.7649,-999.25,-999.25,-999.25,17.8,0.2248,4730.8633,19.2555,0.1876,0.1904,3696.1533,22.526,2.3712,-1.638,0.2282,0.7238,151.9289,1441.5516,0.0454,-999.25,3444.0974
1441.6808,8.579,0.1438,-999.25,86.5962,73.8935,4349.395,26.99,2046.9799,-999.25,-999.25,-999.25,17.8,0.2237,4731.3794,19.2556,0.1795,0.1783,3697.1096,25.701,2.3843,-1.655,0.2128,0.7175,151.9342,1441.704,0.0362,-999.25,3520.6863
1441.8332,8.436,0.1554,-999.25,89.1596,73.8902,4350.0815,25.623,2047.1949,-999.25,-999.25,-999.25,17.8,0.2207,4731.8916,19.2557,0.1922,0.1943,3698.0293,21.572,2.3669,-1.669,0.2333,0.7433,151.9394,1441.8564,0.0289,-999.25,3419.4641
1441.9856,8.338,0.1763,-999.25,94.0367,73.8871,4350.7637,24.432,2047.4099,-999.25,-999.25,-999.25,17.8,0.2049,4732.397,19.2557,0.2145,0.2243,3698.9502,15.67,2.3356,-1.681,0.2723,0.793,151.9447,1442.0088,0.0227,-999.25,3242.1177
1442.138,8.367,0.1943,-999.25,98.5219,73.8838,4351.4126,23.923,2047.6249,-999.25,-999.25,-999.25,17.8,0.1942,4732.897,19.2557,0.2334,0.2512,3699.79,11.847,2.3086,-1.638,0.3082,0.8436,151.95,1442.1613,0.02,-999.25,3094.5205
1442.2904,8.528,0.2071,-999.25,101.8604,73.8806,4352.0435,25.597,2047.8398,-999.25,-999.25,-999.25,17.8,0.1906,4733.3926,19.2557,0.2457,0.271,3700.5894,9.699,2.2894,-1.585,0.3349,0.8764,151.9553,1442.3136,0.0288,-999.25,2993.0969
1442.4428,8.565,0.2233,-999.25,106.3067,73.8774,4352.6567,26.56,2048.0549,-999.25,-999.25,-999.25,17.8,0.1924,4733.8828,19.2556,0.2619,0.2969,3701.3491,7.505,2.2651,-1.557,0.3705,0.9307,151.9606,1442.4659,0.0339,-999.25,2867.9099
1442.5952,8.602,0.228,-999.25,107.6438,73.8742,4353.3013,26.918,2048.27,-999.25,-999.25,-999.25,17.8,0.1995,4734.3716,19.2556,0.2666,0.3046,3702.1978,6.962,2.258,-1.567,0.3812,0.9477,151.9658,1442.6184,0.0358,-999.25,2832.2861
1442.7476,8.724,0.2332,-999.25,109.1455,73.871,4353.9629,28.227,2048.4849,-999.25,-999.25,-999.25,17.8,0.2125,4734.8584,19.2555,0.2713,0.3132,3703.0935,6.406,2.2502,-1.604,0.3932,0.9634,151.9711,1442.7708,0.0429,-999.25,2793.3176
1442.9,8.881,0.2388,-999.25,110.8046,73.8678,4354.6411,30.601,2048.7,-999.25,-999.25,-999.25,17.8,0.246,4735.3438,19.2555,0.2757,0.3226,3704.0378,5.851,2.2418,-1.558,0.4064,0.9771,151.9764,1442.9232,0.056,-999.25,2751.4927
1443.0524,9.213,0.245,-999.25,112.6585,73.8646,4355.3193,32.906,2048.9148,-999.25,-999.25,-999.25,17.8,0.3028,4735.8271,19.2554,0.2808,0.3331,3704.9871,5.296,2.2325,-1.478,0.4213,0.9942,151.9817,1443.0756,0.069,-999.25,2706.2144
1443.2048,9.498,0.2531,-999.25,115.1463,73.8614,4355.998,35.067,2049.1299,-999.25,-999.25,-999.25,17.8,0.359,4736.3076,19.2553,0.2879,0.3472,3705.9414,4.645,2.2203,-1.401,0.4412,1,151.987,1443.228,0.0815,-999.25,2647.7451
1443.3572,9.808,0.2542,-999.25,115.4908,73.8582,4356.6626,38.602,2049.345,-999.25,-999.25,-999.25,17.8,0.4084,4736.7876,19.2552,0.2868,0.3491,3706.8572,4.562,2.2187,-1.324,0.4439,1,151.9922,1443.3804,0.1025,-999.25,2639.8472
1443.5096,10.056,0.2537,-999.25,115.3167,73.855,4357.3286,41.024,2049.5598,-999.25,-999.25,-999.25,17.8,0.4276,4737.2681,19.2552,0.2847,0.3481,3707.7783,4.603,2.2195,-1.247,0.4425,0.9949,151.9975,1443.5328,0.1175,-999.25,2643.8325
1443.662,10.207,0.2525,-999.25,114.9635,73.8518,4357.979,42.529,2049.7749,-999.25,-999.25,-999.25,17.8,0.4288,4737.749,19.2551,0.2826,0.3461,3708.655,4.688,2.2212,-1.166,0.4397,0.9815,152.0028,1443.6852,0.1269,-999.25,2651.9551
1443.8144,10.268,0.2494,-999.25,113.9896,73.8486,4358.6416,44.052,2049.99,-999.25,-999.25,-999.25,17.8,0.4264,4738.231,19.255,0.2783,0.3407,3709.5642,4.933,2.2259,-1.104,0.4319,0.9584,152.0081,1443.8376,0.1367,-999.25,2674.6128
1443.9668,10.179,0.2445,-999.25,112.5019,73.8454,4359.3306,43.234,2050.2048,-999.25,-999.25,-999.25,17.8,0.4223,4738.7144,19.2549,0.2738,0.3322,3710.542,5.337,2.2333,-1.041,0.42,0.9403,152.0133,1443.99,0.1314,-999.25,2709.9812
1444.1192,10.066,0.2413,-999.25,111.5419,73.8422,4360.0171,41.758,2050.4199,-999.25,-999.25,-999.25,17.8,0.3964,4739.1987,19.2549,0.2715,0.3268,3711.5103,5.618,2.238,-1.005,0.4123,0.9334,152.0186,1444.1425,0.1221,-999.25,2733.3052
1444.2716,9.946,0.2402,-999.25,111.2059,73.839,4360.7471,39.557,2050.635,-999.25,-999.25,-999.25,17.8,0.3804,4739.6836,19.2548,0.2718,0.3249,3712.5977,5.72,2.2397,-0.943,0.4096,0.9397,152.0239,1444.2948,0.1084,-999.25,2741.5637
1444.424,9.653,0.2391,-999.25,110.8864,73.8358,4361.5244,37.997,2050.8499,-999.25,-999.25,-999.25,17.8,0.3734,4740.1685,19.2547,0.2716,0.3231,3713.8123,5.819,2.2413,-0.929,0.4071,0.9428,152.0292,1444.4471,0.0989,-999.25,2749.4629
1444.5764,9.615,0.2374,-999.25,110.3782,73.8326,4362.3496,37.261,2051.0649,-999.25,-999.25,-999.25,17.8,0.374,4740.6543,19.2547,0.2703,0.3202,3715.1548,5.981,2.2439,-0.884,0.403,0.939,152.0345,1444.5996,0.0945,-999.25,2762.1218
1444.7288,9.61,0.2355,-999.25,109.8113,73.8294,4363.2393,37.453,2051.2798,-999.25,-999.25,-999.25,17.8,0.3846,4741.1406,19.2546,0.2682,0.317,3716.6719,6.168,2.2468,-0.857,0.3985,0.9299,152.0397,1444.752,0.0956,-999.25,2776.3813
1444.8812,9.622,0.2321,-999.25,108.8262,73.8262,4364.1616,37.461,2051.4949,-999.25,-999.25,-999.25,17.8,0.3692,4741.6279,19.2546,0.2647,0.3113,3718.2761,6.51,2.2519,-0.853,0.3906,0.9157,152.045,1444.9044,0.0957,-999.25,2801.5132
1445.0336,9.655,0.2289,-999.25,107.8996,73.823,4365.1177,37.801,2051.71,-999.25,-999.25,-999.25,17.8,0.3498,4742.1167,19.2545,0.2611,0.306,3719.969,6.852,2.2567,-0.807,0.3832,0.9009,152.0503,1445.0568,0.0977,-999.25,2825.5715
1445.186,9.708,0.2258,-999.25,107.0253,73.8198,4366.1465,37.702,2051.9248,-999.25,-999.25,-999.25,17.8,0.3474,4742.606,19.2545,0.258,0.301,3721.8582,7.194,2.2613,-0.769,0.3762,0.8893,152.0556,1445.2092,0.0971,-999.25,2848.6541
1445.3384,9.554,0.222,-999.25,105.9536,73.8166,4367.1421,36.653,2052.1399,-999.25,-999.25,-999.25,17.8,0.3533,4743.0967,19.2545,0.2547,0.2948,3723.656,7.641,2.267,-0.755,0.3676,0.8798,152.0609,1445.3616,0.0908,-999.25,2877.4675
1445.4908,9.415,0.2228,-999.25,106.1752,73.8134,4368.0996,34.987,2052.355,-999.25,-999.25,-999.25,17.8,0.3528,4743.5869,19.2544,0.2566,0.2961,3725.3501,7.545,2.2658,-0.83,0.3694,0.8908,152.0661,1445.514,0.081,-999.25,2871.4619
1445.6432,9.225,0.2241,-999.25,106.5485,73.8102,4369.0205,34.095,2052.5698,-999.25,-999.25,-999.25,17.8,0.3415,4744.0771,19.2544,0.2585,0.2983,3726.9463,7.387,2.2638,-0.87,0.3724,0.9002,152.0714,1445.6664,0.0758,-999.25,2861.4016
1445.7956,9.206,0.2259,-999.25,107.055,73.807,4369.8711,33.153,2052.7849,-999.25,-999.25,-999.25,17.8,0.3316,4744.5664,19.2543,0.2609,0.3012,3728.3528,7.179,2.2611,-0.938,0.3764,0.9117,152.0767,1445.8188,0.0704,-999.25,2847.8638
1445.948,9.112,0.2285,-999.25,107.794,73.8038,4370.6631,32.221,2053,-999.25,-999.25,-999.25,17.8,0.3168,4745.0552,19.2543,0.2642,0.3054,3729.6025,6.888,2.2572,-1.001,0.3824,0.9264,152.082,1445.9712,0.0651,-999.25,2828.3396
1446.1004,9.02,0.2325,-999.25,108.9311,73.8006,4371.334,31.294,2053.2148,-999.25,-999.25,-999.25,17.8,0.3121,4745.5425,19.2542,0.2688,0.312,3730.5251,6.467,2.2513,-1.062,0.3914,0.947,152.0872,1446.1237,0.0598,-999.25,2798.8154
1446.2528,8.955,0.2367,-999.25,110.1612,73.7974,4371.9507,30.27,2053.4299,-999.25,-999.25,-999.25,17.8,0.3147,4746.0283,19.2542,0.2737,0.319,3731.3044,6.045,2.245,-1.125,0.4013,0.9698,152.0925,1446.276,0.0541,-999.25,2767.563
1446.4052,8.861,0.2407,-999.25,111.3479,73.7942,4372.4717,29.686,2053.645,-999.25,-999.25,-999.25,17.8,0.3258,4746.5127,19.2541,0.2782,0.3257,3731.8259,5.668,2.239,-1.13,0.4108,0.9902,152.0978,1446.4283,0.0509,-999.25,2738.0674
1446.5576,8.963,0.2432,-999.25,112.114,73.791,4372.8994,30.047,2053.8599,-999.25,-999.25,-999.25,17.8,0.3394,4746.9966,19.254,0.2806,0.3301,3732.0947,5.439,2.2352,-1.13,0.4169,1,152.1031,1446.5808,0.0529,6.9975,2719.3574
1446.71,9.149,0.2463,-999.25,113.0347,73.7878,4373.2534,32.497,2054.075,-999.25,-999.25,-999.25,17.8,0.3528,4747.4795,19.254,0.2823,0.3353,3732.1655,5.178,2.2306,-1.13,0.4243,1,152.1084,1446.7332,0.0666,-999.25,2697.2075
1446.8624,9.534,0.2474,-999.25,113.3746,73.7846,4373.5723,35.646,2054.2898,-999.25,-999.25,-999.25,17.8,0.3575,4747.9619,19.2539,0.2816,0.3372,3732.1426,5.085,2.2289,-1.13,0.427,0.9926,152.1136,1446.8856,0.0849,-999.25,2689.1213
1447.0148,9.929,0.2479,-999.25,113.5407,73.7814,4373.8735,40.125,2054.5049,-999.25,-999.25,-999.25,17.8,0.3706,4748.4443,19.2538,0.2794,0.3381,3732.0715,5.04,2.2281,-1.13,0.4283,0.9727,152.1189,1447.038,0.1119,-999.25,2685.1873
1447.1672,10.319,0.2473,-999.25,113.3706,73.7782,4374.1763,43.789,2054.72,-999.25,-999.25,-999.25,17.8,0.3875,4748.9268,19.2538,0.2764,0.3371,3732.0042,5.085,2.229,-1.132,0.427,0.9513,152.1242,1447.1904,0.135,-999.25,2689.2163
1447.3196,10.364,0.2451,-999.25,112.6848,73.775,4374.4971,44.402,2054.9348,-999.25,-999.25,-999.25,17.8,0.3804,4749.4097,19.2537,0.2737,0.3333,3731.9844,5.273,2.2323,-1.092,0.4215,0.9375,152.1295,1447.3428,0.139,-999.25,2705.5828
1447.472,10.274,0.2423,-999.25,111.8364,73.7718,4374.8003,43.845,2055.1499,-999.25,-999.25,-999.25,17.8,0.3854,4749.894,19.2536,0.2711,0.3285,3731.9158,5.517,2.2366,-0.927,0.4147,0.9279,152.1348,1447.4952,0.1354,-999.25,2726.1074
1447.6244,10.105,0.2395,-999.25,110.9954,73.7686,4375.124,42.638,2055.365,-999.25,-999.25,-999.25,17.8,0.3934,4750.3789,19.2536,0.269,0.3237,3731.9004,5.772,2.2408,-0.85,0.408,0.9217,152.14,1447.6476,0.1276,-999.25,2746.7629
1447.7768,9.929,0.2367,-999.25,110.1571,73.7654,4375.4824,41.224,2055.5798,-999.25,-999.25,-999.25,17.8,0.3964,4750.8647,19.2535,0.267,0.319,3731.9783,6.04,2.245,-0.827,0.4013,0.9166,152.1453,1447.8,0.1187,-999.25,2767.666
1447.9292,9.807,0.2327,-999.25,108.9983,73.7622,4375.8413,39.722,2055.7949,-999.25,-999.25,-999.25,17.8,0.3975,4751.3521,19.2535,0.2639,0.3123,3732.0535,6.435,2.251,-0.795,0.392,0.9076,152.1506,1447.9524,0.1094,-999.25,2797.0898
1448.0816,9.708,0.2299,-999.25,108.1771,73.759,4376.2168,38.414,2056.01,-999.25,-999.25,-999.25,17.8,0.4034,4751.8403,19.2534,0.2618,0.3076,3732.1743,6.733,2.2552,-0.764,0.3854,0.9024,152.1559,1448.1049,0.1014,-999.25,2818.3235
1448.234,9.596,0.2264,-999.25,107.2024,73.7558,4376.6108,37.239,2056.2249,-999.25,-999.25,-999.25,17.8,0.4029,4752.3296,19.2534,0.2589,0.302,3732.3423,7.108,2.2604,-0.742,0.3776,0.8948,152.1611,1448.2572,0.0943,-999.25,2843.948
1448.3864,9.352,0.2202,-999.25,105.4523,73.7526,4377.0059,35.903,2056.4399,-999.25,-999.25,-999.25,17.8,0.3981,4752.8208,19.2533,0.2533,0.2919,3732.5103,7.845,2.2697,-0.74,0.3636,0.8773,152.1664,1448.4095,0.0864,-999.25,2891.1465
1448.5388,9.282,0.2171,-999.25,104.5906,73.7494,4377.4019,34.237,2056.6548,-999.25,-999.25,-999.25,17.8,0.3964,4753.313,19.2533,0.2512,0.2869,3732.6782,8.24,2.2743,-0.746,0.3567,0.8737,152.1717,1448.562,0.0766,-999.25,2914.9661
1448.6912,9.179,0.2141,-999.25,103.7737,73.7463,4377.7817,33.225,2056.8699,-999.25,-999.25,-999.25,17.8,0.3646,4753.8066,19.2533,0.2487,0.2822,3732.8008,8.636,2.2788,-0.695,0.3502,0.8678,152.177,1448.7144,0.0708,-999.25,2937.9126
1448.8436,9.177,0.211,-999.25,102.916,73.743,4378.145,32.99,2057.085,-999.25,-999.25,-999.25,17.8,0.3276,4754.3008,19.2532,0.2456,0.2772,3732.8774,9.076,2.2835,-0.611,0.3433,0.8578,152.1823,1448.8668,0.0695,-999.25,2962.397
1448.996,9.267,0.2098,-999.25,102.6038,73.7399,4378.4424,32.969,2057.2998,-999.25,-999.25,-999.25,17.8,0.3037,4754.7954,19.2532,0.2443,0.2753,3732.7737,9.242,2.2853,-0.668,0.3408,0.8541,152.1875,1449.0192,0.0693,-999.25,2971.4109
1449.1484,9.296,0.2093,-999.25,102.4474,73.7366,4378.7051,33.547,2057.5149,-999.25,-999.25,-999.25,17.8,0.2938,4755.29,19.2532,0.2434,0.2744,3732.5764,9.326,2.2861,-0.697,0.3396,0.8493,152.1928,1449.1716,0.0727,-999.25,2975.9473
1449.3008,9.513,0.2087,-999.25,102.2908,73.7335,4378.8965,34.822,2057.73,-999.25,-999.25,-999.25,17.8,0.2954,4755.7852,19.2532,0.2421,0.2735,3732.1833,9.411,2.287,-0.653,0.3383,0.8413,152.1981,1449.324,0.08,-999.25,2980.5032
1449.4532,9.55,0.2081,-999.25,102.1358,73.7303,4379.0156,36.449,2057.9448,-999.25,-999.25,-999.25,17.8,0.311,4756.2803,19.2532,0.2405,0.2726,3731.594,9.496,2.2879,-0.591,0.3371,0.8317,152.2034,1449.4764,0.0896,-999.25,2985.0264
1449.6056,9.367,0.2075,-999.25,101.9789,73.7271,4379.0361,35.128,2058.1599,-999.25,-999.25,-999.25,17.8,0.3304,4756.7759,19.2531,0.2406,0.2716,3730.7375,9.583,2.2888,-0.593,0.3358,0.8361,152.2086,1449.6288,0.0818,-999.25,2989.6189
1449.758,9.281,0.2062,-999.25,101.6422,73.7239,4379.0552,33.867,2058.375,-999.25,-999.25,-999.25,17.8,0.3321,4757.2715,19.2531,0.2401,0.2697,3729.8745,9.774,2.2907,-0.625,0.3331,0.8379,152.2139,1449.7812,0.0745,-999.25,2999.5222
1449.9104,9.171,0.2059,-999.25,101.5437,73.7207,4378.9917,32.48,2058.5898,-999.25,-999.25,-999.25,17.8,0.325,4757.7676,19.2531,0.2406,0.2691,3728.7891,9.83,2.2912,-0.632,0.3323,0.8431,152.2192,1449.9336,0.0666,-999.25,3002.4319
1450.0628,9.069,0.2055,-999.25,101.4441,73.7175,4378.8496,31.66,2058.8049,-999.25,-999.25,-999.25,17.8,0.3086,4758.2637,19.2531,0.2406,0.2685,3727.488,9.887,2.2918,-0.659,0.3316,0.8458,152.2245,1450.0861,0.0619,-999.25,3005.3799
1450.2152,9.132,0.2051,-999.25,101.3452,73.7143,4378.7109,31.618,2059.02,-999.25,-999.25,-999.25,17.8,0.295,4758.7598,19.2531,0.2403,0.2679,3726.1965,9.944,2.2923,-0.629,0.3308,0.8447,152.2298,1450.2384,0.0617,-999.25,3008.3127
1450.3676,8.987,0.2047,-999.25,101.2469,73.7111,4378.6074,31.431,2059.2349,-999.25,-999.25,-999.25,17.8,0.2938,4759.2559,19.2531,0.24,0.2674,3724.999,10.001,2.2929,-0.604,0.33,0.8445,152.235,1450.3907,0.0606,-999.25,3011.2334
1450.52,9.152,0.2046,-999.25,101.2014,73.7079,4378.5864,31.672,2059.45,-999.25,-999.25,-999.25,17.8,0.2979,4759.7524,19.253,0.2397,0.2671,3724.0273,10.027,2.2931,-0.573,0.3296,0.8427,152.2403,1450.5432,0.062,-999.25,3012.5874
1450.6724,9.203,0.2045,-999.25,101.1996,73.7047,4378.6904,32.809,2059.6648,-999.25,-999.25,-999.25,17.8,0.3115,4760.2485,19.253,0.239,0.2671,3723.3933,10.027,2.2932,-0.456,0.3296,0.8376,152.2456,1450.6956,0.0684,-999.25,3012.6409
1450.8248,9.294,0.2045,-999.25,101.1995,73.7015,4378.9961,33.417,2059.8799,-999.25,-999.25,-999.25,17.8,0.308,4760.7451,19.253,0.2386,0.2671,3723.3076,10.026,2.2932,-0.365,0.3296,0.8348,152.2509,1450.848,0.0719,-999.25,3012.6438
1450.9772,9.394,0.2034,-999.25,100.8915,73.6983,4379.4429,34.817,2060.095,-999.25,-999.25,-999.25,17.8,0.305,4761.2417,19.253,0.2366,0.2653,3723.6064,10.21,2.2949,-0.338,0.3271,0.8243,152.2562,1451.0004,0.08,-999.25,3021.8408
1451.1296,9.423,0.2034,-999.25,100.893,73.6951,4378.8301,35.118,2060.3098,-999.25,-999.25,-999.25,17.8,0.3074,4761.7388,19.253,0.2364,0.2653,3721.0234,10.208,2.2949,-0.355,0.3271,0.8229,152.2614,1451.1528,0.0818,-999.25,3021.7959
1451.282,9.453,0.2022,-999.25,100.5784,73.6919,4376.8057,35.116,2060.5249,-999.25,-999.25,-999.25,17.8,0.3091,4762.2358,19.253,0.2352,0.2634,3714.6028,10.4,2.2967,-0.349,0.3246,0.8191,152.2667,1451.3052,0.0818,-999.25,3031.2478
1451.4344,9.471,0.2022,-999.25,100.5831,73.6887,4373.9146,34.966,2060.74,-999.25,-999.25,-999.25,17.8,0.3086,4762.7329,19.253,0.2353,0.2634,3705.8264,10.396,2.2967,-0.355,0.3247,0.82,152.272,1451.4576,0.0809,-999.25,3031.1062
1451.5868,9.44,0.2017,-999.25,100.4305,73.6855,4370.583,35.004,2060.9548,-999.25,-999.25,-999.25,17.8,0.3097,4763.23,19.253,0.2347,0.2626,3695.8501,10.49,2.2975,-0.306,0.3234,0.8178,152.2773,1451.61,0.0811,-999.25,3035.7117
1451.7392,9.551,0.2017,-999.25,100.4431,73.6824,4366.7808,36.077,2061.1699,-999.25,-999.25,-999.25,17.8,0.3162,4763.7275,19.2529,0.2341,0.2626,3684.593,10.481,2.2975,-0.207,0.3235,0.813,152.2825,1451.7625,0.0874,-999.25,3035.3308
1451.8916,9.418,0.2017,-999.25,100.459,73.6792,4362.8457,36.114,2061.385,-999.25,-999.25,-999.25,17.8,0.3197,4764.2246,19.2529,0.2341,0.2627,3672.9739,10.47,2.2974,-0.184,0.3237,0.813,152.2878,1451.9148,0.0876,-999.25,3034.8506
1452.044,9.299,0.2018,-999.25,100.4764,73.676,4358.7407,34.066,2061.5999,-999.25,-999.25,-999.25,17.8,0.3209,4764.7217,19.2529,0.2354,0.2628,3660.8911,10.458,2.2973,-0.145,0.3238,0.8231,152.2931,1452.0673,0.0757,-999.25,3034.325
1452.1964,9.365,0.2019,-999.25,100.4923,73.6728,4354.5469,34.69,2061.8149,-999.25,-999.25,-999.25,17.8,0.3146,4765.2192,19.2529,0.2351,0.2629,3648.5659,10.447,2.2972,-0.102,0.3239,0.8203,152.2984,1452.2196,0.0793,-999.25,3033.845
1452.3488,9.358,0.2019,-999.25,100.5098,73.6696,4350.2617,34.223,2062.0298,-999.25,-999.25,-999.25,17.8,0.3065,4765.7163,19.2529,0.2355,0.263,3635.9902,10.435,2.2971,-0.034,0.3241,0.8228,152.3037,1452.3719,0.0766,-999.25,3033.3167
1452.5012,9.267,0.202,-999.25,100.5257,73.6664,4345.8613,33.57,2062.2449,-999.25,-999.25,-999.25,17.8,0.2956,4766.2134,19.2529,0.2359,0.2631,3623.0999,10.424,2.297,-0.033,0.3242,0.8261,152.3089,1452.5244,0.0728,-999.25,3032.8369
1452.6536,9.291,0.2021,-999.25,100.5432,73.6632,4341.4614,33.771,2062.46,-999.25,-999.25,-999.25,17.8,0.2856,4766.7109,19.2529,0.2359,0.2632,3610.2097,10.412,2.2969,0.002,0.3243,0.8254,152.3142,1452.6768,0.0739,-999.25,3032.3091
1452.806,9.289,0.2021,-999.25,100.5592,73.66,4337.0884,33.761,2062.6748,-999.25,-999.25,-999.25,17.8,0.2956,4767.208,19.2529,0.2359,0.2633,3597.3904,10.401,2.2968,0.026,0.3245,0.8256,152.3195,1452.8292,0.0739,-999.25,3031.8264
1452.9584,9.177,0.2027,-999.25,100.7178,73.6568,4332.751,33.347,2062.8899,-999.25,-999.25,-999.25,17.8,0.2992,4767.7046,19.2528,0.2368,0.2642,3584.6658,10.302,2.2959,0.068,0.3257,0.8295,152.3248,1452.9816,0.0715,-999.25,3027.0522
1453.1108,9.164,0.2039,-999.25,101.0207,73.6536,4328.521,32.488,2063.105,-999.25,-999.25,-999.25,17.8,0.2987,4768.2012,19.2528,0.2385,0.266,3572.2336,10.117,2.2942,0.141,0.3282,0.8374,152.3301,1453.134,0.0666,-999.25,3017.9761
1453.2632,9.205,0.2039,-999.25,101.019,73.6504,4324.4277,32.742,2063.3198,-999.25,-999.25,-999.25,17.8,0.3166,4768.6978,19.2528,0.2383,0.266,3560.1714,10.117,2.2942,0.148,0.3282,0.8362,152.3353,1453.2864,0.068,-999.25,3018.0269
1453.4156,9.308,0.2057,-999.25,101.5132,73.6472,4320.3931,33.647,2063.5349,-999.25,-999.25,-999.25,17.8,0.3292,4769.1938,19.2528,0.2397,0.2689,3548.2683,9.824,2.2914,0.111,0.3321,0.8381,152.3406,1453.4388,0.0732,-999.25,3003.334
1453.568,9.274,0.207,-999.25,101.8494,73.644,4316.3638,33.971,2063.75,-999.25,-999.25,-999.25,17.8,0.328,4769.6895,19.2528,0.2409,0.2709,3536.3794,9.63,2.2895,0.143,0.3348,0.8407,152.3459,1453.5912,0.0751,-999.25,2993.4202
