DEPTH,AC,CGR,DPHI,DT,DT_NCT,FP,GR,GRT,HP,HPG,MW,NPHI,OB,OBG,PHIE,PHIT,PP,PPP,RES_DEEP,RHOB_COMBINED,SHF,SP,SPHI,SW,TEMP,TVD,VCL,VES,VP
1619.125,-999,-999,0.0135,63.1823,66.7316,4075.8098,75.1482,42,2285.887,8.2836,10.0979,-999,5158.6557,18.694,0,0.0195,2040.4524,2016.1627,1.2496,2.5798,1,-19.4857,0.0255,1,155.9732,1619.125,0.526,-999,4825.3712
1619.25,-999,-999,0.0259,65.0352,66.7295,4074.3876,77.7226,42,2286.0634,8.2836,10.0979,-999,5159.1104,18.6942,0,0.0331,2173.0615,2011.0138,1.2414,2.5612,1,-19.6005,0.0403,1,155.9768,1619.25,0.5644,-999,4687.8928
1619.375,-999,-999,0.0393,67.114,66.7275,4072.6471,78.269,42,2286.2397,8.2836,10.0979,-999,5159.5615,18.6944,0,0.0481,2311.0258,2004.9474,1.24,2.5411,1,-19.7154,0.0569,1,155.9804,1619.375,0.5728,-999,4542.6893
1619.5,-999,-999,0.0522,69.203,66.7254,4070.6821,78.1596,42,2286.4161,8.2836,10.0979,-999,5160.0092,18.6946,0,0.0629,2439.3449,1998.235,1.24,2.5217,1,-19.8151,0.0736,1,155.9841,1619.5,0.5711,21.047,4405.5612
1619.625,-999,-999,0.0626,70.9452,66.7234,4068.8823,78.0868,42,2286.5924,8.2836,10.0979,-999,5160.4541,18.6947,0.004,0.0751,2539.2642,1992.0071,1.2368,2.5061,1,-19.8604,0.0876,1,155.9877,1619.625,0.57,-999,4297.3739
1619.75,-999,-999,0.0697,72.1728,66.7213,4067.2313,78.3423,42,2286.7688,8.2836,10.0979,-999,5160.8972,18.6949,0.0037,0.0836,2606.1791,1986.2138,1.23,2.4954,1,-19.8357,0.0974,1,155.9913,1619.75,0.5739,-999,4224.2791
1619.875,-999,-999,0.0765,73.3461,66.7193,4065.6803,78.7604,42,2286.9451,8.2836,10.0979,-999,5161.3384,18.695,0.0032,0.0916,2667.5605,1980.7136,1.23,2.4853,1,-19.8112,0.1068,1,155.9949,1619.875,0.5804,-999,4156.7043
1620,-999,-999,0.0808,74.1275,66.7173,4064.3385,78.4124,42,2287.1215,8.2836,10.0979,-999,5161.7785,18.6952,0.0036,0.0969,2707.2153,1975.8223,1.23,2.4788,1,-19.7944,0.113,1,155.9986,1620,0.575,-999,4112.8872
1620.125,-999,-999,0.0797,73.9323,66.7152,4063.4988,78.3281,42,2287.2978,8.2836,10.0979,-999,5162.2188,18.6953,0.0037,0.0956,2697.8155,1972.3878,1.224,2.4804,1,-19.778,0.1115,1,156.0022,1620.125,0.5737,-999,4123.7463
1620.25,-999,-999,0.0711,72.3976,66.7132,4063.1459,80.124,42,2287.4742,8.2836,10.0979,-999,5162.6615,18.6955,0.002,0.0851,2619.3634,1970.3618,1.22,2.4934,1,-19.7573,0.0992,1,156.0058,1620.25,0.602,-999,4211.1624
1620.375,-999,-999,0.0569,69.9899,66.7111,4063.0662,83.638,42,2287.6505,8.2836,10.0979,-999,5163.1079,18.6957,0,0.0684,2487.3228,1969.1218,1.22,2.5146,1,-19.7351,0.0799,1,156.0094,1620.375,0.6604,-999,4356.0292
1620.5,-999,-999,0.0431,67.7261,66.7091,4063.2515,87.1379,42,2287.8268,8.2836,10.0979,-999,5163.558,18.6959,0,0.0524,2352.3595,1968.6437,1.22,2.5354,1,-19.7187,0.0618,1,156.0131,1620.5,0.723,-999,4501.633
1620.625,-999,-999,0.0287,65.4715,66.707,4063.6957,88.9252,42,2288.0032,8.2836,10.0979,-999,5164.012,18.6961,0,0.0363,2206.2088,1968.9106,1.22,2.5569,1,-19.7023,0.0438,1,156.0167,1620.625,0.7568,-999,4656.6529
1620.75,-999,-999,0.0123,63.0113,66.705,4064.3462,89.8695,42,2288.1795,8.2836,10.0979,-999,5164.4703,18.6963,0,0.0182,2031.5986,1969.7679,1.22,2.5815,1,-19.6789,0.0241,1,156.0203,1620.75,0.7752,-999,4838.4663
1620.875,-999,-999,-0.0008,61.1256,66.7029,4065.0492,90.1181,42,2288.3559,8.2836,10.0979,-999,5164.9321,18.6965,0,0.0041,1885.8027,1970.7711,1.2252,2.6012,1,-19.6595,0.009,1,156.024,1620.875,0.7801,-999,4987.731
1621,-999,-999,-0.0101,59.8312,66.7009,4065.7995,89.2619,42,2288.5322,8.2836,10.0979,-999,5165.3963,18.6968,0,-0.0057,1779.0972,1971.9068,1.23,2.6151,1,-19.6431,-0.0014,1,156.0276,1621,0.7633,-999,5095.6365
1621.125,-999,-999,-0.0165,58.96,66.6988,4066.6422,87.0796,42,2288.7086,8.2836,10.0979,-999,5165.8623,18.697,0,-0.0124,1704.0432,1973.3081,1.23,2.6248,1,-19.6251,-0.0083,1,156.0312,1621.125,0.7219,-999,5170.9303
1621.25,-999,-999,-0.0206,58.4107,66.6968,4067.6433,83.9805,42,2288.8849,8.2836,10.0979,-999,5166.3294,18.6973,0,-0.0167,1655.3682,1975.1672,1.23,2.6309,1,-19.6005,-0.0127,1,156.0348,1621.25,0.6663,-999,5219.5582
1621.375,-999,-999,-0.0216,58.2793,66.6948,4068.7209,80.5412,42,2289.0613,8.2836,10.0979,-999,5166.7967,18.6975,0,-0.0177,1643.761,1977.2483,1.23,2.6324,1,-19.4874,-0.0138,1,156.0385,1621.375,0.6087,-999,5231.3265
1621.5,-999,-999,-0.0209,58.3749,66.6927,4069.8034,77.7965,42,2289.2376,8.2836,10.0979,-999,5167.2639,18.6978,0,-0.0169,1652.686,1979.344,1.23,2.6313,1,-19.3726,-0.013,1,156.0421,1621.5,0.5655,-999,5222.7592
1621.625,-999,-999,-0.019,58.6279,66.6907,4070.9104,76.3598,42,2289.4139,8.2836,10.0979,-999,5167.7305,18.698,0,-0.015,1675.6852,1981.5122,1.23,2.6285,1,-19.2577,-0.011,1,156.0457,1621.625,0.5438,-999,5200.2212
1621.75,-999,-999,-0.0167,58.9375,66.6886,4072.0157,76.1425,42,2289.5903,8.2836,10.0979,-999,5168.1966,18.6982,0,-0.0126,1703.4419,1983.6767,1.23,2.625,1,-19.1429,-0.0085,1,156.0493,1621.75,0.5406,-999,5172.9043
1621.875,-999,-999,-0.0148,59.1894,66.6866,4073.0545,76.5627,42,2289.7666,8.2836,10.0979,-999,5168.6621,18.6985,0,-0.0106,1725.8149,1985.6493,1.23,2.6222,1,-19.0281,-0.0065,1,156.053,1621.875,0.5468,-999,5150.8893
1622,-999,-999,-0.0141,59.2796,66.6846,4073.9474,77.0714,42,2289.943,8.2836,10.0979,-999,5169.1275,18.6987,0,-0.0099,1733.9472,1987.1983,1.23,2.6212,1,-18.9132,-0.0058,1,156.0566,1622,0.5545,-999,5143.0517
1622.125,-999,-999,-0.0134,59.3771,66.6825,4074.7062,77.5874,42,2290.1193,8.2836,10.0979,-999,5169.5926,18.699,0,-0.0092,1742.6843,1988.3582,1.23,2.6201,1,-18.8201,-0.005,1,156.0602,1622.125,0.5623,-999,5134.6066
1622.25,-999,-999,-0.0125,59.5083,66.6805,4075.3473,78.0767,42,2290.2957,8.2836,10.0979,-999,5170.0575,18.6992,0,-0.0082,1754.2905,1989.1767,1.23,2.6187,1,-18.7572,-0.0039,1,156.0638,1622.25,0.5698,-999,5123.2861
1622.375,-999,-999,-0.0111,59.6852,66.6784,4075.8956,78.3473,42,2290.472,8.2836,10.0979,-999,5170.5221,18.6995,0,-0.0068,1769.7455,1989.7263,1.2263,2.6167,1,-18.708,-0.0025,1,156.0675,1622.375,0.574,-999,5108.1013
1622.5,-999,-999,-0.0101,59.8295,66.6764,4076.342,78.3619,42,2290.6484,8.2836,10.0979,-999,5170.9864,18.6997,0,-0.0057,1782.3231,1989.9804,1.22,2.6152,1,-18.6569,-0.0014,1,156.0711,1622.5,0.5742,-999,5095.7813
1622.625,-999,-999,-0.0107,59.74,66.6744,4076.6773,78.37,42,2290.8247,8.2836,10.0979,-999,5171.4508,18.6999,0,-0.0064,1774.985,1989.911,1.22,2.6161,1,-18.6,-0.0021,1,156.0747,1622.625,0.5743,-999,5103.4156
1622.75,-999,-999,-0.0117,59.616,66.6723,4076.9355,78.3535,42,2291.0011,8.2836,10.0979,-999,5171.9155,18.7002,0,-0.0074,1764.6642,1989.6172,1.22,2.6175,1,-18.5835,-0.0031,1,156.0783,1622.75,0.5741,-999,5114.0306
1622.875,-999,-999,-0.0127,59.4671,66.6702,4077.1808,79.3074,42,2291.1774,8.2836,10.0979,-999,5172.3805,18.7004,0,-0.0085,1752.1391,1989.2851,1.22,2.6191,1,-18.6835,-0.0043,1,156.082,1622.875,0.589,-999,5126.8357
1623,-999,-999,-0.0152,59.1337,66.6682,4077.5267,80.825,42,2291.3537,8.2836,10.0979,-999,5172.8461,18.7007,0,-0.0111,1723.4499,1989.2445,1.2153,2.6228,1,-18.8147,-0.0069,1,156.0856,1623,0.6133,-999,5155.7411
1623.125,-999,-999,-0.0194,58.5713,66.6662,4078.095,81.7444,42,2291.5301,8.2836,10.0979,-999,5173.3129,18.7009,0,-0.0154,1673.9248,1989.8477,1.21,2.6291,1,-18.946,-0.0114,1,156.0892,1623.125,0.6284,-999,5205.2464
1623.25,-999,-999,-0.0244,57.9085,66.6641,4078.9368,80.9867,42,2291.7064,8.2836,10.0979,-999,5173.781,18.7012,0,-0.0206,1613.9444,1991.2437,1.21,2.6366,1,-19.0761,-0.0167,1,156.0929,1623.25,0.6159,-999,5264.8238
1623.375,-999,-999,-0.0257,57.7444,66.6621,4079.7408,79.28,42,2291.8828,8.2836,10.0979,-999,5174.2494,18.7014,0,-0.0219,1599.0292,1992.5292,1.21,2.6385,1,-19.1992,-0.018,1,156.0965,1623.375,0.5886,-999,5279.7856
1623.5,-999,-999,-0.017,58.8966,66.66,4080.0873,76.9165,42,2292.0591,8.2836,10.0979,-999,5174.7155,18.7016,0,-0.0129,1703.706,1992.4891,1.2025,2.6255,1,-19.3147,-0.0088,1,156.1001,1623.5,0.5521,-999,5176.4966
1623.625,-999,-999,-0.0035,60.7444,66.658,4080.0858,75.8575,42,2292.2355,8.2836,10.0979,-999,5175.178,18.7019,0,0.0012,1861.1587,1991.4442,1.2,2.6053,1,-19.3727,0.006,1,156.1037,1623.625,0.5364,-999,5019.0314
1623.75,-999,-999,0.0112,62.8449,66.656,4079.8206,75.3752,42,2292.4118,8.2836,10.0979,-999,5175.6367,18.7021,0,0.017,2026.2076,1989.6399,1.2,2.5832,1,-19.4172,0.0228,1,156.1074,1623.75,0.5293,-999,4851.2775
1623.875,-999,-999,0.0229,64.5918,66.6539,4079.3886,74.8667,42,2292.5882,8.2836,10.0979,-999,5176.0921,18.7023,0,0.0298,2153.4069,1987.3564,1.2,2.5656,1,-19.4725,0.0367,1,156.111,1623.875,0.5219,-999,4720.0736
1624,-999,-999,0.0274,65.2644,66.6519,4079.075,74.3887,42,2292.7645,8.2836,10.0979,-999,5176.5464,18.7025,0,0.0348,2200.3171,1985.4191,1.2,2.5589,1,-19.522,0.0421,1,156.1146,1624,0.515,-999,4671.4296
1624.125,-999,-999,0.0245,64.8213,66.6498,4079.0584,74.0687,42,2292.9409,8.2836,10.0979,-999,5177.0015,18.7027,0,0.0315,2170.0505,1984.3437,1.2,2.5633,1,-19.5795,0.0386,1,156.1182,1624.125,0.5104,-999,4703.3621
1624.25,-999,-999,0.0135,63.1804,66.6478,4079.6333,73.769,42,2293.1172,8.2836,10.0979,-999,5177.4595,18.7029,0,0.0195,2052.4455,1984.9827,1.2,2.5798,1,-19.59,0.0254,1,156.1219,1624.25,0.5062,-999,4825.5163
1624.375,-999,-999,0.0035,61.7393,66.6457,4080.7714,73.8997,42,2293.2935,8.2836,10.0979,-999,5177.9202,18.7031,0,0.0087,1942.6865,1987.2546,1.1951,2.5947,1,-19.5802,0.0139,1,156.1255,1624.375,0.508,-999,4938.152
1624.5,-999,-999,-0.0014,61.04,66.6437,4082.1987,74.569,42,2293.4699,8.2836,10.0979,-999,5178.3821,18.7034,0,0.0035,1887.2185,1990.3652,1.19,2.6021,1,-19.5638,0.0083,1,156.1291,1624.5,0.5176,-999,4994.7256
1624.625,-999,-999,-0.0011,61.0737,66.6417,4083.6982,75.589,42,2293.6462,8.2836,10.0979,-999,5178.844,18.7036,0,0.0037,1890.2296,1993.6862,1.1887,2.6017,1,-19.5474,0.0086,1,156.1327,1624.625,0.5324,-999,4991.9695
1624.75,-999,-999,0.0003,61.2871,66.6396,4085.2119,76.2783,42,2293.8226,8.2836,10.0979,-999,5179.3055,18.7038,0,0.0053,1907.6794,1997.0496,1.1805,2.5995,1,-19.531,0.0103,1,156.1364,1624.75,0.5426,-999,4974.5876
1624.875,-999,-999,-0.0024,60.8995,66.6376,4086.6645,75.388,42,2293.9989,8.2836,10.0979,-999,5179.7677,18.7041,0,0.0024,1876.6818,2000.2339,1.1646,2.6036,1,-19.5146,0.0072,1,156.14,1624.875,0.5295,-999,5006.2488
1625,-999,-999,0.0015,61.4414,66.6355,4087.9018,74.484,42,2294.1753,8.2836,10.0979,-999,5180.2289,18.7043,0,0.0065,1920.574,2002.7946,1.1541,2.5978,1,-19.4982,0.0115,1,156.1436,1625,0.5164,-999,4962.0948
1625.125,-999,-999,0.0091,62.5325,66.6335,4088.7345,74.2102,42,2294.3516,8.2836,10.0979,-999,5180.6881,18.7045,0,0.0147,2005.8096,2004.182,1.15,2.5864,1,-19.4818,0.0203,1,156.1473,1625.125,0.5124,-999,4875.5135
1625.25,-999,-999,0.0159,63.5323,66.6315,4089.3257,74.5669,42,2294.528,8.2836,10.0979,-999,5181.1455,18.7047,0,0.0221,2080.7552,2004.8706,1.1477,2.5762,1,-19.4654,0.0283,1,156.1509,1625.25,0.5175,-999,4798.7882
1625.375,-999,-999,0.0171,63.7232,66.6294,4089.9386,75.0192,42,2294.7043,8.2836,10.0979,-999,5181.6025,18.7049,0,0.0235,2094.9762,2005.623,1.14,2.5743,1,-19.449,0.0298,1,156.1545,1625.375,0.5241,-999,4784.4121
1625.5,-999,-999,0.0043,61.8539,66.6274,4090.765,75.4865,42,2294.8806,8.2836,10.0979,-999,5182.0629,18.7052,0,0.0096,1954.293,2006.99,1.14,2.5935,1,-19.4326,0.0148,1,156.1581,1625.5,0.5309,-999,4929.0028
1625.625,-999,-999,-0.0095,59.9142,66.6253,4091.9316,75.4286,42,2295.057,8.2836,10.0979,-999,5182.527,18.7054,0,-0.0051,1796.5657,2009.3402,1.1331,2.6142,1,-19.4162,-0.0007,1,156.1618,1625.625,0.5301,-999,5088.5775
1625.75,-999,-999,-0.0155,59.1032,66.6233,4093.4421,75.2625,42,2295.2333,8.2836,10.0979,-999,5182.9928,18.7056,0,-0.0113,1726.9148,2012.6881,1.13,2.6232,1,-19.3998,-0.0072,1,156.1654,1625.75,0.5276,-999,5158.4017
1625.875,-999,-999,-0.0108,59.7377,66.6212,4095.3379,74.8643,42,2295.4097,8.2836,10.0979,-999,5183.4572,18.7059,0,-0.0064,1782.1124,2017.1595,1.1267,2.6162,1,-19.3834,-0.0021,1,156.169,1625.875,0.5218,-999,5103.6121
1626,-999,-999,0.0015,61.4447,66.6192,4097.5255,74.2395,42,2295.586,8.2836,10.0979,-999,5183.9184,18.7061,0,0.0065,1923.1516,2022.487,1.1185,2.5978,1,-19.367,0.0116,1,156.1726,1626,0.5129,-999,4961.8283
1626.125,-999,-999,0.0121,62.9791,66.6172,4099.6178,74.0754,42,2295.7624,8.2836,10.0979,-999,5184.3768,18.7063,0,0.018,2041.8856,2027.5431,1.1103,2.5818,1,-19.3505,0.0238,1,156.1763,1626.125,0.5105,-999,4840.9401
1626.25,-999,-999,0.0189,63.9891,66.6151,4101.6089,73.1506,42,2295.9387,8.2836,10.0979,-999,5184.8333,18.7065,0,0.0254,2116.2917,2032.3084,1.11,2.5716,1,-19.2073,0.0319,1,156.1799,1626.25,0.4974,-999,4764.531
1626.375,-999,-999,0.0195,64.0745,66.6131,4103.5119,72.6096,42,2296.1151,8.2836,10.0979,-999,5185.2897,18.7067,0,0.0261,2122.7253,2036.8183,1.1039,2.5707,1,-19.0351,0.0326,1,156.1835,1626.375,0.4899,-999,4758.1807
1626.5,-999,-999,0.0167,63.6495,66.611,4105.22,72.5673,42,2296.2914,8.2836,10.0979,-999,5185.7469,18.7069,0,0.0229,2092.2995,2040.7598,1.1,2.575,1,-18.8547,0.0292,1,156.1871,1626.5,0.4893,-999,4789.952
1626.625,-999,-999,0.0117,62.9135,66.609,4106.613,73.0031,42,2296.4678,8.2836,10.0979,-999,5186.2053,18.7072,0,0.0175,2038.1525,2043.7818,1.1,2.5825,1,-18.6768,0.0233,1,156.1908,1626.625,0.4954,-999,4845.9877
1626.75,-999,-999,0.0044,61.8614,66.607,4107.5213,73.9152,42,2296.6441,8.2836,10.0979,-999,5186.6658,18.7074,0,0.0096,1957.7932,2045.3896,1.0993,2.5934,1,-18.5038,0.0149,1,156.1944,1626.75,0.5082,-999,4928.4053
1626.875,-999,-999,-0.0049,60.5414,66.6049,4107.9849,76.0878,42,2296.8204,8.2836,10.0979,-999,5187.1287,18.7076,0,-0.0003,1851.9045,2045.6981,1.0911,2.6074,1,-18.3234,0.0043,1,156.198,1626.875,0.5398,-999,5035.8606
1627,-999,-999,-0.0109,59.7203,66.6029,4108.0114,78.2334,42,2296.9968,8.2836,10.0979,-999,5187.5932,18.7079,0,-0.0066,1783.1664,2044.731,1.09,2.6164,1,-18.1786,-0.0022,1,156.2016,1627,0.5722,-999,5105.0991
1627.125,-999,-999,-0.0028,60.8431,66.6008,4107.6756,80.3311,42,2297.1731,8.2836,10.0979,-999,5188.0555,18.7081,0,0.002,1877.256,2042.7134,1.0847,2.6042,1,-18.0446,0.0067,1,156.2053,1627.125,0.6053,-999,5010.8895
1627.25,-999,-999,0.0105,62.7477,66.5988,4107.0926,81.34,42,2297.3495,8.2836,10.0979,-999,5188.5143,18.7083,0,0.0163,2027.1413,2039.9824,1.0729,2.5842,1,-17.9133,0.022,1,156.2089,1627.25,0.6217,-999,4858.7924
1627.375,-999,-999,0.0208,64.2713,66.5968,4106.3632,80.8188,42,2297.5258,8.2836,10.0979,-999,5188.9703,18.7085,0,0.0275,2139.1877,2036.8302,1.0583,2.5688,1,-17.7821,0.0342,1,156.2125,1627.375,0.6132,-999,4743.611
1627.5,-999,-999,0.0287,65.46,66.5947,4105.4833,79.82,42,2297.7022,8.2836,10.0979,-999,5189.4243,18.7087,0,0.0362,2222.1865,2033.2432,1.05,2.557,1,-17.65,0.0437,1,156.2162,1627.5,0.5971,-999,4657.471
1627.625,-999,-999,0.0371,66.772,66.5927,4104.4239,78.9155,42,2297.8785,8.2836,10.0979,-999,5189.876,18.7089,0,0.0456,2309.5206,2029.1376,1.0337,2.5444,1,-17.5278,0.0542,1,156.2198,1627.625,0.5828,-999,4565.9565
1627.75,-999,-999,0.0454,68.0994,66.5906,4103.2266,80.3176,42,2298.0549,8.2836,10.0979,-999,5190.3255,18.7091,0,0.0551,2393.6396,2024.6342,1.03,2.5319,1,-17.5,0.0648,1,156.2234,1627.75,0.6051,-999,4476.9565
1627.875,-999,-999,0.0535,69.4235,66.5886,4101.9853,83.0213,42,2298.2312,8.2836,10.0979,-999,5190.7728,18.7093,0,0.0645,2473.5848,2020.0063,1.03,2.5197,1,-17.5,0.0754,1,156.227,1627.875,0.6498,-999,4391.5684
1628,-999,-999,0.0615,70.7521,66.5866,4100.7595,85.3898,42,2298.4076,8.2836,10.0979,-999,5191.2181,18.7094,0.0002,0.0737,2550.0815,2015.4273,1.03,2.5078,1,-17.5,0.086,1,156.2307,1628,0.6911,-999,4309.1025
1628.125,-999,-999,0.0689,72.0313,66.5845,4099.3959,85.9085,42,2298.5839,8.2836,10.0979,-999,5191.6613,18.7096,0.0002,0.0826,2620.4487,2010.45,1.03,2.4966,1,-17.5,0.0963,1,156.2343,1628.125,0.7005,-999,4232.5773
1628.25,-999,-999,0.0734,72.8101,66.5825,4097.6427,84.9575,42,2298.7602,8.2836,10.0979,-999,5192.1033,18.7097,0.0003,0.0879,2661.9174,2004.3397,1.03,2.4899,1,-17.5,0.1025,1,156.2379,1628.25,0.6835,-999,4187.3044
1628.375,-999,-999,0.0693,72.0873,66.5804,4095.5352,84.0573,42,2298.9366,8.2836,10.0979,-999,5192.5465,18.7099,0.0004,0.083,2624.0922,1997.1947,1.03,2.4961,1,-17.5,0.0967,1,156.2415,1628.375,0.6677,-999,4229.2893
1628.5,-999,-999,0.0639,71.1657,66.5784,4093.7537,83.1357,42,2299.1129,8.2836,10.0979,-999,5192.9911,18.7101,0.0006,0.0766,2574.362,1990.9959,1.03,2.5041,1,-17.5,0.0893,1,156.2452,1628.5,0.6518,-999,4284.0589
1628.625,-999,-999,0.0593,70.3926,66.5764,4093.0071,82.1555,42,2299.2893,8.2836,10.0979,-999,5193.4368,18.7102,0.0005,0.0712,2531.4241,1987.8087,1.0338,2.511,1,-17.5,0.0831,1,156.2488,1628.625,0.6352,-999,4331.1094
1628.75,-999,-999,0.0557,69.7924,66.5743,4093.5428,81.0431,42,2299.4656,8.2836,10.0979,-999,5193.8836,18.7104,0,0.067,2497.33,1988.3549,1.042,2.5164,1,-17.5,0.0783,1,156.2524,1628.75,0.6169,-999,4368.356
1628.875,-999,-999,0.0517,69.1298,66.5723,4095.2079,79.6504,42,2299.642,8.2836,10.0979,-999,5194.3314,18.7106,0,0.0624,2458.7845,1992.1897,1.0502,2.5224,1,-17.5,0.073,1,156.256,1628.875,0.5944,-999,4410.2261
1629,-999,-999,0.0457,68.1452,66.5702,4097.6503,76.7458,42,2299.8183,8.2836,10.0979,-999,5194.7808,18.7108,0,0.0554,2399.598,1998.2863,1.0584,2.5314,1,-17.5,0.0652,1,156.2597,1629,0.5496,-999,4473.9475
1629.125,-999,-999,0.0429,67.7002,66.5682,4100.5284,73.6919,42,2299.9947,8.2836,10.0979,-999,5195.231,18.711,0,0.0523,2372.3068,2005.6514,1.0666,2.5356,1,-17.5,0.0616,1,156.2633,1629.125,0.5051,-999,4503.3552
1629.25,-999,-999,0.0417,67.4984,66.5662,4103.4025,70.5423,42,2300.171,8.2836,10.0979,-999,5195.6815,18.7112,0,0.0508,2359.9495,2013.0051,1.0748,2.5375,1,-17.5,0.06,1,156.2669,1629.25,0.4618,-999,4516.8189
1629.375,-999,-999,0.0392,67.104,66.5641,4105.9883,67.2978,42,2300.3473,8.2836,10.0979,-999,5196.1326,18.7113,0,0.048,2335.2237,2019.5181,1.083,2.5412,1,-17.4702,0.0568,1,156.2705,1629.375,0.4197,-999,4543.3662
1629.5,-999,-999,0.0337,66.2356,66.5621,4108.1461,64.3199,42,2300.5237,8.2836,10.0979,-999,5196.5852,18.7115,0,0.0418,2279.0843,2024.7817,1.09,2.5495,1,-17.3894,0.0499,1,156.2742,1629.5,0.3831,21.1642,4602.9333
1629.625,-999,-999,0.0281,65.3747,66.56,4109.9433,63.4829,42,2300.7,8.2836,10.0979,-999,5197.0394,18.7117,0,0.0355,2221.5717,2028.992,1.09,2.5579,1,-17.3156,0.043,1,156.2778,1629.625,0.3732,-999,4663.548
1629.75,-999,-999,0.0217,64.3994,66.558,4111.6392,64.6872,42,2300.8764,8.2836,10.0979,-999,5197.4952,18.7119,0,0.0284,2154.026,2032.904,1.09,2.5675,1,-17.2872,0.0352,1,156.2814,1629.75,0.3875,-999,4734.1753
1629.875,-999,-999,0.0155,63.4733,66.556,4113.2184,66.2593,42,2301.0527,8.2836,10.0979,-999,5197.9526,18.7122,0,0.0216,2087.4727,2036.4734,1.0958,2.5768,1,-17.4016,0.0278,1,156.2851,1629.875,0.4067,-999,4803.2487
1630,-999,-999,0.0092,62.5511,66.5539,4114.7908,67.2337,42,2301.2291,8.2836,10.0979,-999,5198.4118,18.7124,0,0.0148,2018.7281,2040.0199,1.1,2.5862,1,-17.5698,0.0204,1,156.2887,1630,0.4189,-999,4874.0637
1630.125,-999,-999,0.0028,61.6362,66.5519,4116.4476,66.9418,42,2301.4054,8.2836,10.0979,-999,5198.8726,18.7126,0,0.0079,1947.9612,2043.8095,1.1,2.5958,1,-17.7361,0.0131,1,156.2923,1630.125,0.4152,-999,4946.4122
1630.25,-999,-999,-0.003,60.8133,66.5498,4118.2417,65.1399,42,2301.5818,8.2836,10.0979,-999,5199.335,18.7128,0,0.0018,1882.0402,2047.9966,1.1,2.6045,1,-17.9079,0.0065,1,156.2959,1630.25,0.393,-999,5013.3449
1630.375,-999,-999,-0.007,60.2554,66.5478,4120.0805,63.0476,42,2301.7581,8.2836,10.0979,-999,5199.7985,18.7131,0,-0.0025,1836.1467,2052.3126,1.1,2.6105,1,-18.072,0.002,1,156.2996,1630.375,0.3681,-999,5059.7631
1630.5,-999,-999,-0.0085,60.0444,66.5458,4121.9222,62.7784,42,2301.9345,8.2836,10.0979,-999,5200.2623,18.7133,0,-0.0041,1818.6834,2056.6365,1.1,2.6128,1,-18.2427,0.0004,1,156.3032,1630.5,0.3649,-999,5077.5434
1630.625,-999,-999,-0.008,60.12,66.5437,4123.8117,63.35,42,2302.1108,8.2836,10.0979,-999,5200.7261,18.7135,0,-0.0035,1825.3456,2061.1004,1.1,2.612,1,-18.41,0.001,1,156.3068,1630.625,0.3716,-999,5071.1585
1630.75,-999,-999,-0.0068,60.2884,66.5417,4125.8237,64.9593,42,2302.2871,8.2836,10.0979,-999,5201.1895,18.7138,0,-0.0022,1839.7632,2065.9224,1.1,2.6102,1,-18.5324,0.0023,1,156.3104,1630.75,0.3908,-999,5056.9935
1630.875,-999,-999,-0.0061,60.391,66.5397,4128.0079,67.6931,42,2302.4635,8.2836,10.0979,-999,5201.6527,18.714,0,-0.0015,1848.6099,2071.2474,1.1,2.6091,1,-18.5842,0.0031,1,156.3141,1630.875,0.4247,-999,5048.4021
1631,-999,-999,-0.0051,60.5141,66.5376,4130.185,70.2859,42,2302.6398,8.2836,10.0979,-999,5202.1156,18.7142,0,-0.0005,1859.123,2076.5528,1.1,2.6077,1,-18.6088,0.0041,1,156.3177,1631,0.4583,-999,5038.1324
1631.125,-999,-999,-0.0015,61.0352,66.5356,4131.8173,69.7465,42,2302.8162,8.2836,10.0979,-999,5202.5776,18.7144,0,0.0034,1902.1331,2080.2717,1.1,2.6022,1,-18.6334,0.0083,1,156.3213,1631.125,0.4512,-999,4995.1184
1631.25,-999,-999,0.0024,61.5826,66.5335,4132.7634,68.917,42,2302.9925,8.2836,10.0979,-999,5203.0385,18.7147,0,0.0075,1946.3307,2081.992,1.1,2.5964,1,-18.658,0.0127,1,156.3249,1631.25,0.4404,-999,4950.7174
1631.375,-999,-999,0.0045,61.8753,66.5315,4133.0038,68.3637,42,2303.1689,8.2836,10.0979,-999,5203.4989,18.7149,0,0.0097,1969.7051,2081.6556,1.0958,2.5933,1,-18.6826,0.015,1,156.3286,1631.375,0.4332,-999,4927.2981
1631.5,-999,-999,0.0049,61.9269,66.5295,4132.5903,68.354,42,2303.3452,8.2836,10.0979,-999,5203.9592,18.7151,0,0.0101,1974.038,2079.4122,1.09,2.5927,1,-18.7096,0.0154,1,156.3322,1631.5,0.4331,-999,4923.1925
1631.625,-999,-999,0.0053,61.996,66.5274,4131.7671,68.9163,42,2303.5216,8.2836,10.0979,-999,5204.4194,18.7153,0,0.0107,1979.7295,2075.9738,1.09,2.592,1,-18.7418,0.016,1,156.3358,1631.625,0.4404,-999,4917.7052
1631.75,-999,-999,0.0068,62.2094,66.5254,4130.9217,69.5317,42,2303.6979,8.2836,10.0979,-999,5204.8792,18.7156,0,0.0122,1996.6019,2072.4709,1.09,2.5898,1,-18.7665,0.0177,1,156.3395,1631.75,0.4484,-999,4900.8357
